"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","file_id","fKeyMeansCorrect","ID","responses","final_height_px","final_width_px","scale_factor","view_history","type","first","second","same_key","different_key","answer","gap_duration","second_stim_duration","post_trial_gap","first_stim_duration","prompt","correct","response","encoding_time","condition","root","prefixes","suffixes","word","target_type","error_to_which_morpheme","i_morpheme","i_within_morpheme","target_letter_before_error","letter_after_error","error_word","is_error","wordlength"
"1386","","same-different-html","66","716998","0.0-66.0","stimuli/25.csv","false","8egegcm71m","","","","","","same-different-html","nitiocsitequinemt","netiocsitequinemt","j","f","different","1000","2000","500","null","null","true","70","23404","prsss","tioc","ni","sit_equi_nemt","nitiocsitequinemt","control","p","0.0","1","i","e","netiocsitequinemt","1","17"
"1688","","same-different-html","67","722019","0.0-67.0","stimuli/25.csv","false","8egegcm71m","","","","","","same-different-html","juralisation","juralisation","j","f","same","1000","2000","500","null","null","true","74","1183","rssss","jur","","al_is_at_ion","juralisation","target","r","","1","u","a","jaralisation","0","12"
"1024","","same-different-html","68","729474","0.0-68.0","stimuli/25.csv","false","8egegcm71m","","","","","","same-different-html","imprédiration","imprédirition","j","f","different","1000","2000","500","null","null","true","70","4383","pprss","dir","im_pré","at_ion","imprédiration","target","s","0.0","0","a","i","imprédirition","1","13"
"1130","","same-different-html","69","736840","0.0-69.0","stimuli/25.csv","false","8egegcm71m","","","","","","same-different-html","diral","diral","j","f","same","1000","2000","500","null","null","true","74","2593","rs","dir","","al","diral","target","s","0.0","0","a","e","direl","0","5"
"777","","same-different-html","70","756730","0.0-70.0","stimuli/25.csv","false","8egegcm71m","","","","","","same-different-html","incortistiquement","uncortistiquement","j","f","different","1000","2000","500","null","null","true","70","17246","prsss","cort","in","ist_ique_ment","incortistiquement","target","p","0.0","0","i","u","uncortistiquement","1","17"
"2028","","same-different-html","71","766582","0.0-71.0","stimuli/25.csv","false","8egegcm71m","","","","","","same-different-html","mirépmoctaoin","mirépmoctaoin","j","f","same","1000","2000","500","null","null","true","74","5961","pprss","moc","mi_rép","ta_oin","mirépmoctaoin","control","p","1.0","2","p","s","mirésmoctaoin","0","13"
"1764","","same-different-html","72","776343","0.0-72.0","stimuli/25.csv","false","8egegcm71m","","","","","","same-different-html","niliftiémisla","niliftiémisla","j","f","same","1000","2000","500","null","null","true","74","5961","prsss","lif","ni","tié_mis_la","niliftiémisla","control","r","","0","l","m","nimiftiémisla","0","13"
"1080","","same-different-html","73","782135","0.0-73.0","stimuli/25.csv","false","8egegcm71m","","","","","","same-different-html","ernsiatnemt","ernsiatnemt","j","f","same","1000","2000","500","null","null","true","74","2832","pprs","siat","er_n","nemt","ernsiatnemt","control","p","1.0","0","n","r","errsiatnemt","0","11"
"14606","","same-different-html","74","807622","0.0-74.0","stimuli/25.csv","false","8egegcm71m","","","","","","same-different-html","inuloudoinle","inaloudoinle","j","f","different","1000","2000","500","null","null","false","74","98","prss","loud","inu","oin_le","inuloudoinle","control","p","0.0","2","u","a","inaloudoinle","1","12"
"1708","","same-different-html","75","813952","0.0-75.0","stimuli/25.csv","false","8egegcm71m","","","","","","same-different-html","indicitésimal","indicitésimal","j","f","same","1000","2000","500","null","null","true","74","2363","prsss","dic","in","ité_sim_al","indicitésimal","target","r","","1","i","a","indacitésimal","0","13"
"966","","same-different-html","76","821478","0.0-76.0","stimuli/25.csv","false","8egegcm71m","","","","","","same-different-html","spocélalbe","spocélalbo","j","f","different","1000","2000","500","null","null","true","70","4749","rs_long","spocél","","albe","spocélalbe","control","s","0.0","3","e","o","spocélalbo","1","10"
"1086","","same-different-html","77","826766","0.0-77.0","stimuli/25.csv","false","8egegcm71m","","","","","","same-different-html","antitérroul","antetérroul","j","f","different","1000","2000","500","null","null","true","70","2179","pr_long","térroul","anti","","antitérroul","target","p","0.0","3","i","e","antetérroul","1","11"
"1427","","same-different-html","78","831087","0.0-78.0","stimuli/25.csv","false","8egegcm71m","","","","","","same-different-html","inatart","iyatart","j","f","different","1000","2000","500","null","null","true","70","897","ppr","tart","in_a","","inatart","target","p","0.0","1","n","y","iyatart","1","7"
"783","","same-different-html","79","840137","0.0-79.0","stimuli/25.csv","false","8egegcm71m","","","","","","same-different-html","nitoidalbitié","mitoidalbitié","j","f","different","1000","2000","500","null","null","true","70","6196","prss","toid","ni","albi_tié","nitoidalbitié","control","p","0.0","0","n","m","mitoidalbitié","1","13"
"620","","same-different-html","80","843452","0.0-80.0","stimuli/25.csv","false","8egegcm71m","","","","","","same-different-html","lifét","lefét","j","f","different","1000","2000","500","null","null","true","70","867","rs","lif","","ét","lifét","control","r","","1","i","e","lefét","1","5"
"1803","","same-different-html","81","847896","0.0-81.0","stimuli/25.csv","false","8egegcm71m","","","","","","same-different-html","ocloud","ocloud","j","f","same","1000","2000","500","null","null","true","74","870","pr","loud","oc","","ocloud","control","p","0.0","1","c","f","ofloud","0","6"
"1239","","same-different-html","82","853365","0.0-82.0","stimuli/25.csv","false","8egegcm71m","","","","","","same-different-html","nourivité","nourivité","j","f","same","1000","2000","500","null","null","true","74","2228","rss","nour","","iv_ité","nourivité","target","r","","0","n","l","lourivité","0","9"
"873","","same-different-html","83","860663","0.0-83.0","stimuli/25.csv","false","8egegcm71m","","","","","","same-different-html","tanidaukin","tanudaukin","j","f","different","1000","2000","500","null","null","true","70","4321","pr_long","daukin","tani","","tanidaukin","control","p","0.0","3","i","u","tanudaukin","1","10"
"821","","same-different-html","84","867374","0.0-84.0","stimuli/25.csv","false","8egegcm71m","","","","","","same-different-html","trévorialiste","vrévorialiste","j","f","different","1000","2000","500","null","null","true","70","4046","rsss","trév","","or_ial_iste","trévorialiste","target","r","","0","t","v","vrévorialiste","1","13"
"826","","same-different-html","85","872753","0.0-85.0","stimuli/25.csv","false","8egegcm71m","","","","","","same-different-html","nideuchamalbe","rideuchamalbe","j","f","different","1000","2000","500","null","null","true","70","2739","prs_long","deucham","ni","albe","nideuchamalbe","control","p","0.0","0","n","r","rideuchamalbe","1","13"
"1399","","same-different-html","86","877949","0.0-86.0","stimuli/25.csv","false","8egegcm71m","","","","","","same-different-html","jurmentaire","jurmentaile","j","f","different","1000","2000","500","null","null","true","70","1945","rss","jur","","ment_aire","jurmentaire","target","s","1.0","2","r","l","jurmentaile","1","11"
"1130","","same-different-html","87","883840","0.0-87.0","stimuli/25.csv","false","8egegcm71m","","","","","","same-different-html","comanisation","comanisation","j","f","same","1000","2000","500","null","null","true","74","2869","rsss","com","","an_isat_ion","comanisation","target","s","1.0","1","s","f","comanifation","0","12"
"1305","","same-different-html","88","892102","0.0-88.0","stimuli/25.csv","false","8egegcm71m","","","","","","same-different-html","indiotièrement","indiotièrement","j","f","same","1000","2000","500","null","null","true","74","4944","prss","diot","in","ière_ment","indiotièrement","target","p","0.0","0","i","e","endiotièrement","0","14"
"877","","same-different-html","89","896788","0.0-89.0","stimuli/25.csv","false","8egegcm71m","","","","","","same-different-html","antizulites","altizulites","j","f","different","1000","2000","500","null","null","true","70","1955","pr_long","zulites","anti","","antizulites","target","p","0.0","1","n","l","altizulites","1","11"
"705","","same-different-html","90","900588","0.0-90.0","stimuli/25.csv","false","8egegcm71m","","","","","","same-different-html","ernloud","errloud","j","f","different","1000","2000","500","null","null","true","70","1222","ppr","loud","er_n","","ernloud","control","p","1.0","0","n","r","errloud","1","7"
"1203","","same-different-html","91","906439","0.0-91.0","stimuli/25.csv","false","8egegcm71m","","","","","","same-different-html","siatvitié","siatvitié","j","f","same","1000","2000","500","null","null","true","74","2748","rss","siat","","vi_tié","siatvitié","control","s","0.0","0","v","s","siatsitié","0","9"
"869","","same-different-html","92","915602","0.0-92.0","stimuli/25.csv","false","8egegcm71m","","","","","","same-different-html","nireigtan","nireigtan","j","f","same","1000","2000","500","null","null","true","74","6538","prs","reig","ni","tan","nireigtan","control","p","0.0","1","i","a","nareigtan","0","9"
"2520","","same-different-html","93","944968","0.0-93.0","stimuli/25.csv","false","8egegcm71m","","","","","","same-different-html","édtaintaoinlaisem","édtaintaoinlaisem","j","f","same","1000","2000","500","null","null","true","74","24953","prssss","tain","éd","ta_oin_la_isem","édtaintaoinlaisem","control","p","0.0","0","é","i","idtaintaoinlaisem","0","17"
"1037","","same-different-html","94","949131","0.0-94.0","stimuli/25.csv","false","8egegcm71m","","","","","","same-different-html","tokunir","tokunir","j","f","same","1000","2000","500","null","null","true","74","946","r_long","tokunir","","","tokunir","control","r","","6","r","m","tokunim","0","7"
"870","","same-different-html","95","959023","0.0-95.0","stimuli/25.csv","false","8egegcm71m","","","","","","same-different-html","lislasitaoin","lislasitaoin","j","f","same","1000","2000","500","null","null","true","74","6827","rssss","lis","","la_si_ta_oin","lislasitaoin","control","r","","1","i","a","laslasitaoin","0","12"
"1253","","same-different-html","96","962954","0.0-96.0","stimuli/25.csv","false","8egegcm71m","","","","","","same-different-html","retais","retais","j","f","same","1000","2000","500","null","null","true","74","827","pr","tais","re","","retais","target","p","0.0","0","r","m","metais","0","6"
"370477","","survey-text","97","1333946","0.0-97.0","stimuli/25.csv","false","8egegcm71m","{""Q0"":""I tried to pronounce in french to remember but then, the same sound \""an\"" and \""en\"" or \""in\"" and \""im\"" were the same sound and it was a bit confusing, so I tried to pronounce all the letters when reading and pronounce it like in german, in English or in latin and also emphasize on accent or double letters. When it was a word with two r for example arriba, I would say : aRRRRRRRRRiba as I would know three times the same letter is quite rare. Same for accent like : abôlu, I would say abOOOOOOOOOOOOlu.""}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
