"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","file_id","fKeyMeansCorrect","ID","responses","final_height_px","final_width_px","scale_factor","view_history","type","first","second","same_key","different_key","answer","gap_duration","second_stim_duration","post_trial_gap","first_stim_duration","prompt","correct","response","encoding_time","condition","prefixes","root","suffixes","word","target_type","error_to_which_morpheme","i_morpheme","i_within_morpheme","target_letter_before_error","letter_after_error","error_word","is_error","wordlength"
"958","","same-different-html","14","86575","0.0-14.0","stimuli/9.csv","false","wffnwexz99","","","","","","same-different-html","demonically","demonically","j","f","same","1000","2000","500","null","null","true","74","1016","rsss","","demon","ic_al_ly","demonically","target","s","0.0","1","c","t","demonitally","0","11"
"1091","","same-different-html","15","90541","0.0-15.0","stimuli/9.csv","false","wffnwexz99","","","","","","same-different-html","combine","corbine","j","f","different","1000","2000","500","null","null","true","70","1328","r","","combine","","combine","control","r","","2","m","r","corbine","1","7"
"1237","","same-different-html","16","94843","0.0-16.0","stimuli/9.csv","false","wffnwexz99","","","","","","same-different-html","apparatus","apparetus","j","f","different","1000","2000","500","null","null","true","70","1142","r","","apparatus","","apparatus","control","r","","5","a","e","apparetus","1","9"
"1076","","same-different-html","17","98443","0.0-17.0","stimuli/9.csv","false","wffnwexz99","","","","","","same-different-html","charge","chalge","j","f","different","1000","2000","500","null","null","true","70","904","r","","charge","","charge","control","r","","3","r","l","chalge","1","6"
"1460.9999999999854","","same-different-html","18","102833","0.0-18.0","stimuli/9.csv","false","wffnwexz99","","","","","","same-different-html","sourness","sourness","j","f","same","1000","2000","500","null","null","false","70","966","rs","","sour","ness","sourness","target","r","","2","u","a","soarness","0","8"
"1333.9999999999854","","same-different-html","19","108376","0.0-19.0","stimuli/9.csv","false","wffnwexz99","","","","","","same-different-html","rhododendron","rhododendron","j","f","same","1000","2000","500","null","null","true","74","2558","r","","rhododendron","","rhododendron","control","r","","3","d","k","rhokodendron","0","12"
"1221","","same-different-html","20","113100","0.0-20.0","stimuli/9.csv","false","wffnwexz99","","","","","","same-different-html","hippopotamus","hippopotamus","j","f","same","1000","2000","500","null","null","true","74","1477","r","","hippopotamus","","hippopotamus","control","r","","1","i","a","happopotamus","0","12"
"1030","","same-different-html","21","116850","0.0-21.0","stimuli/9.csv","false","wffnwexz99","","","","","","same-different-html","egoistically","ogoistically","j","f","different","1000","2000","500","null","null","true","70","1123","rssss","","ego","ist_ic_al_ly","egoistically","target","r","","0","e","o","ogoistically","1","12"
"2335","","same-different-html","22","121394","0.0-22.0","stimuli/9.csv","false","wffnwexz99","","","","","","same-different-html","catalogue","catalogue","j","f","same","1000","2000","500","null","null","true","74","703","r","","catalogue","","catalogue","control","r","","3","a","e","catelogue","0","9"
"908","","same-different-html","23","125876","0.0-23.0","stimuli/9.csv","false","wffnwexz99","","","","","","same-different-html","irrelevant","irrelevant","j","f","same","1000","2000","500","null","null","true","74","1555.9999999999854","pprs","ir_re","lev","ant","irrelevant","target","s","0.0","2","t","c","irrelevanc","0","10"
"715.0000000000146","","same-different-html","24","129377","0.0-24.0","stimuli/9.csv","false","wffnwexz99","","","","","","same-different-html","discontinue","dascontinue","j","f","different","1000","2000","500","null","null","true","70","800","pr_long","dis","continue","","discontinue","target","p","0.0","1","i","a","dascontinue","1","11"
"1363","","same-different-html","25","133549","0.0-25.0","stimuli/9.csv","false","wffnwexz99","","","","","","same-different-html","deactivation","deactivasion","j","f","different","1000","2000","500","null","null","true","70","879","prsss","de","act","iv_at_ion","deactivation","target","s","1.0","1","t","s","deactivasion","1","12"
"860","","same-different-html","26","136924","0.0-26.0","stimuli/9.csv","false","wffnwexz99","","","","","","same-different-html","untie","intie","j","f","different","1000","2000","500","null","null","true","70","831","pr","un","tie","","untie","target","p","0.0","0","u","i","intie","1","5"
"1286","","same-different-html","27","141993","0.0-27.0","stimuli/9.csv","false","wffnwexz99","","","","","","same-different-html","prostitute","prostitupe","j","f","different","1000","2000","500","null","null","true","70","1927","r","","prostitute","","prostitute","control","r","","8","t","p","prostitupe","1","10"
"1008","","same-different-html","28","147506","0.0-28.0","stimuli/9.csv","false","wffnwexz99","","","","","","same-different-html","abnormally","abnormally","j","f","same","1000","2000","500","null","null","true","74","2440.000000000029","prss","ab","norm","al_ly","abnormally","target","r","","1","o","a","abnarmally","0","10"
"1447","","same-different-html","29","152369","0.0-29.0","stimuli/9.csv","false","wffnwexz99","","","","","","same-different-html","irrelikable","irrelikable","j","f","same","1000","2000","500","null","null","true","74","1389","pprs","ir_re","lik","able","irrelikable","target","p","1.0","1","e","a","irralikable","0","11"
"796","","same-different-html","30","155941","0.0-30.0","stimuli/9.csv","false","wffnwexz99","","","","","","same-different-html","reenact","reenact","j","f","same","1000","2000","500","null","null","true","74","772.9999999999709","ppr","re_en","act","","reenact","target","p","0.0","0","r","m","meenact","0","7"
"667","","same-different-html","31","159072","0.0-31.0","stimuli/9.csv","false","wffnwexz99","","","","","","same-different-html","propaganda","propaganda","j","f","same","1000","2000","500","null","null","true","74","954","r","","propaganda","","propaganda","control","r","","8","d","c","propaganca","0","10"
"711","","same-different-html","32","162243","0.0-32.0","stimuli/9.csv","false","wffnwexz99","","","","","","same-different-html","encase","encase","j","f","same","1000","2000","500","null","null","true","74","462","pr","en","case","","encase","target","r","","3","e","a","encasa","0","6"
"544","","same-different-html","33","165186","0.0-33.0","stimuli/9.csv","false","wffnwexz99","","","","","","same-different-html","college","college","j","f","same","1000","2000","500","null","null","true","74","402","r","","college","","college","control","r","","0","c","d","dollege","0","7"
"1035.000000000029","","same-different-html","34","169341","0.0-34.0","stimuli/9.csv","false","wffnwexz99","","","","","","same-different-html","activational","activatioral","j","f","different","1000","2000","500","null","null","true","70","1090","rssss","","act","iv_at_ion_al","activational","target","s","2.0","2","n","r","activatioral","1","12"
"1098","","same-different-html","35","173307","0.0-35.0","stimuli/9.csv","false","wffnwexz99","","","","","","same-different-html","activation","achivation","j","f","different","1000","2000","500","null","null","true","70","793","rsss","","act","iv_at_ion","activation","target","r","","2","t","h","achivation","1","10"
"900","","same-different-html","36","176344","0.0-36.0","stimuli/9.csv","false","wffnwexz99","","","","","","same-different-html","manfully","menfully","j","f","different","1000","2000","500","null","null","true","70","631.9999999999709","rss","","man","ful_ly","manfully","target","r","","1","a","e","menfully","1","8"
"1209.999999999971","","same-different-html","37","180301","0.0-37.0","stimuli/9.csv","false","wffnwexz99","","","","","","same-different-html","tenthly","tenttly","j","f","different","1000","2000","500","null","null","true","70","692","rss","","ten","th_ly","tenthly","target","s","0.0","1","h","t","tenttly","1","7"
"815","","same-different-html","38","183594","0.0-38.0","stimuli/9.csv","false","wffnwexz99","","","","","","same-different-html","shyly","shyry","j","f","different","1000","2000","500","null","null","true","70","803","rs","","shy","ly","shyly","target","s","0.0","0","l","r","shyry","1","5"
"948","","same-different-html","39","187124","0.0-39.0","stimuli/9.csv","false","wffnwexz99","","","","","","same-different-html","sagittarius","sagittarius","j","f","same","1000","2000","500","null","null","true","74","928.9999999999709","r","","sagittarius","","sagittarius","control","r","","10","s","d","sagittariud","0","11"
"1009","","same-different-html","40","190906","0.0-40.0","stimuli/9.csv","false","wffnwexz99","","","","","","same-different-html","allusively","allusively","j","f","same","1000","2000","500","null","null","true","74","820","rss","","allus","ive_ly","allusively","target","r","","0","a","u","ullusively","0","10"
"877","","same-different-html","41","194180","0.0-41.0","stimuli/9.csv","false","wffnwexz99","","","","","","same-different-html","clandestine","clandestone","j","f","different","1000","2000","500","null","null","true","70","695","r","","clandestine","","clandestine","control","r","","8","i","o","clandestone","1","11"
"1123","","same-different-html","42","198168","0.0-42.0","stimuli/9.csv","false","wffnwexz99","","","","","","same-different-html","unearthly","uneamthly","j","f","different","1000","2000","500","null","null","true","70","923","prs","un","earth","ly","unearthly","target","r","","2","r","m","uneamthly","1","9"
"788","","same-different-html","43","201778","0.0-43.0","stimuli/9.csv","false","wffnwexz99","","","","","","same-different-html","follow","folliw","j","f","different","1000","2000","500","null","null","true","70","824","r","","follow","","follow","control","r","","4","o","i","folliw","1","6"
"816.9999999999709","","same-different-html","44","205407","0.0-44.0","stimuli/9.csv","false","wffnwexz99","","","","","","same-different-html","misreport","misraport","j","f","different","1000","2000","500","null","null","true","70","823","ppr","mis_re","port","","misreport","target","p","1.0","1","e","a","misraport","1","9"
"2780","","same-different-html","45","210457","0.0-45.0","stimuli/9.csv","false","wffnwexz99","","","","","","same-different-html","encylcopedia","encylcopedia","j","f","same","1000","2000","500","null","null","true","74","734","r","","encylcopedia","","encylcopedia","control","r","","4","l","r","encyrcopedia","0","12"
"932","","same-different-html","46","214064","0.0-46.0","stimuli/9.csv","false","wffnwexz99","","","","","","same-different-html","decoder","decoder","j","f","same","1000","2000","500","null","null","true","74","693","prs","de","cod","er","decoder","target","p","0.0","1","e","o","docoder","0","7"
"637","","same-different-html","47","217683","0.0-47.0","stimuli/9.csv","false","wffnwexz99","","","","","","same-different-html","caterpillar","caterpilrar","j","f","different","1000","2000","500","null","null","false","74","1056.999999999971","r","","caterpillar","","caterpillar","control","r","","8","l","r","caterpilrar","1","11"
"860.0000000000291","","same-different-html","48","221559","0.0-48.0","stimuli/9.csv","false","wffnwexz99","","","","","","same-different-html","abracadabra","abratadabra","j","f","different","1000","2000","500","null","null","true","70","934","r","","abracadabra","","abracadabra","control","r","","4","c","t","abratadabra","1","11"
"899","","same-different-html","49","225033","0.0-49.0","stimuli/9.csv","false","wffnwexz99","","","","","","same-different-html","understand","understand","j","f","same","1000","2000","500","null","null","true","74","608","r","","understand","","understand","control","r","","3","e","i","undirstand","0","10"
"611.9999999999709","","same-different-html","50","228194","0.0-50.0","stimuli/9.csv","false","wffnwexz99","","","","","","same-different-html","protocol","protocol","j","f","same","1000","2000","500","null","null","true","74","575","r","","protocol","","protocol","control","r","","2","o","a","pratocol","0","8"
"1123.999999999971","","same-different-html","51","231635","0.0-51.0","stimuli/9.csv","false","wffnwexz99","","","","","","same-different-html","frankincense","frankincense","j","f","same","1000","2000","500","null","null","false","70","408.9999999999709","r","","frankincense","","frankincense","control","r","","4","k","t","frantincense","0","12"
"805","","same-different-html","52","234966","0.0-52.0","stimuli/9.csv","false","wffnwexz99","","","","","","same-different-html","where","wheme","j","f","different","1000","2000","500","null","null","true","70","597.0000000000291","r","","where","","where","control","r","","3","r","m","wheme","1","5"
"720","","same-different-html","53","238596","0.0-53.0","stimuli/9.csv","false","wffnwexz99","","","","","","same-different-html","impossible","impossible","j","f","same","1000","2000","500","null","null","false","70","901.0000000000291","pr_long","im","possible","","impossible","target","r","","1","o","e","impessible","0","10"
"869","","same-different-html","54","242669","0.0-54.0","stimuli/9.csv","false","wffnwexz99","","","","","","same-different-html","level","lepel","j","f","different","1000","2000","500","null","null","true","70","754","r","","level","","level","control","r","","2","v","p","lepel","1","5"
"754","","same-different-html","55","246107","0.0-55.0","stimuli/9.csv","false","wffnwexz99","","","","","","same-different-html","pedestrian","pedeftrian","j","f","different","1000","2000","500","null","null","true","70","850","r","","pedestrian","","pedestrian","control","r","","4","s","f","pedeftrian","1","10"
"1240","","same-different-html","56","250370","0.0-56.0","stimuli/9.csv","false","wffnwexz99","","","","","","same-different-html","ungraceful","ungraceful","j","f","same","1000","2000","500","null","null","true","74","1384.000000000029","prs_long","un","grace","ful","ungraceful","target","p","0.0","0","u","i","ingraceful","0","10"
"2046","","same-different-html","57","255269","0.0-57.0","stimuli/9.csv","false","wffnwexz99","","","","","","same-different-html","silhouette","silhouette","j","f","same","1000","2000","500","null","null","true","74","1227","r","","silhouette","","silhouette","control","r","","3","h","t","siltouette","0","10"
"548","","same-different-html","58","259255","0.0-58.0","stimuli/9.csv","false","wffnwexz99","","","","","","same-different-html","counsel","counsel","j","f","same","1000","2000","500","null","null","true","74","1731.999999999971","r","","counsel","","counsel","control","r","","6","l","m","counsem","0","7"
"1282","","same-different-html","59","263379","0.0-59.0","stimuli/9.csv","false","wffnwexz99","","","","","","same-different-html","vertically","vertically","j","f","same","1000","2000","500","null","null","true","74","1286.999999999971","rs_long","","vertical","ly","vertically","target","s","0.0","0","l","m","verticalmy","0","10"
"1625","","same-different-html","60","268408","0.0-60.0","stimuli/9.csv","false","wffnwexz99","","","","","","same-different-html","immorally","inmorally","j","f","different","1000","2000","500","null","null","true","70","1387","prs","im","moral","ly","immorally","target","p","0.0","1","m","n","inmorally","1","9"
"936","","same-different-html","61","272907","0.0-61.0","stimuli/9.csv","false","wffnwexz99","","","","","","same-different-html","tambourine","tambourine","j","f","same","1000","2000","500","null","null","true","74","1476","r","","tambourine","","tambourine","control","r","","9","e","i","tambourini","0","10"
"1052","","same-different-html","62","276698","0.0-62.0","stimuli/9.csv","false","wffnwexz99","","","","","","same-different-html","inactivate","inactavate","j","f","different","1000","2000","500","null","null","true","70","1171.0000000000582","prss","in","act","iv_ate","inactivate","target","s","0.0","0","i","a","inactavate","1","10"
"1491.0000000000582","","same-different-html","63","282131","0.0-63.0","stimuli/9.csv","false","wffnwexz99","","","","","","same-different-html","graphically","graphically","j","f","same","1000","2000","500","null","null","true","74","2224","rsss","","graph","ic_al_ly","graphically","target","r","","2","a","o","grophically","0","11"
"1896","","same-different-html","64","288262","0.0-64.0","stimuli/9.csv","false","wffnwexz99","","","","","","same-different-html","catastrophe","catastrophe","j","f","same","1000","2000","500","null","null","true","74","2019","r","","catastrophe","","catastrophe","control","r","","5","t","k","cataskrophe","0","11"
"764","","same-different-html","65","292164","0.0-65.0","stimuli/9.csv","false","wffnwexz99","","","","","","same-different-html","cellophane","celwophane","j","f","different","1000","2000","500","null","null","true","70","1628","r","","cellophane","","cellophane","control","r","","3","l","w","celwophane","1","10"
"1428.9999999999418","","same-different-html","66","296858","0.0-66.0","stimuli/9.csv","false","wffnwexz99","","","","","","same-different-html","discipline","discipline","j","f","same","1000","2000","500","null","null","true","74","1274","r","","discipline","","discipline","control","r","","6","l","y","discipyine","0","10"
"1093","","same-different-html","67","304587","0.0-67.0","stimuli/9.csv","false","wffnwexz99","","","","","","same-different-html","trampoline","tmampoline","j","f","different","1000","2000","500","null","null","true","70","2278.000000000058","r","","trampoline","","trampoline","control","r","","1","r","m","tmampoline","1","10"
"880","","same-different-html","68","308237","0.0-68.0","stimuli/9.csv","false","wffnwexz99","","","","","","same-different-html","boomerang","boomerawg","j","f","different","1000","2000","500","null","null","true","70","1223","r","","boomerang","","boomerang","control","r","","7","n","w","boomerawg","1","9"
"1471","","same-different-html","69","312462","0.0-69.0","stimuli/9.csv","false","wffnwexz99","","","","","","same-different-html","misuse","misase","j","f","different","1000","2000","500","null","null","true","70","857","pr","mis","use","","misuse","target","r","","0","u","a","misase","1","6"
"1020","","same-different-html","70","316820","0.0-70.0","stimuli/9.csv","false","wffnwexz99","","","","","","same-different-html","experience","exterience","j","f","different","1000","2000","500","null","null","true","70","1554","r","","experience","","experience","control","r","","2","p","t","exterience","1","10"
"942.0000000000582","","same-different-html","71","321327","0.0-71.0","stimuli/9.csv","false","wffnwexz99","","","","","","same-different-html","tolerance","tolerance","j","f","same","1000","2000","500","null","null","true","74","1808","rs","","toler","ance","tolerance","target","r","","3","e","i","tolirance","0","9"
"1094","","same-different-html","72","325400","0.0-72.0","stimuli/9.csv","false","wffnwexz99","","","","","","same-different-html","masquerade","masquerade","j","f","same","1000","2000","500","null","null","true","74","1410","r","","masquerade","","masquerade","control","r","","1","a","o","mosquerade","0","10"
"17754","","survey-text","73","343657","0.0-73.0","stimuli/9.csv","false","wffnwexz99","{""Q0"":""""}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
