"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","file_id","fKeyMeansCorrect","ID","responses","final_height_px","final_width_px","scale_factor","view_history","type","first","second","same_key","different_key","answer","gap_duration","second_stim_duration","post_trial_gap","first_stim_duration","prompt","correct","response","encoding_time","condition","prefixes","root","suffixes","word","target_type","error_to_which_morpheme","i_morpheme","i_within_morpheme","target_letter_before_error","letter_after_error","error_word","is_error","wordlength"
"501.10000002384186","","same-different-html","40","132291","0.0-40.0","stimuli/30.csv","true","7x6fpf4hzy","","","","","","same-different-html","skeleton","skeleton","f","j","same","1000","2000","500","null","null","true","70","415.80000001192093","r","","skeleton","","skeleton","control","r","","3","l","m","skemeton","0","8"
"600.9000000357628","","same-different-html","41","135115","0.0-41.0","stimuli/30.csv","true","7x6fpf4hzy","","","","","","same-different-html","untie","untie","f","j","same","1000","2000","500","null","null","true","70","422.5","pr","un","tie","","untie","target","p","0.0","1","n","r","urtie","0","5"
"466.80000001192093","","same-different-html","42","138514","0.0-42.0","stimuli/30.csv","true","7x6fpf4hzy","","","","","","same-different-html","cellophane","cellophone","f","j","different","1000","2000","500","null","null","true","74","618.5","r","","cellophane","","cellophane","control","r","","7","a","o","cellophone","1","10"
"520.3000000119209","","same-different-html","43","141654","0.0-43.0","stimuli/30.csv","true","7x6fpf4hzy","","","","","","same-different-html","sagittarius","sagittarius","f","j","same","1000","2000","500","null","null","true","70","581.8000000119209","r","","sagittarius","","sagittarius","control","r","","7","r","m","sagittamius","0","11"
"577.8999999761581","","same-different-html","44","144533","0.0-44.0","stimuli/30.csv","true","7x6fpf4hzy","","","","","","same-different-html","marshmallow","marfhmallow","f","j","different","1000","2000","500","null","null","true","74","474.30000001192093","r","","marshmallow","","marshmallow","control","r","","3","s","f","marfhmallow","1","11"
"496.19999998807907","","same-different-html","45","147150","0.0-45.0","stimuli/30.csv","true","7x6fpf4hzy","","","","","","same-different-html","clandestine","clandestine","f","j","same","1000","2000","500","null","null","true","70","410.19999998807907","r","","clandestine","","clandestine","control","r","","3","n","m","clamdestine","0","11"
"453.69999998807907","","same-different-html","46","149865","0.0-46.0","stimuli/30.csv","true","7x6fpf4hzy","","","","","","same-different-html","caterpillar","caterpillar","f","j","same","1000","2000","500","null","null","true","70","407.10000002384186","r","","caterpillar","","caterpillar","control","r","","10","r","y","caterpillay","0","11"
"485.80000001192093","","same-different-html","47","152765","0.0-47.0","stimuli/30.csv","true","7x6fpf4hzy","","","","","","same-different-html","inactivate","inactivate","f","j","same","1000","2000","500","null","null","true","70","432.30000001192093","prss","in","act","iv_ate","inactivate","target","p","0.0","1","n","y","iyactivate","0","10"
"622.8999999761581","","same-different-html","48","155693","0.0-48.0","stimuli/30.csv","true","7x6fpf4hzy","","","","","","same-different-html","unfairly","ulfairly","f","j","different","1000","2000","500","null","null","true","74","405.7999999523163","prs","un","fair","ly","unfairly","target","p","0.0","1","n","l","ulfairly","1","8"
"388.0999999642372","","same-different-html","49","158303","0.0-49.0","stimuli/30.csv","true","7x6fpf4hzy","","","","","","same-different-html","divide","divide","f","j","same","1000","2000","500","null","null","true","70","433.69999998807907","r","","divide","","divide","control","r","","0","d","h","hivide","0","6"
"455.89999997615814","","same-different-html","50","161075","0.0-50.0","stimuli/30.csv","true","7x6fpf4hzy","","","","","","same-different-html","lawfully","lawfully","f","j","same","1000","2000","500","null","null","false","74","509.69999998807907","rss","","law","ful_ly","lawfully","target","r","","1","a","i","liwfully","0","8"
"440","","same-different-html","51","163984","0.0-51.0","stimuli/30.csv","true","7x6fpf4hzy","","","","","","same-different-html","abnormally","abnormally","f","j","same","1000","2000","500","null","null","true","70","526.3999999761581","prss","ab","norm","al_ly","abnormally","target","s","1.0","0","l","r","abnormalry","0","10"
"477.5999999642372","","same-different-html","52","166736","0.0-52.0","stimuli/30.csv","true","7x6fpf4hzy","","","","","","same-different-html","willfully","willtully","f","j","different","1000","2000","500","null","null","true","74","452.80000001192093","rss","","will","ful_ly","willfully","target","s","0.0","0","f","t","willtully","1","9"
"434.19999998807907","","same-different-html","53","169610","0.0-53.0","stimuli/30.csv","true","7x6fpf4hzy","","","","","","same-different-html","leprechaun","leprechaun","f","j","same","1000","2000","500","null","null","true","70","612.7999999523163","r","","leprechaun","","leprechaun","control","r","","4","e","a","leprachaun","0","10"
"805.8000000119209","","same-different-html","54","172730","0.0-54.0","stimuli/30.csv","true","7x6fpf4hzy","","","","","","same-different-html","deactivation","daactivation","f","j","different","1000","2000","500","null","null","true","74","483.89999997615814","prsss","de","act","iv_at_ion","deactivation","target","p","0.0","1","e","a","daactivation","1","12"
"640","","same-different-html","55","176038","0.0-55.0","stimuli/30.csv","true","7x6fpf4hzy","","","","","","same-different-html","rhododendron","rhodokendron","f","j","different","1000","2000","500","null","null","true","74","792.3999999761581","r","","rhododendron","","rhododendron","control","r","","5","d","k","rhodokendron","1","12"
"558.4000000357628","","same-different-html","56","178926","0.0-56.0","stimuli/30.csv","true","7x6fpf4hzy","","","","","","same-different-html","remover","rimover","f","j","different","1000","2000","500","null","null","false","70","445.4000000357628","prs","re","mov","er","remover","target","p","0.0","1","e","i","rimover","1","7"
"534","","same-different-html","57","184414","0.0-57.0","stimuli/30.csv","true","7x6fpf4hzy","","","","","","same-different-html","enfranchise","enfranchise","f","j","same","1000","2000","500","null","null","true","70","536.7999999523163","pr_long","en","franchise","","enfranchise","target","r","","7","s","t","enfranchite","0","11"
"400","","same-different-html","58","187130","0.0-58.0","stimuli/30.csv","true","7x6fpf4hzy","","","","","","same-different-html","difficult","difficult","f","j","same","1000","2000","500","null","null","true","70","404.19999998807907","r","","difficult","","difficult","control","r","","3","f","s","difsicult","0","9"
"671.8999999761581","","same-different-html","59","190172","0.0-59.0","stimuli/30.csv","true","7x6fpf4hzy","","","","","","same-different-html","artistically","antistically","f","j","different","1000","2000","500","null","null","true","74","435.9000000357628","rssss","","art","ist_ic_al_ly","artistically","target","r","","1","r","n","antistically","1","12"
"566.6999999880791","","same-different-html","60","193052","0.0-60.0","stimuli/30.csv","true","7x6fpf4hzy","","","","","","same-different-html","inactivation","inactivation","f","j","same","1000","2000","500","null","null","true","70","434.9000000357628","prsss","in","act","iv_at_ion","inactivation","target","p","0.0","1","n","y","iyactivation","0","12"
"546.1000000238419","","same-different-html","61","195928","0.0-61.0","stimuli/30.csv","true","7x6fpf4hzy","","","","","","same-different-html","chemically","chemicayly","f","j","different","1000","2000","500","null","null","true","74","447.80000001192093","rsss","","chem","ic_al_ly","chemically","target","s","1.0","1","l","y","chemicayly","1","10"
"509.19999998807907","","same-different-html","62","198730","0.0-62.0","stimuli/30.csv","true","7x6fpf4hzy","","","","","","same-different-html","value","valuo","f","j","different","1000","2000","500","null","null","true","74","495.5","r","","value","","value","control","r","","4","e","o","valuo","1","5"
"732.6000000238419","","same-different-html","63","201696","0.0-63.0","stimuli/30.csv","true","7x6fpf4hzy","","","","","","same-different-html","restaurant","restaurant","f","j","same","1000","2000","500","null","null","true","70","372.69999998807907","r","","restaurant","","restaurant","control","r","","6","r","l","restaulant","0","10"
"437.19999998807907","","same-different-html","64","204500","0.0-64.0","stimuli/30.csv","true","7x6fpf4hzy","","","","","","same-different-html","prime","priye","f","j","different","1000","2000","500","null","null","true","74","460.89999997615814","r","","prime","","prime","control","r","","3","m","y","priye","1","5"
"574.2999999523163","","same-different-html","65","207381","0.0-65.0","stimuli/30.csv","true","7x6fpf4hzy","","","","","","same-different-html","criteria","critewia","f","j","different","1000","2000","500","null","null","true","74","443.89999997615814","r","","criteria","","criteria","control","r","","5","r","w","critewia","1","8"
"547.5999999642372","","same-different-html","66","210175","0.0-66.0","stimuli/30.csv","true","7x6fpf4hzy","","","","","","same-different-html","tambourine","tambourine","f","j","same","1000","2000","500","null","null","true","70","434.19999998807907","r","","tambourine","","tambourine","control","r","","6","r","m","tamboumine","0","10"
"490.30000001192093","","same-different-html","67","212905","0.0-67.0","stimuli/30.csv","true","7x6fpf4hzy","","","","","","same-different-html","reoutsell","leoutsell","f","j","different","1000","2000","500","null","null","true","74","413.80000001192093","ppr","re_out","sell","","reoutsell","target","p","0.0","0","r","l","leoutsell","1","9"
"453.80000001192093","","same-different-html","68","215758","0.0-68.0","stimuli/30.csv","true","7x6fpf4hzy","","","","","","same-different-html","country","counpry","f","j","different","1000","2000","500","null","null","true","74","491.5","r","","country","","country","control","r","","4","t","p","counpry","1","7"
"822.6999999880791","","same-different-html","69","218968","0.0-69.0","stimuli/30.csv","true","7x6fpf4hzy","","","","","","same-different-html","catastrophe","catashrophe","f","j","different","1000","2000","500","null","null","true","74","594.9000000357628","r","","catastrophe","","catastrophe","control","r","","5","t","h","catashrophe","1","11"
"547.0999999642372","","same-different-html","70","221851","0.0-70.0","stimuli/30.csv","true","7x6fpf4hzy","","","","","","same-different-html","unarm","unarm","f","j","same","1000","2000","500","null","null","true","70","509.39999997615814","pr","un","arm","","unarm","target","r","","1","r","m","unamm","0","5"
"432.5","","same-different-html","71","224518","0.0-71.0","stimuli/30.csv","true","7x6fpf4hzy","","","","","","same-different-html","silhouette","silhouette","f","j","same","1000","2000","500","null","null","true","70","552.8000000119209","r","","silhouette","","silhouette","control","r","","2","l","m","simhouette","0","10"
"431.5999999642372","","same-different-html","72","227378","0.0-72.0","stimuli/30.csv","true","7x6fpf4hzy","","","","","","same-different-html","seasonal","seasonal","f","j","same","1000","2000","500","null","null","true","70","529.6999999880791","rs","","season","al","seasonal","target","r","","5","n","w","seasowal","0","8"
"2130.600000023842","","survey-text","73","230025","0.0-73.0","stimuli/30.csv","true","7x6fpf4hzy","{""Q0"":""""}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
