"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","file_id","fKeyMeansCorrect","ID","responses","final_height_px","final_width_px","scale_factor","view_history","type","first","second","same_key","different_key","answer","gap_duration","second_stim_duration","post_trial_gap","first_stim_duration","prompt","correct","response","encoding_time","condition","prefixes","root","suffixes","word","target_type","error_to_which_morpheme","i_morpheme","i_within_morpheme","target_letter_before_error","letter_after_error","error_word","is_error","wordlength"
"399.2000000476837","","same-different-html","18","158014","0.0-18.0","stimuli/43.csv","true","rm1rn19xu1","","","","","","same-different-html","unarm","unarm","f","j","same","1000","2000","500","null","null","true","70","379.9000000357628","pr","un","arm","","unarm","target","r","","1","r","m","unamm","0","5"
"435.5","","same-different-html","19","160909","0.0-19.0","stimuli/43.csv","true","rm1rn19xu1","","","","","","same-different-html","abracadabra","abracadabra","f","j","same","1000","2000","500","null","null","true","70","580.3999999761581","r","","abracadabra","","abracadabra","control","r","","2","r","l","ablacadabra","0","11"
"431.19999998807907","","same-different-html","20","163537","0.0-20.0","stimuli/43.csv","true","rm1rn19xu1","","","","","","same-different-html","currency","currencm","f","j","different","1000","2000","500","null","null","true","74","393.4000000357628","r","","currency","","currency","control","r","","7","y","m","currencm","1","8"
"524.3000000119209","","same-different-html","21","166347","0.0-21.0","stimuli/43.csv","true","rm1rn19xu1","","","","","","same-different-html","tambourine","tambourine","f","j","same","1000","2000","500","null","null","true","70","382.10000002384186","r","","tambourine","","tambourine","control","r","","8","n","m","tambourime","0","10"
"329.0999999642372","","same-different-html","22","168888","0.0-22.0","stimuli/43.csv","true","rm1rn19xu1","","","","","","same-different-html","difficult","difficult","f","j","same","1000","2000","500","null","null","true","70","362.19999998807907","r","","difficult","","difficult","control","r","","4","i","e","diffecult","0","9"
"457.80000001192093","","same-different-html","23","171594","0.0-23.0","stimuli/43.csv","true","rm1rn19xu1","","","","","","same-different-html","activation","octivation","f","j","different","1000","2000","500","null","null","true","74","335.10000002384186","rsss","","act","iv_at_ion","activation","target","r","","0","a","o","octivation","1","10"
"411","","same-different-html","24","174209","0.0-24.0","stimuli/43.csv","true","rm1rn19xu1","","","","","","same-different-html","clearance","cleamance","f","j","different","1000","2000","500","null","null","true","74","438.60000002384186","rs","","clear","ance","clearance","target","r","","4","r","m","cleamance","1","9"
"466.60000002384186","","same-different-html","25","176893","0.0-25.0","stimuli/43.csv","true","rm1rn19xu1","","","","","","same-different-html","rhinoceros","rhinaceros","f","j","different","1000","2000","500","null","null","false","70","387.19999998807907","r","","rhinoceros","","rhinoceros","control","r","","4","o","a","rhinaceros","1","10"
"455.9000000357628","","same-different-html","26","179544","0.0-26.0","stimuli/43.csv","true","rm1rn19xu1","","","","","","same-different-html","naturalism","naturalism","f","j","same","1000","2000","500","null","null","false","74","394.5","rss","","natur","al_ism","naturalism","target","r","","4","r","n","natunalism","0","10"
"468.39999997615814","","same-different-html","27","182580","0.0-27.0","stimuli/43.csv","true","rm1rn19xu1","","","","","","same-different-html","optionally","optionallw","f","j","different","1000","2000","500","null","null","true","74","441.80000001192093","rsss","","opt","ion_al_ly","optionally","target","s","2.0","1","y","w","optionallw","1","10"
"393","","same-different-html","28","185393","0.0-28.0","stimuli/43.csv","true","rm1rn19xu1","","","","","","same-different-html","discourage","discourage","f","j","same","1000","2000","500","null","null","true","70","443.30000001192093","pr_long","dis","courage","","discourage","target","p","0.0","1","i","e","descourage","0","10"
"609.5","","same-different-html","29","188286","0.0-29.0","stimuli/43.csv","true","rm1rn19xu1","","","","","","same-different-html","unearthly","unearthly","f","j","same","1000","2000","500","null","null","true","70","374","prs","un","earth","ly","unearthly","target","r","","0","e","i","uniarthly","0","9"
"702.3999999761581","","same-different-html","30","191284","0.0-30.0","stimuli/43.csv","true","rm1rn19xu1","","","","","","same-different-html","clandestine","clandestine","f","j","same","1000","2000","500","null","null","true","70","451.39999997615814","r","","clandestine","","clandestine","control","r","","7","t","h","clandeshine","0","11"
"483","","same-different-html","31","194167","0.0-31.0","stimuli/43.csv","true","rm1rn19xu1","","","","","","same-different-html","understand","underttand","f","j","different","1000","2000","500","null","null","true","74","439.7999999523163","r","","understand","","understand","control","r","","5","s","t","underttand","1","10"
"326.80000001192093","","same-different-html","32","196802","0.0-32.0","stimuli/43.csv","true","rm1rn19xu1","","","","","","same-different-html","artistically","artistically","f","j","same","1000","2000","500","null","null","true","70","424.5","rssss","","art","ist_ic_al_ly","artistically","target","s","0.0","0","i","e","artestically","0","12"
"526.5","","same-different-html","33","199893","0.0-33.0","stimuli/43.csv","true","rm1rn19xu1","","","","","","same-different-html","deactivation","feactivation","f","j","different","1000","2000","500","null","null","true","74","572.8999999761581","prsss","de","act","iv_at_ion","deactivation","target","p","0.0","0","d","f","feactivation","1","12"
"411.19999998807907","","same-different-html","34","202584","0.0-34.0","stimuli/43.csv","true","rm1rn19xu1","","","","","","same-different-html","enjoy","enjow","f","j","different","1000","2000","500","null","null","false","70","520.5","pr","en","joy","","enjoy","target","r","","2","y","w","enjow","1","5"
"944","","same-different-html","35","206347","0.0-35.0","stimuli/43.csv","true","rm1rn19xu1","","","","","","same-different-html","disembowel","disembomel","f","j","different","1000","2000","500","null","null","true","74","624.5999999642372","ppr","dis_em","bowel","","disembowel","target","r","","2","w","m","disembomel","1","10"
"469.39999997615814","","same-different-html","36","209275","0.0-36.0","stimuli/43.csv","true","rm1rn19xu1","","","","","","same-different-html","quarantine","quarantina","f","j","different","1000","2000","500","null","null","true","74","464.30000001192093","r","","quarantine","","quarantine","control","r","","9","e","a","quarantina","1","10"
"472.5","","same-different-html","37","212079","0.0-37.0","stimuli/43.csv","true","rm1rn19xu1","","","","","","same-different-html","restaurant","restauront","f","j","different","1000","2000","500","null","null","true","74","452.39999997615814","r","","restaurant","","restaurant","control","r","","7","a","o","restauront","1","10"
"512.3000000119209","","same-different-html","38","214825","0.0-38.0","stimuli/43.csv","true","rm1rn19xu1","","","","","","same-different-html","remover","remuver","f","j","different","1000","2000","500","null","null","true","74","383.69999998807907","prs","re","mov","er","remover","target","r","","1","o","u","remuver","1","7"
"659.1000000238419","","same-different-html","39","217849","0.0-39.0","stimuli/43.csv","true","rm1rn19xu1","","","","","","same-different-html","prostitute","prostitute","f","j","same","1000","2000","500","null","null","true","70","447.7000000476837","r","","prostitute","","prostitute","control","r","","7","u","i","prostitite","0","10"
"654.1999999880791","","same-different-html","40","221155","0.0-40.0","stimuli/43.csv","true","rm1rn19xu1","","","","","","same-different-html","rhododendron","rhidodendron","f","j","different","1000","2000","500","null","null","true","74","637.5999999642372","r","","rhododendron","","rhododendron","control","r","","2","o","i","rhidodendron","1","12"
"450.0999999642372","","same-different-html","41","223968","0.0-41.0","stimuli/43.csv","true","rm1rn19xu1","","","","","","same-different-html","cartridge","cartridge","f","j","same","1000","2000","500","null","null","true","70","434.19999998807907","r","","cartridge","","cartridge","control","r","","8","e","o","cartridgo","0","9"
"509.4000000357628","","same-different-html","42","226856","0.0-42.0","stimuli/43.csv","true","rm1rn19xu1","","","","","","same-different-html","guillotine","guillatine","f","j","different","1000","2000","500","null","null","true","74","503.5","r","","guillotine","","guillotine","control","r","","5","o","a","guillatine","1","10"
"455.19999998807907","","same-different-html","43","229551","0.0-43.0","stimuli/43.csv","true","rm1rn19xu1","","","","","","same-different-html","people","peaple","f","j","different","1000","2000","500","null","null","true","74","452.30000001192093","r","","people","","people","control","r","","2","o","a","peaple","1","6"
"554.8000000119209","","same-different-html","44","232420","0.0-44.0","stimuli/43.csv","true","rm1rn19xu1","","","","","","same-different-html","catastrophe","catastrothe","f","j","different","1000","2000","500","null","null","true","74","465.2000000476837","r","","catastrophe","","catastrophe","control","r","","8","p","t","catastrothe","1","11"
"314.69999998807907","","same-different-html","45","235173","0.0-45.0","stimuli/43.csv","true","rm1rn19xu1","","","","","","same-different-html","issue","issue","f","j","same","1000","2000","500","null","null","true","70","467.39999997615814","r","","issue","","issue","control","r","","0","i","o","ossue","0","5"
"499.0999999642372","","same-different-html","46","238116","0.0-46.0","stimuli/43.csv","true","rm1rn19xu1","","","","","","same-different-html","outdistance","outtistance","f","j","different","1000","2000","500","null","null","true","74","541.0999999642372","pr_long","out","distance","","outdistance","target","r","","0","d","t","outtistance","1","11"
"502.9000000357628","","same-different-html","47","240921","0.0-47.0","stimuli/43.csv","true","rm1rn19xu1","","","","","","same-different-html","anarchically","anarchicawly","f","j","different","1000","2000","500","null","null","true","74","498.80000001192093","prsss","an","arch","ic_al_ly","anarchically","target","s","1.0","1","l","w","anarchicawly","1","12"
"537.7000000476837","","same-different-html","48","244003","0.0-48.0","stimuli/43.csv","true","rm1rn19xu1","","","","","","same-different-html","encylcopedia","encylcopudia","f","j","different","1000","2000","500","null","null","true","74","583.8999999761581","r","","encylcopedia","","encylcopedia","control","r","","8","e","u","encylcopudia","1","12"
"531.2999999523163","","same-different-html","49","246939","0.0-49.0","stimuli/43.csv","true","rm1rn19xu1","","","","","","same-different-html","abnormally","abnormally","f","j","same","1000","2000","500","null","null","true","70","488.69999998807907","prss","ab","norm","al_ly","abnormally","target","r","","1","o","e","abnermally","0","10"
"423.5","","same-different-html","50","249603","0.0-50.0","stimuli/43.csv","true","rm1rn19xu1","","","","","","same-different-html","unlikely","unwikely","f","j","different","1000","2000","500","null","null","true","74","446.9000000357628","prs","un","like","ly","unlikely","target","r","","0","l","w","unwikely","1","8"
"547.3999999761581","","same-different-html","51","252453","0.0-51.0","stimuli/43.csv","true","rm1rn19xu1","","","","","","same-different-html","cellophane","cellophane","f","j","same","1000","2000","500","null","null","true","70","445.69999998807907","r","","cellophane","","cellophane","control","r","","8","n","r","cellophare","0","10"
"741","","same-different-html","52","255405","0.0-52.0","stimuli/43.csv","true","rm1rn19xu1","","","","","","same-different-html","revaluation","ravaluation","f","j","different","1000","2000","500","null","null","true","74","367.19999998807907","prss","re","valu","at_ion","revaluation","target","p","0.0","1","e","a","ravaluation","1","11"
"469.80000001192093","","same-different-html","53","258175","0.0-53.0","stimuli/43.csv","true","rm1rn19xu1","","","","","","same-different-html","envelope","envelope","f","j","same","1000","2000","500","null","null","true","70","410","r","","envelope","","envelope","control","r","","2","v","s","enselope","0","8"
"503.80000001192093","","same-different-html","54","260845","0.0-54.0","stimuli/43.csv","true","rm1rn19xu1","","","","","","same-different-html","allurement","allurement","f","j","same","1000","2000","500","null","null","true","70","372.30000001192093","rs_long","","allure","ment","allurement","target","s","0.0","1","e","i","alluremint","0","10"
"442.19999998807907","","same-different-html","55","263431","0.0-55.0","stimuli/43.csv","true","rm1rn19xu1","","","","","","same-different-html","caricature","caricature","f","j","same","1000","2000","500","null","null","true","70","390.2000000476837","r","","caricature","","caricature","control","r","","5","a","e","cariceture","0","10"
"467.0999999642372","","same-different-html","56","266371","0.0-56.0","stimuli/43.csv","true","rm1rn19xu1","","","","","","same-different-html","neighbour","neighbour","f","j","same","1000","2000","500","null","null","true","70","421.60000002384186","r","","neighbour","","neighbour","control","r","","0","n","m","meighbour","0","9"
"636.6000000238419","","same-different-html","57","269287","0.0-57.0","stimuli/43.csv","true","rm1rn19xu1","","","","","","same-different-html","reoutsmart","reoutsmart","f","j","same","1000","2000","500","null","null","true","70","420.7000000476837","ppr","re_out","smart","","reoutsmart","target","p","0.0","1","e","o","rooutsmart","0","10"
"361.80000001192093","","same-different-html","58","271906","0.0-58.0","stimuli/43.csv","true","rm1rn19xu1","","","","","","same-different-html","frankincense","frankincense","f","j","same","1000","2000","500","null","null","true","70","464.69999998807907","r","","frankincense","","frankincense","control","r","","3","n","m","framkincense","0","12"
"603.2000000476837","","same-different-html","59","274762","0.0-59.0","stimuli/43.csv","true","rm1rn19xu1","","","","","","same-different-html","amateurism","amateurism","f","j","same","1000","2000","500","null","null","true","70","406.80000001192093","rs_long","","amateur","ism","amateurism","target","r","","4","e","u","amatuurism","0","10"
"543","","same-different-html","60","277496","0.0-60.0","stimuli/43.csv","true","rm1rn19xu1","","","","","","same-different-html","salmonella","salmorella","f","j","different","1000","2000","500","null","null","true","74","407.0999999642372","r","","salmonella","","salmonella","control","r","","5","n","r","salmorella","1","10"
"501.39999997615814","","same-different-html","61","280220","0.0-61.0","stimuli/43.csv","true","rm1rn19xu1","","","","","","same-different-html","naturalist","naturalist","f","j","same","1000","2000","500","null","null","true","70","430.0999999642372","rss","","natur","al_ist","naturalist","target","s","1.0","1","s","p","naturalipt","0","10"
"595.6999999880791","","same-different-html","62","283070","0.0-62.0","stimuli/43.csv","true","rm1rn19xu1","","","","","","same-different-html","premistake","premistake","f","j","same","1000","2000","500","null","null","true","70","392","ppr","pre_mis","take","","premistake","target","r","","3","e","i","premistaki","0","10"
"566","","same-different-html","63","286193","0.0-63.0","stimuli/43.csv","true","rm1rn19xu1","","","","","","same-different-html","sensational","sensational","f","j","same","1000","2000","500","null","null","true","70","553.5","rsss","","sens","at_ion_al","sensational","target","s","0.0","0","a","i","sensitional","0","11"
"448.5999999642372","","same-different-html","64","288932","0.0-64.0","stimuli/43.csv","true","rm1rn19xu1","","","","","","same-different-html","marshmallow","marshmallow","f","j","same","1000","2000","500","null","null","true","70","474.80000001192093","r","","marshmallow","","marshmallow","control","r","","8","l","n","marshmalnow","0","11"
"485.5","","same-different-html","65","291689","0.0-65.0","stimuli/43.csv","true","rm1rn19xu1","","","","","","same-different-html","caterpillar","caserpillar","f","j","different","1000","2000","500","null","null","true","74","429.4000000357628","r","","caterpillar","","caterpillar","control","r","","2","t","s","caserpillar","1","11"
"634.3999999761581","","same-different-html","66","294604","0.0-66.0","stimuli/43.csv","true","rm1rn19xu1","","","","","","same-different-html","reinsurance","reinsurance","f","j","same","1000","2000","500","null","null","true","70","453.30000001192093","pprs","re_in","sur","ance","reinsurance","target","s","0.0","3","e","a","reinsuranca","0","11"
"477.10000002384186","","same-different-html","67","297632","0.0-67.0","stimuli/43.csv","true","rm1rn19xu1","","","","","","same-different-html","irremovable","irremovabme","f","j","different","1000","2000","500","null","null","true","74","510.80000001192093","pprs","ir_re","mov","able","irremovable","target","s","0.0","2","l","m","irremovabme","1","11"
"630","","same-different-html","68","300588","0.0-68.0","stimuli/43.csv","true","rm1rn19xu1","","","","","","same-different-html","egoistically","egoistically","f","j","same","1000","2000","500","null","null","true","70","524.9000000357628","rssss","","ego","ist_ic_al_ly","egoistically","target","s","1.0","1","c","p","egoistipally","0","12"
"461.4000000357628","","same-different-html","69","303324","0.0-69.0","stimuli/43.csv","true","rm1rn19xu1","","","","","","same-different-html","sagittarius","sagittarius","f","j","same","1000","2000","500","null","null","true","70","471.30000001192093","r","","sagittarius","","sagittarius","control","r","","5","t","s","sagitsarius","0","11"
"423.39999997615814","","same-different-html","70","306257","0.0-70.0","stimuli/43.csv","true","rm1rn19xu1","","","","","","same-different-html","masquerade","masquerade","f","j","same","1000","2000","500","null","null","true","70","458.60000002384186","r","","masquerade","","masquerade","control","r","","9","e","i","masqueradi","0","10"
"462.5","","same-different-html","71","308919","0.0-71.0","stimuli/43.csv","true","rm1rn19xu1","","","","","","same-different-html","leprechaun","leprechaun","f","j","same","1000","2000","500","null","null","true","70","369.30000001192093","r","","leprechaun","","leprechaun","control","r","","6","h","t","leprectaun","0","10"
"360.0999999642372","","same-different-html","72","311518","0.0-72.0","stimuli/43.csv","true","rm1rn19xu1","","","","","","same-different-html","hieroglyph","hieroglyph","f","j","same","1000","2000","500","null","null","true","70","470.7000000476837","r","","hieroglyph","","hieroglyph","control","r","","2","e","o","hioroglyph","0","10"
"1941.2999999523163","","survey-text","73","313972","0.0-73.0","stimuli/43.csv","true","rm1rn19xu1","{""Q0"":""""}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
