"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","file_id","fKeyMeansCorrect","ID","responses","final_height_px","final_width_px","scale_factor","view_history","type","first","second","same_key","different_key","answer","gap_duration","second_stim_duration","post_trial_gap","first_stim_duration","prompt","correct","response","encoding_time","condition","prefixes","root","suffixes","word","target_type","error_to_which_morpheme","i_morpheme","i_within_morpheme","target_letter_before_error","letter_after_error","error_word","is_error","wordlength"
"994","","same-different-html","27","150638","0.0-27.0","stimuli/2.csv","false","7tc2fxxdk1","","","","","","same-different-html","repay","repey","j","f","different","1000","2000","500","null","null","true","70","185","pr","re","pay","","repay","target","r","","1","a","e","repey","1","5"
"748","","same-different-html","28","153487","0.0-28.0","stimuli/2.csv","false","7tc2fxxdk1","","","","","","same-different-html","calendar","calendor","j","f","different","1000","2000","500","null","null","true","70","212","r","","calendar","","calendar","control","r","","6","a","o","calendor","1","8"
"949","","same-different-html","29","156475","0.0-29.0","stimuli/2.csv","false","7tc2fxxdk1","","","","","","same-different-html","couple","couplo","j","f","different","1000","2000","500","null","null","true","70","203","r","","couple","","couple","control","r","","5","e","o","couplo","1","6"
"1275","","same-different-html","30","159836","0.0-30.0","stimuli/2.csv","false","7tc2fxxdk1","","","","","","same-different-html","disagree","disagree","j","f","same","1000","2000","500","null","null","true","74","209","pr","dis","agree","","disagree","target","p","0.0","1","i","e","desagree","0","8"
"1459","","same-different-html","31","163424","0.0-31.0","stimuli/2.csv","false","7tc2fxxdk1","","","","","","same-different-html","clandestine","hlandestine","j","f","different","1000","2000","500","null","null","true","70","187","r","","clandestine","","clandestine","control","r","","0","c","h","hlandestine","1","11"
"3217","","same-different-html","32","168805","0.0-32.0","stimuli/2.csv","false","7tc2fxxdk1","","","","","","same-different-html","chemically","cvemically","j","f","different","1000","2000","500","null","null","true","70","179","rsss","","chem","ic_al_ly","chemically","target","r","","1","h","v","cvemically","1","10"
"996","","same-different-html","33","171905","0.0-33.0","stimuli/2.csv","false","7tc2fxxdk1","","","","","","same-different-html","reactivate","reactivate","j","f","same","1000","2000","500","null","null","true","74","170","prss","re","act","iv_ate","reactivate","target","p","0.0","0","r","l","leactivate","0","10"
"1053","","same-different-html","34","175072","0.0-34.0","stimuli/2.csv","false","7tc2fxxdk1","","","","","","same-different-html","abnormally","abnormally","j","f","same","1000","2000","500","null","null","true","74","201","prss","ab","norm","al_ly","abnormally","target","s","1.0","0","l","n","abnormalny","0","10"
"635","","same-different-html","35","177828","0.0-35.0","stimuli/2.csv","false","7tc2fxxdk1","","","","","","same-different-html","hallelujah","hallelujah","j","f","same","1000","2000","500","null","null","true","74","211","r","","hallelujah","","hallelujah","control","r","","1","a","i","hillelujah","0","10"
"745","","same-different-html","36","180723","0.0-36.0","stimuli/2.csv","false","7tc2fxxdk1","","","","","","same-different-html","wakefully","wakefully","j","f","same","1000","2000","500","null","null","true","74","200","rss","","wake","ful_ly","wakefully","target","r","","2","k","s","wasefully","0","9"
"720","","same-different-html","37","183600","0.0-37.0","stimuli/2.csv","false","7tc2fxxdk1","","","","","","same-different-html","quizzically","quizzically","j","f","same","1000","2000","500","null","null","true","74","190","rsss","","quizz","ic_al_ly","quizzically","target","r","","0","q","t","tuizzically","0","11"
"768","","same-different-html","38","186539","0.0-38.0","stimuli/2.csv","false","7tc2fxxdk1","","","","","","same-different-html","champaign","champaign","j","f","same","1000","2000","500","null","null","true","74","188","r","","champaign","","champaign","control","r","","8","n","y","champaigy","0","9"
"718","","same-different-html","39","189355","0.0-39.0","stimuli/2.csv","false","7tc2fxxdk1","","","","","","same-different-html","irrelikable","irrelikable","j","f","same","1000","2000","500","null","null","true","74","170","pprs","ir_re","lik","able","irrelikable","target","s","0.0","2","l","m","irrelikabme","0","11"
"827","","same-different-html","40","192236","0.0-40.0","stimuli/2.csv","false","7tc2fxxdk1","","","","","","same-different-html","somersault","somersault","j","f","same","1000","2000","500","null","null","true","74","181","r","","somersault","","somersault","control","r","","7","u","e","somersaelt","0","10"
"702","","same-different-html","41","195161","0.0-41.0","stimuli/2.csv","false","7tc2fxxdk1","","","","","","same-different-html","script","ssript","j","f","different","1000","2000","500","null","null","true","70","191","r","","script","","script","control","r","","1","c","s","ssript","1","6"
"801","","same-different-html","42","198026","0.0-42.0","stimuli/2.csv","false","7tc2fxxdk1","","","","","","same-different-html","remover","remover","j","f","same","1000","2000","500","null","null","true","74","207","prs","re","mov","er","remover","target","r","","0","m","r","rerover","0","7"
"683","","same-different-html","43","200771","0.0-43.0","stimuli/2.csv","false","7tc2fxxdk1","","","","","","same-different-html","watcher","watther","j","f","different","1000","2000","500","null","null","true","70","208","rs","","watch","er","watcher","target","r","","3","c","t","watther","1","7"
"1065","","same-different-html","44","203859","0.0-44.0","stimuli/2.csv","false","7tc2fxxdk1","","","","","","same-different-html","silhouette","silhoaette","j","f","different","1000","2000","500","null","null","true","70","197","r","","silhouette","","silhouette","control","r","","5","u","a","silhoaette","1","10"
"1124","","same-different-html","45","207113","0.0-45.0","stimuli/2.csv","false","7tc2fxxdk1","","","","","","same-different-html","reversable","weversable","j","f","different","1000","2000","500","null","null","true","70","180","prs_long","re","vers","able","reversable","target","p","0.0","0","r","w","weversable","1","10"
"1221","","same-different-html","46","210439","0.0-46.0","stimuli/2.csv","false","7tc2fxxdk1","","","","","","same-different-html","reimport","reimport","j","f","same","1000","2000","500","null","null","false","70","200","ppr","re_im","port","","reimport","target","p","0.0","0","r","y","yeimport","0","8"
"1831","","same-different-html","47","214462","0.0-47.0","stimuli/2.csv","false","7tc2fxxdk1","","","","","","same-different-html","disclosure","disclosure","j","f","same","1000","2000","500","null","null","true","74","174","prs_long","dis","clos","ure","disclosure","target","p","0.0","2","s","h","dihclosure","0","10"
"585","","same-different-html","48","217176","0.0-48.0","stimuli/2.csv","false","7tc2fxxdk1","","","","","","same-different-html","perform","perform","j","f","same","1000","2000","500","null","null","true","74","156","r","","perform","","perform","control","r","","2","r","n","penform","0","7"
"1009","","same-different-html","49","220301","0.0-49.0","stimuli/2.csv","false","7tc2fxxdk1","","","","","","same-different-html","pinnacle","ponnacle","j","f","different","1000","2000","500","null","null","true","70","161","r","","pinnacle","","pinnacle","control","r","","1","i","o","ponnacle","1","8"
"1653","","same-different-html","50","224065","0.0-50.0","stimuli/2.csv","false","7tc2fxxdk1","","","","","","same-different-html","prostitute","prostitute","j","f","same","1000","2000","500","null","null","true","74","167","r","","prostitute","","prostitute","control","r","","4","t","f","prosfitute","0","10"
"732","","same-different-html","51","226900","0.0-51.0","stimuli/2.csv","false","7tc2fxxdk1","","","","","","same-different-html","anarchically","anarchically","j","f","same","1000","2000","500","null","null","true","74","172","prsss","an","arch","ic_al_ly","anarchically","target","s","0.0","0","i","o","anarchocally","0","12"
"581","","same-different-html","52","229495","0.0-52.0","stimuli/2.csv","false","7tc2fxxdk1","","","","","","same-different-html","inhale","inhale","j","f","same","1000","2000","500","null","null","true","74","192","pr","in","hale","","inhale","target","r","","2","l","m","inhame","0","6"
"571","","same-different-html","53","232128","0.0-53.0","stimuli/2.csv","false","7tc2fxxdk1","","","","","","same-different-html","artistically","artistically","j","f","same","1000","2000","500","null","null","true","74","171","rssss","","art","ist_ic_al_ly","artistically","target","r","","1","r","m","amtistically","0","12"
"892","","same-different-html","54","235236","0.0-54.0","stimuli/2.csv","false","7tc2fxxdk1","","","","","","same-different-html","yellowness","yemlowness","j","f","different","1000","2000","500","null","null","true","70","152","rs_long","","yellow","ness","yellowness","target","r","","2","l","m","yemlowness","1","10"
"1107","","same-different-html","55","239002","0.0-55.0","stimuli/2.csv","false","7tc2fxxdk1","","","","","","same-different-html","versatile","dersatile","j","f","different","1000","2000","500","null","null","true","70","182","r","","versatile","","versatile","control","r","","0","v","d","dersatile","1","9"
"1118","","same-different-html","56","242227","0.0-56.0","stimuli/2.csv","false","7tc2fxxdk1","","","","","","same-different-html","repertoire","repertoire","j","f","same","1000","2000","500","null","null","true","74","167","r","","repertoire","","repertoire","control","r","","0","r","m","mepertoire","0","10"
"3212","","same-different-html","57","247504","0.0-57.0","stimuli/2.csv","false","7tc2fxxdk1","","","","","","same-different-html","impossible","irpossible","j","f","different","1000","2000","500","null","null","true","70","189","pr_long","im","possible","","impossible","target","p","0.0","1","m","r","irpossible","1","10"
"909","","same-different-html","58","250497","0.0-58.0","stimuli/2.csv","false","7tc2fxxdk1","","","","","","same-different-html","problem","provlem","j","f","different","1000","2000","500","null","null","true","70","176","r","","problem","","problem","control","r","","3","b","v","provlem","1","7"
"2152","","same-different-html","59","254641","0.0-59.0","stimuli/2.csv","false","7tc2fxxdk1","","","","","","same-different-html","redisappear","redisappoar","j","f","different","1000","2000","500","null","null","false","74","137","ppr","re_dis","appear","","redisappear","target","r","","3","e","o","redisappoar","1","11"
"2017","","same-different-html","60","258838","0.0-60.0","stimuli/2.csv","false","7tc2fxxdk1","","","","","","same-different-html","limit","limit","j","f","same","1000","2000","500","null","null","true","74","173","r","","limit","","limit","control","r","","2","m","y","liyit","0","5"
"695","","same-different-html","61","261699","0.0-61.0","stimuli/2.csv","false","7tc2fxxdk1","","","","","","same-different-html","experience","experience","j","f","same","1000","2000","500","null","null","true","74","178","r","","experience","","experience","control","r","","8","c","t","experiente","0","10"
"913","","same-different-html","62","264780","0.0-62.0","stimuli/2.csv","false","7tc2fxxdk1","","","","","","same-different-html","guillotine","guillotine","j","f","same","1000","2000","500","null","null","true","74","173","r","","guillotine","","guillotine","control","r","","0","g","k","kuillotine","0","10"
"636","","same-different-html","63","267518","0.0-63.0","stimuli/2.csv","false","7tc2fxxdk1","","","","","","same-different-html","rhododendron","rhododendron","j","f","same","1000","2000","500","null","null","true","74","167","r","","rhododendron","","rhododendron","control","r","","9","r","l","rhododendlon","0","12"
"772","","same-different-html","64","270681","0.0-64.0","stimuli/2.csv","false","7tc2fxxdk1","","","","","","same-different-html","unevently","uyevently","j","f","different","1000","2000","500","null","null","true","70","187","prs","un","event","ly","unevently","target","p","0.0","1","n","y","uyevently","1","9"
"888","","same-different-html","65","273609","0.0-65.0","stimuli/2.csv","false","7tc2fxxdk1","","","","","","same-different-html","hieroglyph","hieroglyph","j","f","same","1000","2000","500","null","null","true","74","171","r","","hieroglyph","","hieroglyph","control","r","","7","y","l","hierogllph","0","10"
"1260","","same-different-html","66","276918","0.0-66.0","stimuli/2.csv","false","7tc2fxxdk1","","","","","","same-different-html","catastrophe","catastrophe","j","f","same","1000","2000","500","null","null","true","74","130","r","","catastrophe","","catastrophe","control","r","","1","a","e","cetastrophe","0","11"
"905","","same-different-html","67","279950","0.0-67.0","stimuli/2.csv","false","7tc2fxxdk1","","","","","","same-different-html","encylcopedia","encylcopedia","j","f","same","1000","2000","500","null","null","true","74","166","r","","encylcopedia","","encylcopedia","control","r","","1","n","m","emcylcopedia","0","12"
"1102","","same-different-html","68","283169","0.0-68.0","stimuli/2.csv","false","7tc2fxxdk1","","","","","","same-different-html","restaurant","rectaurant","j","f","different","1000","2000","500","null","null","true","70","179","r","","restaurant","","restaurant","control","r","","2","s","c","rectaurant","1","10"
"2240","","same-different-html","69","287735","0.0-69.0","stimuli/2.csv","false","7tc2fxxdk1","","","","","","same-different-html","unwisely","onwisely","j","f","different","1000","2000","500","null","null","true","70","156","prs","un","wise","ly","unwisely","target","p","0.0","0","u","o","onwisely","1","8"
"1045","","same-different-html","70","290514","0.0-70.0","stimuli/2.csv","false","7tc2fxxdk1","","","","","","same-different-html","caterpillar","coterpillar","j","f","different","1000","2000","500","null","null","true","70","193","r","","caterpillar","","caterpillar","control","r","","1","a","o","coterpillar","1","11"
"941","","same-different-html","71","293621","0.0-71.0","stimuli/2.csv","false","7tc2fxxdk1","","","","","","same-different-html","activation","activatiin","j","f","different","1000","2000","500","null","null","true","70","171","rsss","","act","iv_at_ion","activation","target","s","2.0","1","o","i","activatiin","1","10"
"580","","same-different-html","72","296105","0.0-72.0","stimuli/2.csv","false","7tc2fxxdk1","","","","","","same-different-html","algorithmic","algorithmic","j","f","same","1000","2000","500","null","null","false","70","99","rs_long","","algorithm","ic","algorithmic","target","s","0.0","0","i","a","algorithmac","0","11"
"5355","","survey-text","73","301966","0.0-73.0","stimuli/2.csv","false","7tc2fxxdk1","{""Q0"":""""}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
