"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","file_id","fKeyMeansCorrect","ID","responses","final_height_px","final_width_px","scale_factor","view_history","type","first","second","same_key","different_key","answer","gap_duration","second_stim_duration","post_trial_gap","first_stim_duration","prompt","correct","response","encoding_time","condition","prefixes","root","suffixes","word","target_type","error_to_which_morpheme","i_morpheme","i_within_morpheme","target_letter_before_error","letter_after_error","error_word","is_error","wordlength"
"465.59999999403954","","same-different-html","50","292831","0.0-50.0","stimuli/48.csv","true","3wkkavc168","","","","","","same-different-html","palindrome","parindrome","f","j","different","1000","2000","500","null","null","true","74","529","r","","palindrome","","palindrome","control","r","","2","l","r","parindrome","1","10"
"456.69999998807907","","same-different-html","51","295617","0.0-51.0","stimuli/48.csv","true","3wkkavc168","","","","","","same-different-html","marshmallow","marshmallow","f","j","same","1000","2000","500","null","null","true","70","457.59999999403954","r","","marshmallow","","marshmallow","control","r","","5","m","l","marshlallow","0","11"
"473.59999999403954","","same-different-html","52","298968","0.0-52.0","stimuli/48.csv","true","3wkkavc168","","","","","","same-different-html","platform","platform","f","j","same","1000","2000","500","null","null","false","74","619.4000000059605","r","","platform","","platform","control","r","","3","t","p","plapform","0","8"
"720.6999999880791","","same-different-html","53","312640","0.0-53.0","stimuli/48.csv","true","3wkkavc168","","","","","","same-different-html","clandestine","clandestine","f","j","same","1000","2000","500","null","null","true","70","453.09999999403954","r","","clandestine","","clandestine","control","r","","3","n","m","clamdestine","0","11"
"493.5","","same-different-html","54","315383","0.0-54.0","stimuli/48.csv","true","3wkkavc168","","","","","","same-different-html","masquerade","masquerade","f","j","same","1000","2000","500","null","null","true","70","452.59999999403954","r","","masquerade","","masquerade","control","r","","6","r","y","masqueyade","0","10"
"550.1999999880791","","same-different-html","55","318587","0.0-55.0","stimuli/48.csv","true","3wkkavc168","","","","","","same-different-html","tattooist","tattooest","f","j","different","1000","2000","500","null","null","true","74","505.40000000596046","rs","","tattoo","ist","tattooist","target","s","0.0","0","i","e","tattooest","1","9"
"958.5","","same-different-html","56","321821","0.0-56.0","stimuli/48.csv","true","3wkkavc168","","","","","","same-different-html","irrelevant","irrelevant","f","j","same","1000","2000","500","null","null","true","70","542.5","pprs","ir_re","lev","ant","irrelevant","target","p","0.0","1","r","m","imrelevant","0","10"
"470.10000002384186","","same-different-html","57","324877","0.0-57.0","stimuli/48.csv","true","3wkkavc168","","","","","","same-different-html","misuse","misise","f","j","different","1000","2000","500","null","null","true","74","502.2999999821186","pr","mis","use","","misuse","target","r","","0","u","i","misise","1","6"
"767.5","","same-different-html","58","328000","0.0-58.0","stimuli/48.csv","true","3wkkavc168","","","","","","same-different-html","frankincense","frankincense","f","j","same","1000","2000","500","null","null","true","70","566.0999999940395","r","","frankincense","","frankincense","control","r","","9","n","m","frankincemse","0","12"
"539.9000000059605","","same-different-html","59","332749","0.0-59.0","stimuli/48.csv","true","3wkkavc168","","","","","","same-different-html","cantaloupe","cankaloupe","f","j","different","1000","2000","500","null","null","true","74","393.5","r","","cantaloupe","","cantaloupe","control","r","","3","t","k","cankaloupe","1","10"
"641.1999999880791","","same-different-html","60","335742","0.0-60.0","stimuli/48.csv","true","3wkkavc168","","","","","","same-different-html","abnormally","abnormally","f","j","same","1000","2000","500","null","null","true","70","455.2999999821186","prss","ab","norm","al_ly","abnormally","target","p","0.0","1","b","f","afnormally","0","10"
"492.2999999821186","","same-different-html","61","338626","0.0-61.0","stimuli/48.csv","true","3wkkavc168","","","","","","same-different-html","artillery","artillery","f","j","same","1000","2000","500","null","null","true","70","520.2999999821186","r","","artillery","","artillery","control","r","","2","t","p","arpillery","0","9"
"531.8999999761581","","same-different-html","62","341411","0.0-62.0","stimuli/48.csv","true","3wkkavc168","","","","","","same-different-html","choice","choice","f","j","same","1000","2000","500","null","null","true","70","459.89999997615814","r","","choice","","choice","control","r","","0","c","g","ghoice","0","6"
"354.59999999403954","","same-different-html","63","344094","0.0-63.0","stimuli/48.csv","true","3wkkavc168","","","","","","same-different-html","yellowest","yellowest","f","j","same","1000","2000","500","null","null","true","70","462.19999998807907","rs","","yellow","est","yellowest","target","r","","4","o","e","yellewest","0","9"
"561.5999999940395","","same-different-html","64","346946","0.0-64.0","stimuli/48.csv","true","3wkkavc168","","","","","","same-different-html","reactivate","reuctivate","f","j","different","1000","2000","500","null","null","true","74","490.80000001192093","prss","re","act","iv_ate","reactivate","target","r","","0","a","u","reuctivate","1","10"
"592.0999999940395","","same-different-html","65","349865","0.0-65.0","stimuli/48.csv","true","3wkkavc168","","","","","","same-different-html","tearful","teamful","f","j","different","1000","2000","500","null","null","true","74","511","rs","","tear","ful","tearful","target","r","","3","r","m","teamful","1","7"
"496.2999999821186","","same-different-html","66","352761","0.0-66.0","stimuli/48.csv","true","3wkkavc168","","","","","","same-different-html","blaspheme","blaspheme","f","j","same","1000","2000","500","null","null","true","70","502","r","","blaspheme","","blaspheme","control","r","","8","e","o","blasphemo","0","9"
"524.7000000178814","","same-different-html","67","355704","0.0-67.0","stimuli/48.csv","true","3wkkavc168","","","","","","same-different-html","enfranchise","enfranchise","f","j","same","1000","2000","500","null","null","true","70","438.40000000596046","pr_long","en","franchise","","enfranchise","target","r","","4","c","p","enfranphise","0","11"
"566","","same-different-html","68","358503","0.0-68.0","stimuli/48.csv","true","3wkkavc168","","","","","","same-different-html","satellite","satellate","f","j","different","1000","2000","500","null","null","true","74","492.59999999403954","r","","satellite","","satellite","control","r","","6","i","a","satellate","1","9"
"397.09999999403954","","same-different-html","69","361302","0.0-69.0","stimuli/48.csv","true","3wkkavc168","","","","","","same-different-html","difficult","difficilt","f","j","different","1000","2000","500","null","null","false","70","468.40000000596046","r","","difficult","","difficult","control","r","","6","u","i","difficilt","1","9"
"357.80000001192093","","same-different-html","70","365344","0.0-70.0","stimuli/48.csv","true","3wkkavc168","","","","","","same-different-html","assume","assume","f","j","same","1000","2000","500","null","null","true","70","437.10000002384186","r","","assume","","assume","control","r","","3","u","i","assime","0","6"
"413.59999999403954","","same-different-html","71","368141","0.0-71.0","stimuli/48.csv","true","3wkkavc168","","","","","","same-different-html","disruption","disruption","f","j","same","1000","2000","500","null","null","true","70","508.69999998807907","prs_long","dis","rupt","ion","disruption","target","r","","1","u","i","disription","0","10"
"516.9000000059605","","same-different-html","72","371060","0.0-72.0","stimuli/48.csv","true","3wkkavc168","","","","","","same-different-html","discipline","discipmine","f","j","different","1000","2000","500","null","null","true","74","530.5","r","","discipline","","discipline","control","r","","6","l","m","discipmine","1","10"
"1696.2000000178814","","survey-text","73","373264","0.0-73.0","stimuli/48.csv","true","3wkkavc168","{""Q0"":""""}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
