"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","file_id","fKeyMeansCorrect","ID","self_paced","masked","condition","responses","final_height_px","final_width_px","scale_factor","view_history","type","first","second","same_key","different_key","answer","gap_duration","second_stim_duration","post_trial_gap","first_stim_duration","mask_string","prompt","correct","response","encoding_time","prefixes","root","suffixes","word","target_type","error_to_which_morpheme","i_morpheme","i_within_morpheme","target_letter_before_error","letter_after_error","error_word","is_error","wordlength"
"986.1999998092651","","same-different-html","10","179892","0.0-10.0","stimuli_english_real/13.csv","false","qt92lgfwou","false","true","english_real","","","","","","same-different-html","suppomtable","suppomtable","j","f","same","1000","2000","500","300","xxxxxxxx","null","true","74","301.30000019073486","","support","able","supportable","target","r","","5","r","m","suppomtable","2","11"
"770","","same-different-html","11","182934","0.0-11.0","stimuli_english_real/13.csv","false","qt92lgfwou","false","true","english_real","","","","","","same-different-html","distasteful","distasteful","j","f","same","1000","2000","500","300","xxxxxxxx","null","true","74","304.89999985694885","dis","taste","ful","distasteful","target","r","","1","a","i","dististeful","0","11"
"600.9000000953674","","same-different-html","12","185591","0.0-12.0","stimuli_english_real/13.csv","false","qt92lgfwou","false","true","english_real","","","","","","same-different-html","innounce","innounce","j","f","same","1000","2000","500","300","xxxxxxxx","null","true","74","312.7999999523163","","announce","","announce","control","r","","0","a","i","innounce","2","8"
"581.7999999523163","","same-different-html","13","188286","0.0-13.0","stimuli_english_real/13.csv","false","qt92lgfwou","false","true","english_real","","","","","","same-different-html","cellophane","cerlophane","j","f","different","1000","2000","500","300","xxxxxxxx","null","true","70","310","","cellophane","","cellophane","control","r","","2","l","r","cerlophane","1","10"
"726","","same-different-html","14","191229","0.0-14.0","stimuli_english_real/13.csv","false","qt92lgfwou","false","true","english_real","","","","","","same-different-html","hippopotamus","hippopotamus","j","f","same","1000","2000","500","300","xxxxxxxx","null","true","74","309.59999990463257","","hippopotamus","","hippopotamus","control","r","","8","a","e","hippopotemus","0","12"
"827.5","","same-different-html","15","194164","0.0-15.0","stimuli_english_real/13.csv","false","qt92lgfwou","false","true","english_real","","","","","","same-different-html","shenanigan","shenarigan","j","f","different","1000","2000","500","300","xxxxxxxx","null","true","70","312.2000000476837","","shenanigan","","shenanigan","control","r","","5","n","r","shenarigan","1","10"
"663.2999999523163","","same-different-html","16","196961","0.0-16.0","stimuli_english_real/13.csv","false","qt92lgfwou","false","true","english_real","","","","","","same-different-html","trouble","troubne","j","f","different","1000","2000","500","300","xxxxxxxx","null","true","70","314.39999985694885","","trouble","","trouble","control","r","","5","l","n","troubne","1","7"
"804.1000001430511","","same-different-html","17","199907","0.0-17.0","stimuli_english_real/13.csv","false","qt92lgfwou","false","true","english_real","","","","","","same-different-html","egoisticelly","egoistically","j","f","different","1000","2000","500","300","xxxxxxxx","null","false","74","301","","ego","ist_ic_al_ly","egoistically","target","s","2.0","0","a","e","egoisticelly","3","12"
"526.7000000476837","","same-different-html","18","202555","0.0-18.0","stimuli_english_real/13.csv","false","qt92lgfwou","false","true","english_real","","","","","","same-different-html","reoutsmart","reoutsmart","j","f","same","1000","2000","500","300","xxxxxxxx","null","true","74","310.80000019073486","re_out","smart","","reoutsmart","target","p","1.0","1","u","o","reootsmart","0","10"
"618.9000000953674","","same-different-html","19","205334","0.0-19.0","stimuli_english_real/13.csv","false","qt92lgfwou","false","true","english_real","","","","","","same-different-html","quarantine","quarantine","j","f","same","1000","2000","500","300","xxxxxxxx","null","true","74","306.69999980926514","","quarantine","","quarantine","control","r","","4","a","i","quarintine","0","10"
"821.0999999046326","","same-different-html","20","208259","0.0-20.0","stimuli_english_real/13.csv","false","qt92lgfwou","false","true","english_real","","","","","","same-different-html","overstep","overstep","j","f","same","1000","2000","500","300","xxxxxxxx","null","true","74","303.7000000476837","over","step","","overstep","target","r","","0","s","f","overftep","0","8"
"670.4000000953674","","same-different-html","21","211004","0.0-21.0","stimuli_english_real/13.csv","false","qt92lgfwou","false","true","english_real","","","","","","same-different-html","wiaponless","wiaponless","j","f","same","1000","2000","500","300","xxxxxxxx","null","true","74","306.90000009536743","","weapon","less","weaponless","target","r","","1","e","i","wiaponless","2","10"
"738","","same-different-html","22","214146","0.0-22.0","stimuli_english_real/13.csv","false","qt92lgfwou","false","true","english_real","","","","","","same-different-html","disemtowel","disemtowel","j","f","same","1000","2000","500","300","xxxxxxxx","null","true","74","309","dis_em","bowel","","disembowel","target","r","","0","b","t","disemtowel","2","10"
"1038.3000001907349","","same-different-html","23","217450","0.0-23.0","stimuli_english_real/13.csv","false","qt92lgfwou","false","true","english_real","","","","","","same-different-html","anarchihally","anarchically","j","f","different","1000","2000","500","300","xxxxxxxx","null","true","70","300.5","an","arch","ic_al_ly","anarchically","target","s","0.0","1","c","h","anarchihally","3","12"
"839","","same-different-html","24","220455","0.0-24.0","stimuli_english_real/13.csv","false","qt92lgfwou","false","true","english_real","","","","","","same-different-html","graphibally","graphically","j","f","different","1000","2000","500","300","xxxxxxxx","null","true","70","301.90000009536743","","graph","ic_al_ly","graphically","target","s","0.0","1","c","b","graphibally","3","11"
"635.1000001430511","","same-different-html","25","223195","0.0-25.0","stimuli_english_real/13.csv","false","qt92lgfwou","false","true","english_real","","","","","","same-different-html","activotion","activation","j","f","different","1000","2000","500","300","xxxxxxxx","null","false","74","304.2999999523163","","act","iv_at_ion","activation","target","s","1.0","0","a","o","activotion","3","10"
"795.8999998569489","","same-different-html","26","227969","0.0-26.0","stimuli_english_real/13.csv","false","qt92lgfwou","false","true","english_real","","","","","","same-different-html","prostituta","prostituta","j","f","same","1000","2000","500","300","xxxxxxxx","null","true","74","311.5","","prostitute","","prostitute","control","r","","9","e","a","prostituta","2","10"
"1192.2000000476837","","same-different-html","27","231180","0.0-27.0","stimuli_english_real/13.csv","false","qt92lgfwou","false","true","english_real","","","","","","same-different-html","versatile","versatule","j","f","different","1000","2000","500","300","xxxxxxxx","null","true","70","307.90000009536743","","versatile","","versatile","control","r","","6","i","u","versatule","1","9"
"920.5","","same-different-html","28","234418","0.0-28.0","stimuli_english_real/13.csv","false","qt92lgfwou","false","true","english_real","","","","","","same-different-html","artisticarly","artistically","j","f","different","1000","2000","500","300","xxxxxxxx","null","true","70","313.39999985694885","","art","ist_ic_al_ly","artistically","target","s","2.0","1","l","r","artisticarly","3","12"
"833.3000001907349","","same-different-html","29","237357","0.0-29.0","stimuli_english_real/13.csv","false","qt92lgfwou","false","true","english_real","","","","","","same-different-html","disclosure","disclisure","j","f","different","1000","2000","500","300","xxxxxxxx","null","true","70","313.2000000476837","dis","clos","ure","disclosure","target","r","","2","o","i","disclisure","1","10"
"788.7999999523163","","same-different-html","30","240300","0.0-30.0","stimuli_english_real/13.csv","false","qt92lgfwou","false","true","english_real","","","","","","same-different-html","silhoaette","silhouette","j","f","different","1000","2000","500","300","xxxxxxxx","null","true","70","312.7000000476837","","silhouette","","silhouette","control","r","","5","u","a","silhoaette","3","10"
"1020.2000000476837","","same-different-html","31","243409","0.0-31.0","stimuli_english_real/13.csv","false","qt92lgfwou","false","true","english_real","","","","","","same-different-html","highnass","highnass","j","f","same","1000","2000","500","300","xxxxxxxx","null","true","74","310.60000014305115","","high","ness","highness","target","s","0.0","1","e","a","highnass","2","8"
"959.0999999046326","","same-different-html","32","246405","0.0-32.0","stimuli_english_real/13.csv","false","qt92lgfwou","false","true","english_real","","","","","","same-different-html","clandestine","clandestire","j","f","different","1000","2000","500","300","xxxxxxxx","null","true","70","306.40000009536743","","clandestine","","clandestine","control","r","","9","n","r","clandestire","1","11"
"901.5","","same-different-html","33","249394","0.0-33.0","stimuli_english_real/13.csv","false","qt92lgfwou","false","true","english_real","","","","","","same-different-html","marshmollow","marshmollow","j","f","same","1000","2000","500","300","xxxxxxxx","null","false","70","308.40000009536743","","marshmallow","","marshmallow","control","r","","6","a","o","marshmollow","2","11"
"679.4000000953674","","same-different-html","34","252348","0.0-34.0","stimuli_english_real/13.csv","false","qt92lgfwou","false","true","english_real","","","","","","same-different-html","camouflage","camouslage","j","f","different","1000","2000","500","300","xxxxxxxx","null","true","70","307.69999980926514","","camouflage","","camouflage","control","r","","5","f","s","camouslage","1","10"
"1097.7999999523163","","same-different-html","35","255825","0.0-35.0","stimuli_english_real/13.csv","false","qt92lgfwou","false","true","english_real","","","","","","same-different-html","wootenness","woodenness","j","f","different","1000","2000","500","300","xxxxxxxx","null","true","70","314.7000000476837","","wood","en_ness","woodenness","target","r","","3","d","t","wootenness","3","10"
"981.0999999046326","","same-different-html","36","258942","0.0-36.0","stimuli_english_real/13.csv","false","qt92lgfwou","false","true","english_real","","","","","","same-different-html","enpylcopedia","encylcopedia","j","f","different","1000","2000","500","300","xxxxxxxx","null","true","70","308.59999990463257","","encylcopedia","","encylcopedia","control","r","","2","c","p","enpylcopedia","3","12"
"833.7000000476837","","same-different-html","37","261848","0.0-37.0","stimuli_english_real/13.csv","false","qt92lgfwou","false","true","english_real","","","","","","same-different-html","ouvperform","outperform","j","f","different","1000","2000","500","300","xxxxxxxx","null","true","70","302.7999999523163","out","perform","","outperform","target","p","0.0","2","t","v","ouvperform","3","10"
"769.5999999046326","","same-different-html","38","264758","0.0-38.0","stimuli_english_real/13.csv","false","qt92lgfwou","false","true","english_real","","","","","","same-different-html","rtododendron","rhododendron","j","f","different","1000","2000","500","300","xxxxxxxx","null","true","70","309.7000000476837","","rhododendron","","rhododendron","control","r","","1","h","t","rtododendron","3","12"
"921.1000001430511","","same-different-html","39","267816","0.0-39.0","stimuli_english_real/13.csv","false","qt92lgfwou","false","true","english_real","","","","","","same-different-html","eucalybtus","eucalyptus","j","f","different","1000","2000","500","300","xxxxxxxx","null","false","74","301.7999999523163","","eucalyptus","","eucalyptus","control","r","","6","p","b","eucalybtus","3","10"
"536.5999999046326","","same-different-html","40","270554","0.0-40.0","stimuli_english_real/13.csv","false","qt92lgfwou","false","true","english_real","","","","","","same-different-html","abwacadabra","abracadabra","j","f","different","1000","2000","500","300","xxxxxxxx","null","true","70","313.5","","abracadabra","","abracadabra","control","r","","2","r","w","abwacadabra","3","11"
"1840","","same-different-html","41","274547","0.0-41.0","stimuli_english_real/13.csv","false","qt92lgfwou","false","true","english_real","","","","","","same-different-html","deactivahion","deactivahion","j","f","same","1000","2000","500","300","xxxxxxxx","null","true","74","310.09999990463257","de","act","iv_at_ion","deactivation","target","s","1.0","1","t","h","deactivahion","2","12"
"881.7000000476837","","same-different-html","42","278125","0.0-42.0","stimuli_english_real/13.csv","false","qt92lgfwou","false","true","english_real","","","","","","same-different-html","naturalism","naturalism","j","f","same","1000","2000","500","300","xxxxxxxx","null","true","74","309.7000000476837","","natur","al_ism","naturalism","target","r","","3","u","e","nateralism","0","10"
"678","","same-different-html","43","280857","0.0-43.0","stimuli_english_real/13.csv","false","qt92lgfwou","false","true","english_real","","","","","","same-different-html","catashrophe","catastrophe","j","f","different","1000","2000","500","300","xxxxxxxx","null","false","74","306.59999990463257","","catastrophe","","catastrophe","control","r","","5","t","h","catashrophe","3","11"
"511.60000014305115","","same-different-html","44","283443","0.0-44.0","stimuli_english_real/13.csv","false","qt92lgfwou","false","true","english_real","","","","","","same-different-html","cjiteria","cjiteria","j","f","same","1000","2000","500","300","xxxxxxxx","null","true","74","301.60000014305115","","criteria","","criteria","control","r","","1","r","j","cjiteria","2","8"
"843","","same-different-html","45","286523","0.0-45.0","stimuli_english_real/13.csv","false","qt92lgfwou","false","true","english_real","","","","","","same-different-html","unwisely","unwisely","j","f","same","1000","2000","500","300","xxxxxxxx","null","false","70","305.2000000476837","un","wise","ly","unwisely","target","p","0.0","1","n","m","umwisely","0","8"
"766.9000000953674","","same-different-html","46","289536","0.0-46.0","stimuli_english_real/13.csv","false","qt92lgfwou","false","true","english_real","","","","","","same-different-html","distinct","distinst","j","f","different","1000","2000","500","300","xxxxxxxx","null","true","70","316.19999980926514","","distinct","","distinct","control","r","","6","c","s","distinst","1","8"
"744.3000001907349","","same-different-html","47","292522","0.0-47.0","stimuli_english_real/13.csv","false","qt92lgfwou","false","true","english_real","","","","","","same-different-html","stirilize","stirilize","j","f","same","1000","2000","500","300","xxxxxxxx","null","true","74","306.39999985694885","","steril","ize","sterilize","target","r","","2","e","i","stirilize","2","9"
"589.6999998092651","","same-different-html","48","295261","0.0-48.0","stimuli_english_real/13.csv","false","qt92lgfwou","false","true","english_real","","","","","","same-different-html","leprechaun","leprechaun","j","f","same","1000","2000","500","300","xxxxxxxx","null","true","74","315.2000000476837","","leprechaun","","leprechaun","control","r","","8","u","o","leprechaon","0","10"
"1342.2999999523163","","same-different-html","49","298837","0.0-49.0","stimuli_english_real/13.csv","false","qt92lgfwou","false","true","english_real","","","","","","same-different-html","hagittarius","hagittarius","j","f","same","1000","2000","500","300","xxxxxxxx","null","true","74","312.40000009536743","","sagittarius","","sagittarius","control","r","","0","s","h","hagittarius","2","11"
"1325.4000000953674","","same-different-html","50","302359","0.0-50.0","stimuli_english_real/13.csv","false","qt92lgfwou","false","true","english_real","","","","","","same-different-html","rhimoceros","rhinoceros","j","f","different","1000","2000","500","300","xxxxxxxx","null","true","70","313.60000014305115","","rhinoceros","","rhinoceros","control","r","","3","n","m","rhimoceros","3","10"
"726.5","","same-different-html","51","305372","0.0-51.0","stimuli_english_real/13.csv","false","qt92lgfwou","false","true","english_real","","","","","","same-different-html","inactivate","inactikate","j","f","different","1000","2000","500","300","xxxxxxxx","null","true","70","315.5","in","act","iv_ate","inactivate","target","s","0.0","1","v","k","inactikate","1","10"
"614.5","","same-different-html","52","308241","0.0-52.0","stimuli_english_real/13.csv","false","qt92lgfwou","false","true","english_real","","","","","","same-different-html","irramovable","irramovable","j","f","same","1000","2000","500","300","xxxxxxxx","null","true","74","307.09999990463257","ir_re","mov","able","irremovable","target","p","1.0","1","e","a","irramovable","2","11"
"797.7999999523163","","same-different-html","53","311134","0.0-53.0","stimuli_english_real/13.csv","false","qt92lgfwou","false","true","english_real","","","","","","same-different-html","abnonmally","abnormally","j","f","different","1000","2000","500","300","xxxxxxxx","null","true","70","315.2999999523163","ab","norm","al_ly","abnormally","target","r","","2","r","n","abnonmally","3","10"
"797.9000000953674","","same-different-html","54","314237","0.0-54.0","stimuli_english_real/13.csv","false","qt92lgfwou","false","true","english_real","","","","","","same-different-html","frenkincense","frenkincense","j","f","same","1000","2000","500","300","xxxxxxxx","null","true","74","301","","frankincense","","frankincense","control","r","","2","a","e","frenkincense","2","12"
"611.0999999046326","","same-different-html","55","317019","0.0-55.0","stimuli_english_real/13.csv","false","qt92lgfwou","false","true","english_real","","","","","","same-different-html","reactow","reactor","j","f","different","1000","2000","500","300","xxxxxxxx","null","true","70","313.5","re","act","or","reactor","target","s","0.0","1","r","w","reactow","3","7"
"482.69999980926514","","same-different-html","56","319642","0.0-56.0","stimuli_english_real/13.csv","false","qt92lgfwou","false","true","english_real","","","","","","same-different-html","underground","underground","j","f","same","1000","2000","500","300","xxxxxxxx","null","true","74","312.7999999523163","under","ground","","underground","target","r","","0","g","h","underhround","0","11"
"2861.5","","survey-text","57","323015","0.0-57.0","stimuli_english_real/13.csv","false","qt92lgfwou","false","true","english_real","{""Q0"":""""}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
