"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","file_id","fKeyMeansCorrect","ID","responses","final_height_px","final_width_px","scale_factor","view_history","type","first","second","same_key","different_key","answer","gap_duration","second_stim_duration","post_trial_gap","first_stim_duration","prompt","correct","response","encoding_time","condition","prefixes","root","suffixes","word","target_type","error_to_which_morpheme","i_morpheme","i_within_morpheme","target_letter_before_error","letter_after_error","error_word","is_error","wordlength"
"379.30000001192093","","same-different-html","48","2886920","0.0-48.0","stimuli/24.csv","false","w24tp3k33e","","","","","","same-different-html","yellowest","yellowest","j","f","same","1000","2000","500","null","null","true","74","510.89999997615814","rs","","yellow","est","yellowest","target","r","","0","y","r","rellowest","0","9"
"535","","same-different-html","49","2890074","0.0-49.0","stimuli/24.csv","false","w24tp3k33e","","","","","","same-different-html","quarantine","quaranbine","j","f","different","1000","2000","500","null","null","true","70","647.5","r","","quarantine","","quarantine","control","r","","6","t","b","quaranbine","1","10"
"539.6999999880791","","same-different-html","50","2893017","0.0-50.0","stimuli/24.csv","false","w24tp3k33e","","","","","","same-different-html","switch","switch","j","f","same","1000","2000","500","null","null","true","74","520.9000000357628","r","","switch","","switch","control","r","","0","s","t","twitch","0","6"
"606.4000000357628","","same-different-html","51","2896201","0.0-51.0","stimuli/24.csv","false","w24tp3k33e","","","","","","same-different-html","deactivation","deactivation","j","f","same","1000","2000","500","null","null","true","74","570.6999999880791","prsss","de","act","iv_at_ion","deactivation","target","p","0.0","1","e","o","doactivation","0","12"
"520.8000000119209","","same-different-html","52","2899135","0.0-52.0","stimuli/24.csv","false","w24tp3k33e","","","","","","same-different-html","rottenly","rostenly","j","f","different","1000","2000","500","null","null","true","70","529.1999999880791","rss","","rott","en_ly","rottenly","target","r","","2","t","s","rostenly","1","8"
"398.5","","same-different-html","53","2902038","0.0-53.0","stimuli/24.csv","false","w24tp3k33e","","","","","","same-different-html","inactivation","inactivation","j","f","same","1000","2000","500","null","null","true","74","670.4000000357628","prsss","in","act","iv_at_ion","inactivation","target","p","0.0","1","n","m","imactivation","0","12"
"397.0999999642372","","same-different-html","54","2904971","0.0-54.0","stimuli/24.csv","false","w24tp3k33e","","","","","","same-different-html","satanically","satanically","j","f","same","1000","2000","500","null","null","true","74","614.1000000238419","rsss","","satan","ic_al_ly","satanically","target","r","","0","s","d","datanically","0","11"
"836.3999999761581","","same-different-html","55","2908273","0.0-55.0","stimuli/24.csv","false","w24tp3k33e","","","","","","same-different-html","irrelikable","irrelikable","j","f","same","1000","2000","500","null","null","true","74","587.8999999761581","pprs","ir_re","lik","able","irrelikable","target","r","","0","l","r","irrerikable","0","11"
"438.10000002384186","","same-different-html","56","2912056","0.0-56.0","stimuli/24.csv","false","w24tp3k33e","","","","","","same-different-html","usage","usahe","j","f","different","1000","2000","500","null","null","true","70","443.69999998807907","rs","","us","age","usage","target","s","0.0","1","g","h","usahe","1","5"
"432.60000002384186","","same-different-html","57","2914857","0.0-57.0","stimuli/24.csv","false","w24tp3k33e","","","","","","same-different-html","reimpose","reimpose","j","f","same","1000","2000","500","null","null","true","74","493.5","ppr","re_im","pose","","reimpose","target","p","1.0","0","i","e","reempose","0","8"
"641.3999999761581","","same-different-html","58","2918103","0.0-58.0","stimuli/24.csv","false","w24tp3k33e","","","","","","same-different-html","leprechaun","leprechaun","j","f","same","1000","2000","500","null","null","true","74","578.3999999761581","r","","leprechaun","","leprechaun","control","r","","5","c","s","lepreshaun","0","10"
"754.1999999880791","","same-different-html","59","2921185","0.0-59.0","stimuli/24.csv","false","w24tp3k33e","","","","","","same-different-html","impossible","irpossible","j","f","different","1000","2000","500","null","null","true","70","427.2999999523163","pr_long","im","possible","","impossible","target","p","0.0","1","m","r","irpossible","1","10"
"517","","same-different-html","60","2924208","0.0-60.0","stimuli/24.csv","false","w24tp3k33e","","","","","","same-different-html","inactivate","enactivate","j","f","different","1000","2000","500","null","null","true","70","500.39999997615814","prss","in","act","iv_ate","inactivate","target","p","0.0","0","i","e","enactivate","1","10"
"611.3000000119209","","same-different-html","61","2927239","0.0-61.0","stimuli/24.csv","false","w24tp3k33e","","","","","","same-different-html","repay","reday","j","f","different","1000","2000","500","null","null","true","70","504.7999999523163","pr","re","pay","","repay","target","r","","0","p","d","reday","1","5"
"525","","same-different-html","62","2930188","0.0-62.0","stimuli/24.csv","false","w24tp3k33e","","","","","","same-different-html","restaurant","reshaurant","j","f","different","1000","2000","500","null","null","true","70","485","r","","restaurant","","restaurant","control","r","","3","t","h","reshaurant","1","10"
"564.0999999642372","","same-different-html","63","2933349","0.0-63.0","stimuli/24.csv","false","w24tp3k33e","","","","","","same-different-html","cantaloupe","cantaloupe","j","f","same","1000","2000","500","null","null","true","74","583.1000000238419","r","","cantaloupe","","cantaloupe","control","r","","0","c","b","bantaloupe","0","10"
"965.5","","same-different-html","64","2936846","0.0-64.0","stimuli/24.csv","false","w24tp3k33e","","","","","","same-different-html","encylcopedia","encylcopedie","j","f","different","1000","2000","500","null","null","false","74","581.1999999880791","r","","encylcopedia","","encylcopedia","control","r","","11","a","e","encylcopedie","1","12"
"621.3999999761581","","same-different-html","65","2940264","0.0-65.0","stimuli/24.csv","false","w24tp3k33e","","","","","","same-different-html","crustacean","crustacean","j","f","same","1000","2000","500","null","null","true","74","605.5","r","","crustacean","","crustacean","control","r","","6","c","p","crustapean","0","10"
"472.69999998807907","","same-different-html","66","2943056","0.0-66.0","stimuli/24.csv","false","w24tp3k33e","","","","","","same-different-html","redisagree","redisagree","j","f","same","1000","2000","500","null","null","true","74","516","ppr","re_dis","agree","","redisagree","target","r","","2","r","m","redisagmee","0","10"
"522.7000000476837","","same-different-html","67","2946004","0.0-67.0","stimuli/24.csv","false","w24tp3k33e","","","","","","same-different-html","silhouette","siyhouette","j","f","different","1000","2000","500","null","null","true","70","503.7000000476837","r","","silhouette","","silhouette","control","r","","2","l","y","siyhouette","1","10"
"544.3000000119209","","same-different-html","68","2948875","0.0-68.0","stimuli/24.csv","false","w24tp3k33e","","","","","","same-different-html","optionally","ogtionally","j","f","different","1000","2000","500","null","null","true","70","522.5","rsss","","opt","ion_al_ly","optionally","target","r","","1","p","g","ogtionally","1","10"
"531.1999999880791","","same-different-html","69","2951710","0.0-69.0","stimuli/24.csv","false","w24tp3k33e","","","","","","same-different-html","unshaven","unshaven","j","f","same","1000","2000","500","null","null","true","74","456.19999998807907","prs","un","shav","en","unshaven","target","p","0.0","0","u","e","enshaven","0","8"
"403.5999999642372","","same-different-html","70","2954754","0.0-70.0","stimuli/24.csv","false","w24tp3k33e","","","","","","same-different-html","export","export","j","f","same","1000","2000","500","null","null","true","74","616.9000000357628","pr","ex","port","","export","target","r","","1","o","u","expurt","0","6"
"537.7999999523163","","same-different-html","71","2957656","0.0-71.0","stimuli/24.csv","false","w24tp3k33e","","","","","","same-different-html","unrelatable","unrelotable","j","f","different","1000","2000","500","null","null","true","70","492.69999998807907","pprs","un_re","lat","able","unrelatable","target","r","","1","a","o","unrelotable","1","11"
"545.3000000119209","","same-different-html","72","2960530","0.0-72.0","stimuli/24.csv","false","w24tp3k33e","","","","","","same-different-html","nonracial","nonracial","j","f","same","1000","2000","500","null","null","true","74","469.0999999642372","prs","non","raci","al","nonracial","target","s","0.0","1","l","m","nonraciam","0","9"
"2475.7999999523163","","survey-text","73","2963520","0.0-73.0","stimuli/24.csv","false","w24tp3k33e","{""Q0"":""""}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
