"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","file_id","fKeyMeansCorrect","ID","self_paced","masked","condition","responses","final_height_px","final_width_px","scale_factor","view_history","type","first","second","same_key","different_key","answer","gap_duration","second_stim_duration","post_trial_gap","first_stim_duration","mask_string","prompt","correct","response","encoding_time","prefixes","root","suffixes","word","target_type","error_to_which_morpheme","i_morpheme","i_within_morpheme","target_letter_before_error","letter_after_error","error_word","is_error","wordlength"
"503.60000014305115","","same-different-html","20","96412","0.0-20.0","stimuli_english_real/35.csv","true","hv829lpbkx","false","true","english_real","","","","","","same-different-html","hallelojah","hallelujah","f","j","different","1000","2000","500","300","xxxxxxxx","null","true","74","316.7000000476837","","hallelujah","","hallelujah","control","r","","6","u","o","hallelojah","3","10"
"923.1999998092651","","same-different-html","21","99286","0.0-21.0","stimuli_english_real/35.csv","true","hv829lpbkx","false","true","english_real","","","","","","same-different-html","neirdly","weirdly","f","j","different","1000","2000","500","300","xxxxxxxx","null","true","74","303.2000000476837","","weird","ly","weirdly","target","r","","0","w","n","neirdly","3","7"
"654","","same-different-html","22","102034","0.0-22.0","stimuli_english_real/35.csv","true","hv829lpbkx","false","true","english_real","","","","","","same-different-html","renewaw","renewaw","f","j","same","1000","2000","500","300","xxxxxxxx","null","true","70","306.7999999523163","re","new","al","renewal","target","s","0.0","1","l","w","renewaw","2","7"
"611.6000001430511","","same-different-html","23","104825","0.0-23.0","stimuli_english_real/35.csv","true","hv829lpbkx","false","true","english_real","","","","","","same-different-html","pchedule","schedule","f","j","different","1000","2000","500","300","xxxxxxxx","null","true","74","316.2000000476837","","schedule","","schedule","control","r","","0","s","p","pchedule","3","8"
"442.7999999523163","","same-different-html","24","107356","0.0-24.0","stimuli_english_real/35.csv","true","hv829lpbkx","false","true","english_real","","","","","","same-different-html","activational","activational","f","j","same","1000","2000","500","300","xxxxxxxx","null","true","70","306.2000000476837","","act","iv_at_ion_al","activational","target","r","","1","c","t","attivational","0","12"
"766.7999999523163","","same-different-html","25","110419","0.0-25.0","stimuli_english_real/35.csv","true","hv829lpbkx","false","true","english_real","","","","","","same-different-html","tamboarine","tamboarine","f","j","same","1000","2000","500","300","xxxxxxxx","null","false","74","305.80000019073486","","tambourine","","tambourine","control","r","","5","u","a","tamboarine","2","10"
"775.6000001430511","","same-different-html","26","113650","0.0-26.0","stimuli_english_real/35.csv","true","hv829lpbkx","false","true","english_real","","","","","","same-different-html","encaso","encase","f","j","different","1000","2000","500","300","xxxxxxxx","null","true","74","311.2999999523163","en","case","","encase","target","r","","3","e","o","encaso","3","6"
"837","","same-different-html","27","117251","0.0-27.0","stimuli_english_real/35.csv","true","hv829lpbkx","false","true","english_real","","","","","","same-different-html","chemically","chemically","f","j","same","1000","2000","500","300","xxxxxxxx","null","true","70","313.19999980926514","","chem","ic_al_ly","chemically","target","s","2.0","1","y","m","chemicallm","0","10"
"517.5","","same-different-html","28","119906","0.0-28.0","stimuli_english_real/35.csv","true","hv829lpbkx","false","true","english_real","","","","","","same-different-html","jeactivate","jeactivate","f","j","same","1000","2000","500","300","xxxxxxxx","null","false","74","307.60000014305115","re","act","iv_ate","reactivate","target","p","0.0","0","r","j","jeactivate","2","10"
"712.0999999046326","","same-different-html","29","122843","0.0-29.0","stimuli_english_real/35.csv","true","hv829lpbkx","false","true","english_real","","","","","","same-different-html","replacement","reslacement","f","j","different","1000","2000","500","300","xxxxxxxx","null","true","74","301.5","re","place","ment","replacement","target","r","","0","p","s","reslacement","1","11"
"444.80000019073486","","same-different-html","30","125387","0.0-30.0","stimuli_english_real/35.csv","true","hv829lpbkx","false","true","english_real","","","","","","same-different-html","catersillar","catersillar","f","j","same","1000","2000","500","300","xxxxxxxx","null","true","70","302.7999999523163","","caterpillar","","caterpillar","control","r","","5","p","s","catersillar","2","11"
"741.5999999046326","","same-different-html","31","129284","0.0-31.0","stimuli_english_real/35.csv","true","hv829lpbkx","false","true","english_real","","","","","","same-different-html","disbelieve","disbelieve","f","j","same","1000","2000","500","300","xxxxxxxx","null","true","70","304.59999990463257","dis","believe","","disbelieve","target","p","0.0","1","i","e","desbelieve","0","10"
"558.6000001430511","","same-different-html","32","131987","0.0-32.0","stimuli_english_real/35.csv","true","hv829lpbkx","false","true","english_real","","","","","","same-different-html","unwisely","unlisely","f","j","different","1000","2000","500","300","xxxxxxxx","null","true","74","312.39999985694885","un","wise","ly","unwisely","target","r","","0","w","l","unlisely","1","8"
"663.1000001430511","","same-different-html","33","134785","0.0-33.0","stimuli_english_real/35.csv","true","hv829lpbkx","false","true","english_real","","","","","","same-different-html","strange","strange","f","j","same","1000","2000","500","300","xxxxxxxx","null","true","70","311.2000000476837","","strange","","strange","control","r","","6","e","o","strango","0","7"
"745.8000001907349","","same-different-html","34","137687","0.0-34.0","stimuli_english_real/35.csv","true","hv829lpbkx","false","true","english_real","","","","","","same-different-html","straightist","straightest","f","j","different","1000","2000","500","300","xxxxxxxx","null","false","70","315.39999985694885","","straight","est","straightest","target","s","0.0","0","e","i","straightist","3","11"
"509.80000019073486","","same-different-html","35","140287","0.0-35.0","stimuli_english_real/35.csv","true","hv829lpbkx","false","true","english_real","","","","","","same-different-html","abracadabra","abracadibra","f","j","different","1000","2000","500","300","xxxxxxxx","null","false","70","310.5","","abracadabra","","abracadabra","control","r","","7","a","i","abracadibra","1","11"
"797.5","","same-different-html","36","143410","0.0-36.0","stimuli_english_real/35.csv","true","hv829lpbkx","false","true","english_real","","","","","","same-different-html","apnormally","abnormally","f","j","different","1000","2000","500","300","xxxxxxxx","null","true","74","304.2000000476837","ab","norm","al_ly","abnormally","target","p","0.0","1","b","p","apnormally","3","10"
"591.6999998092651","","same-different-html","37","146072","0.0-37.0","stimuli_english_real/35.csv","true","hv829lpbkx","false","true","english_real","","","","","","same-different-html","bhenanigan","bhenanigan","f","j","same","1000","2000","500","300","xxxxxxxx","null","true","70","303.60000014305115","","shenanigan","","shenanigan","control","r","","0","s","b","bhenanigan","2","10"
"683.9000000953674","","same-different-html","38","148927","0.0-38.0","stimuli_english_real/35.csv","true","hv829lpbkx","false","true","english_real","","","","","","same-different-html","uninform","uninfarm","f","j","different","1000","2000","500","300","xxxxxxxx","null","true","74","315.40000009536743","un_in","form","","uninform","target","r","","1","o","a","uninfarm","1","8"
"627.4000000953674","","same-different-html","39","151617","0.0-39.0","stimuli_english_real/35.csv","true","hv829lpbkx","false","true","english_real","","","","","","same-different-html","pyofess","pyofess","f","j","same","1000","2000","500","300","xxxxxxxx","null","true","70","305.09999990463257","","profess","","profess","control","r","","1","r","y","pyofess","2","7"
"665.5","","same-different-html","40","154371","0.0-40.0","stimuli_english_real/35.csv","true","hv829lpbkx","false","true","english_real","","","","","","same-different-html","stmength","stmength","f","j","same","1000","2000","500","300","xxxxxxxx","null","false","74","313.7999999523163","","strength","","strength","control","r","","2","r","m","stmength","2","8"
"406","","same-different-html","41","157415","0.0-41.0","stimuli_english_real/35.csv","true","hv829lpbkx","false","true","english_real","","","","","","same-different-html","sahittarius","sahittarius","f","j","same","1000","2000","500","300","xxxxxxxx","null","true","70","311.5","","sagittarius","","sagittarius","control","r","","2","g","h","sahittarius","2","11"
"551.6999998092651","","same-different-html","42","160109","0.0-42.0","stimuli_english_real/35.csv","true","hv829lpbkx","false","true","english_real","","","","","","same-different-html","unarr","unarr","f","j","same","1000","2000","500","300","xxxxxxxx","null","true","70","313.2000000476837","un","arm","","unarm","target","r","","2","m","r","unarr","2","5"
"739.7000000476837","","same-different-html","43","162963","0.0-43.0","stimuli_english_real/35.csv","true","hv829lpbkx","false","true","english_real","","","","","","same-different-html","palingrome","palindrome","f","j","different","1000","2000","500","300","xxxxxxxx","null","true","74","301.2999999523163","","palindrome","","palindrome","control","r","","5","d","g","palingrome","3","10"
"865.0999999046326","","same-different-html","44","166044","0.0-44.0","stimuli_english_real/35.csv","true","hv829lpbkx","false","true","english_real","","","","","","same-different-html","encylcopedia","encyrcopedia","f","j","different","1000","2000","500","300","xxxxxxxx","null","true","74","303.7999999523163","","encylcopedia","","encylcopedia","control","r","","4","l","r","encyrcopedia","1","12"
"561","","same-different-html","45","168542","0.0-45.0","stimuli_english_real/35.csv","true","hv829lpbkx","false","true","english_real","","","","","","same-different-html","ingredient","ingredient","f","j","same","1000","2000","500","300","xxxxxxxx","null","true","70","315.90000009536743","","ingredient","","ingredient","control","r","","8","n","m","ingrediemt","0","10"
"805.5","","same-different-html","46","171516","0.0-46.0","stimuli_english_real/35.csv","true","hv829lpbkx","false","true","english_real","","","","","","same-different-html","reovertook","reovertook","f","j","same","1000","2000","500","300","xxxxxxxx","null","true","70","304.90000009536743","re_over","cook","","reovercook","target","r","","0","c","t","reovertook","2","10"
"437.09999990463257","","same-different-html","47","173974","0.0-47.0","stimuli_english_real/35.csv","true","hv829lpbkx","false","true","english_real","","","","","","same-different-html","iwactivation","iwactivation","f","j","same","1000","2000","500","300","xxxxxxxx","null","true","70","314.90000009536743","in","act","iv_at_ion","inactivation","target","p","0.0","1","n","w","iwactivation","2","12"
"847","","same-different-html","48","176981","0.0-48.0","stimuli_english_real/35.csv","true","hv829lpbkx","false","true","english_real","","","","","","same-different-html","uncertainly","uncertainly","f","j","same","1000","2000","500","300","xxxxxxxx","null","true","70","306.89999985694885","un","certain","ly","uncertainly","target","s","0.0","0","l","y","uncertainyy","0","11"
"867.7000000476837","","same-different-html","49","180056","0.0-49.0","stimuli_english_real/35.csv","true","hv829lpbkx","false","true","english_real","","","","","","same-different-html","surprise","surpnise","f","j","different","1000","2000","500","300","xxxxxxxx","null","true","74","301.7000000476837","","surprise","","surprise","control","r","","4","r","n","surpnise","1","8"
"745.2999999523163","","same-different-html","50","182894","0.0-50.0","stimuli_english_real/35.csv","true","hv829lpbkx","false","true","english_real","","","","","","same-different-html","cataftrophe","catastrophe","f","j","different","1000","2000","500","300","xxxxxxxx","null","false","70","311","","catastrophe","","catastrophe","control","r","","4","s","f","cataftrophe","3","11"
"974.7999999523163","","same-different-html","51","185942","0.0-51.0","stimuli_english_real/35.csv","true","hv829lpbkx","false","true","english_real","","","","","","same-different-html","scgricter","sctricter","f","j","different","1000","2000","500","300","xxxxxxxx","null","true","74","302.19999980926514","","sctrict","er","sctricter","target","r","","2","t","g","scgricter","3","9"
"493.59999990463257","","same-different-html","52","188707","0.0-52.0","stimuli_english_real/35.csv","true","hv829lpbkx","false","true","english_real","","","","","","same-different-html","ignore","ignore","f","j","same","1000","2000","500","300","xxxxxxxx","null","true","70","303.09999990463257","","ignore","","ignore","control","r","","4","r","w","ignowe","0","6"
"864.9000000953674","","same-different-html","53","191740","0.0-53.0","stimuli_english_real/35.csv","true","hv829lpbkx","false","true","english_real","","","","","","same-different-html","irrewikable","irrelikable","f","j","different","1000","2000","500","300","xxxxxxxx","null","true","74","310.09999990463257","ir_re","lik","able","irrelikable","target","r","","0","l","w","irrewikable","3","11"
"518.4000000953674","","same-different-html","54","194292","0.0-54.0","stimuli_english_real/35.csv","true","hv829lpbkx","false","true","english_real","","","","","","same-different-html","marshmallow","marshmallow","f","j","same","1000","2000","500","300","xxxxxxxx","null","true","70","303.59999990463257","","marshmallow","","marshmallow","control","r","","2","r","l","malshmallow","0","11"
"411.7999999523163","","same-different-html","55","196842","0.0-55.0","stimuli_english_real/35.csv","true","hv829lpbkx","false","true","english_real","","","","","","same-different-html","valee","valee","f","j","same","1000","2000","500","300","xxxxxxxx","null","true","70","306","","value","","value","control","r","","3","u","e","valee","2","5"
"1356.6000001430511","","same-different-html","56","200338","0.0-56.0","stimuli_english_real/35.csv","true","hv829lpbkx","false","true","english_real","","","","","","same-different-html","urderstate","urderstate","f","j","same","1000","2000","500","300","xxxxxxxx","null","true","70","311.90000009536743","under","state","","understate","target","p","0.0","1","n","r","urderstate","2","10"
"5622.100000143051","","survey-text","57","206472","0.0-57.0","stimuli_english_real/35.csv","true","hv829lpbkx","false","true","english_real","{""Q0"":""""}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
