first,second,condition,prefix_template,suffix_template,root,prefixes,suffixes,word,type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error
certmentaire,certmemtaire,rss,,ss,cert,,ment_aire,certmentaire,target,s,0.0,2,n,m,certmemtaire,1
erninort,erninirt,ppr,pp,,nort,er_ni,,erninort,control,r,,1,o,i,erninirt,1
ermoc,elmoc,pr,p,,moc,er,,ermoc,control,p,0.0,1,r,l,elmoc,1
remièr,remièr,pr,p,,mièr,re,,remièr,target,p,0.0,0,r,m,memièr,0
bour,bour,r,,,bour,,,bour,target,r,,3,r,n,boun,0
désinlakionelment,désinlakionelment,pprsss,pp,sss,lak,dés_in,ion_el_ment,désinlakionelment,target,s,2.0,1,e,u,désinlakionelmunt,0
nirusnastnemeria,nirusnastnemeria,pprss,pp,ss,nas,ni_rus,tnem_eria,nirusnastnemeria,control,r,,2,s,v,nirusnavtnemeria,0
redéjurion,redéjurion,pprs,pp,s,jur,re_dé,ion,redéjurion,target,s,0.0,0,i,e,redéjureon,0
prévablement,prévablement,rss,,ss,prév,,able_ment,prévablement,target,s,1.0,0,m,n,prévablenent,0
vérpnoileéti,vérpnoileéti,rsss,,sss,vérp,,noi_le_éti,vérpnoileéti,control,s,2.0,1,t,d,vérpnoileédi,0
ernitoid,ernitoid,ppr,pp,,toid,er_ni,,ernitoid,control,p,0.0,1,r,l,elnitoid,0
erédcibleéti,erédcibleéti,pprss,pp,ss,cib,er_éd,le_éti,erédcibleéti,control,p,0.0,1,r,m,emédcibleéti,0
indétuélant,indétuélanv,pprs,pp,s,tuél,in_dé,ant,indétuélant,target,s,0.0,2,t,v,indétuélanv,1
érpertôlb,élpertôlb,ppr,pp,,tôlb,érp_er,,érpertôlb,control,p,0.0,1,r,l,élpertôlb,1
érpernimelknoiletnem,érpernimelknoinetnem,ppprsss,ppp,sss,melk,érp_er_ni,noi_le_tnem,érpernimelknoiletnem,control,s,1.0,0,l,n,érpernimelknoinetnem,1
indéjurmentaire,indéjermentaire,pprss,pp,ss,jur,in_dé,ment_aire,indéjurmentaire,target,r,,1,u,e,indéjermentaire,1
prédémélionelité,prétémélionelité,pprsss,pp,sss,mél,pré_dé,ion_el_ité,prédémélionelité,target,p,1.0,0,d,t,prétémélionelité,1
redéboitionel,redéboidionel,pprss,pp,ss,boit,re_dé,ion_el,redéboitionel,target,r,,3,t,d,redéboidionel,1
lémelbatnem,lémelbadnem,rss,,ss,lém,,elba_tnem,lémelbatnem,control,s,1.0,0,t,d,lémelbadnem,1
nortelbatnem,nortelbatnem,rss,,ss,nort,,elba_tnem,nortelbatnem,control,s,0.0,2,b,s,nortelsatnem,0
boiteux,boiteux,rs,,s,boit,,eux,boiteux,target,r,,1,o,a,baiteux,0
reindécertalité,reindésertalité,ppprss,ppp,ss,cert,re_in_dé,al_ité,reindécertalité,target,r,,0,c,s,reindésertalité,1
reindéprévionelisme,reindéprévioneligme,ppprsss,ppp,sss,prév,re_in_dé,ion_el_isme,reindéprévionelisme,target,s,2.0,1,s,g,reindéprévioneligme,1
vérpnoieria,vérpnoienia,rss,,ss,vérp,,noi_eria,vérpnoieria,control,s,1.0,1,r,n,vérpnoienia,1
entais,eltais,pr,p,,tais,en,,entais,target,p,0.0,1,n,l,eltais,1
erkaltnem,erkaltnem,prs,p,s,kal,er,tnem,erkaltnem,control,r,,2,l,n,erkantnem,0
nesnalnoieria,nesnalnoéeria,prss,p,ss,snal,ne,noi_eria,nesnalnoieria,control,s,0.0,2,i,é,nesnalnoéeria,1
klemiveité,klemaveité,rss,,ss,klem,,ive_ité,klemiveité,target,s,0.0,0,i,a,klemaveité,1
reindéprévionelité,reindéprévionemité,ppprsss,ppp,sss,prév,re_in_dé,ion_el_ité,reindéprévionelité,target,s,1.0,1,l,m,reindéprévionemité,1
retnivérp,letnivérp,pr,p,,vérp,retni,,retnivérp,control,p,0.0,0,r,l,letnivérp,1
reinsurbicment,reinsurbicment,ppprs,ppp,s,bic,re_in_sur,ment,reinsurbicment,target,p,2.0,1,u,ô,reinsôrbicment,0
erniédluoptna,erniédluoptna,ppprs,ppp,s,luop,er_ni_éd,tna,erniédluoptna,control,r,,3,p,s,erniédluostna,0
erniédtiam,erniédtiam,pppr,ppp,,tiam,er_ni_éd,,erniédtiam,control,r,,0,t,h,erniédhiam,0
erédrujnoi,erédrujnoi,pprs,pp,s,ruj,er_éd,noi,erédrujnoi,control,s,0.0,1,o,é,erédrujnéi,0
liftnaleetsi,liftnaleetsi,rsss,,sss,lif,,tna_le_etsi,liftnaleetsi,control,r,,0,l,r,riftnaleetsi,0
reinbic,reilbic,ppr,pp,,bic,re_in,,reinbic,target,p,1.0,1,n,l,reilbic,1
redébourelité,ridébourelité,pprss,pp,ss,bour,re_dé,el_ité,redébourelité,target,p,0.0,1,e,i,ridébourelité,1
blôtique,blôtoque,rs,,s,blôt,,ique,blôtique,target,s,0.0,0,i,o,blôtoque,1
érperliftsieuqi,érperliftsieuqi,pprss,pp,ss,lif,érp_er,tsi_euqi,érperliftsieuqi,control,s,0.0,0,t,q,érperlifqsieuqi,0
erniédmelkeuqitnem,erniédmelkeuqitnel,ppprss,ppp,ss,melk,er_ni_éd,euqi_tnem,erniédmelkeuqitnem,control,s,1.0,3,m,l,erniédmelkeuqitnel,1
enblôtment,enblôtment,prs,p,s,blôt,en,ment,enblôtment,target,p,0.0,1,n,r,erblôtment,0
resilment,resilment,prs,p,s,sil,re,ment,resilment,target,s,0.0,1,e,u,resilmunt,0
reindélakionelité,reimdélakionelité,ppprsss,ppp,sss,lak,re_in_dé,ion_el_ité,reindélakionelité,target,p,1.0,1,n,m,reimdélakionelité,1
luopeviéti,luopeviéti,rss,,ss,luop,,evi_éti,luopeviéti,control,s,1.0,0,é,e,luopevieti,0
ersiatlaéti,emsiatlaéti,prss,p,ss,siat,er,la_éti,ersiatlaéti,control,p,0.0,1,r,m,emsiatlaéti,1
toidelba,toedelba,rs,,s,toid,,elba,toidelba,control,r,,2,i,e,toedelba,1
reklem,rekmem,pr,p,,klem,re,,reklem,target,r,,1,l,m,rekmem,1
interpoulent,imterpoulent,prs,p,s,poul,inter,ent,interpoulent,target,p,0.0,1,n,m,imterpoulent,1
niuoslémnoieria,niuoslémnoieria,pprss,pp,ss,lém,ni_uos,noi_eria,niuoslémnoieria,control,s,0.0,1,o,u,niuoslémnuieria,0
reincertanteliste,reincirtanteliste,pprsss,pp,sss,cert,re_in,ant_el_iste,reincertanteliste,target,r,,1,e,i,reincirtanteliste,1
prédésincrusiquement,prédésincrusiquement,ppprss,ppp,ss,crus,pré_dés_in,ique_ment,prédésincrusiquement,target,r,,1,r,l,prédésinclusiquement,0
prédésinprévable,prédésinprévabla,ppprs,ppp,s,prév,pré_dés_in,able,prédésinprévable,target,s,0.0,3,e,a,prédésinprévabla,1
niriofnoileemsi,niriofnoileemsi,prsss,p,sss,riof,ni,noi_le_emsi,niriofnoileemsi,control,s,0.0,1,o,é,niriofnéileemsi,0
erniédtratnoileéti,erniédtratnoaleéti,ppprsss,ppp,sss,trat,er_ni_éd,noi_le_éti,erniédtratnoileéti,control,s,0.0,2,i,a,erniédtratnoaleéti,1
trec,trac,r,,,trec,,,trec,control,r,,2,e,a,trac,1
reprévent,riprévent,prs,p,s,prév,re,ent,reprévent,target,p,0.0,1,e,i,riprévent,1
fabelbatnem,fabelbatnem,rss,,ss,fab,,elba_tnem,fabelbatnem,control,r,,0,f,s,sabelbatnem,0
erniédtroceuqitnem,ernaédtroceuqitnem,ppprss,ppp,ss,troc,er_ni_éd,euqi_tnem,erniédtroceuqitnem,control,p,1.0,1,i,a,ernaédtroceuqitnem,1
préreindiotent,préreindàotent,ppprs,ppp,s,diot,pré_re_in,ent,préreindiotent,target,r,,1,i,à,préreindàotent,1
nysvérpnoileemsi,nysvérpnoileemsi,prsss,p,sss,vérp,nys,noi_le_emsi,nysvérpnoileemsi,control,p,0.0,2,s,d,nydvérpnoileemsi,0
ernikal,ernisal,ppr,pp,,kal,er_ni,,ernikal,control,r,,0,k,s,ernisal,1
tartion,tartion,rs,,s,tart,,ion,tartion,target,r,,3,t,q,tarqion,0
crusent,crusint,rs,,s,crus,,ent,crusent,target,s,0.0,0,e,i,crusint,1
désinklem,désinklem,ppr,pp,,klem,dés_in,,désinklem,target,p,0.0,2,s,p,dépinklem,0
reinsurfilanteliste,reinsurfilanteliste,ppprsss,ppp,sss,fil,re_in_sur,ant_el_iste,reinsurfilanteliste,target,p,2.0,1,u,o,reinsorfilanteliste,0
érpnisuostiamrue,érpnisuostuamrue,ppprs,ppp,s,tiam,érp_ni_suos,rue,érpnisuostiamrue,control,r,,1,i,u,érpnisuostuamrue,1
sédninort,sédninort,ppr,pp,,nort,séd_ni,,sédninort,control,r,,2,r,m,sédninomt,0
ernirusruobeuqitnem,ejnirusruobeuqitnem,ppprss,ppp,ss,ruob,er_ni_rus,euqi_tnem,ernirusruobeuqitnem,control,p,0.0,1,r,j,ejnirusruobeuqitnem,1
mélionel,mélienel,rss,,ss,mél,,ion_el,mélionel,target,s,0.0,1,o,e,mélienel,1
érpnisuosléuttnem,érpnàsuosléuttnem,ppprs,ppp,s,léut,érp_ni_suos,tnem,érpnisuosléuttnem,control,p,1.0,1,i,à,érpnàsuosléuttnem,1
mièranteliste,mièranteriste,rsss,,sss,mièr,,ant_el_iste,mièranteliste,target,s,1.0,1,l,r,mièranteriste,1
erniruslisnoile,erniruslisnoile,ppprss,ppp,ss,lis,er_ni_rus,noi_le,erniruslisnoile,control,r,,1,i,a,erniruslasnoile,0
remaitionelité,remaitionelité,prsss,p,sss,mait,re,ion_el_ité,remaitionelité,target,r,,3,t,b,remaibionelité,0
erédcibtnem,erédciptnem,pprs,pp,s,cib,er_éd,tnem,erédcibtnem,control,r,,2,b,p,erédciptnem,1
édlémnoile,édlémnoile,prss,p,ss,lém,éd,noi_le,édlémnoile,control,s,0.0,1,o,u,édlémnuile,0
toidtnaleetsi,toidtnareetsi,rsss,,sss,toid,,tna_le_etsi,toidtnaleetsi,control,s,1.0,0,l,r,toidtnareetsi,1
ernirideviéti,erniriteviéti,pprss,pp,ss,rid,er_ni,evi_éti,ernirideviéti,control,r,,2,d,t,erniriteviéti,1
repouleur,repoeleur,prs,p,s,poul,re,eur,repouleur,target,r,,2,u,e,repoeleur,1
préretartion,vréretartion,pprs,pp,s,tart,pré_re,ion,préretartion,target,p,0.0,0,p,v,vréretartion,1
redéjaunité,redéjaulité,pprs,pp,s,jaun,re_dé,ité,redéjaunité,target,r,,3,n,l,redéjaulité,1
bicion,bicion,rs,,s,bic,,ion,bicion,target,s,0.0,2,n,r,bicior,0
reinsurreimaire,reinsurreimaire,ppprs,ppp,s,reim,re_in_sur,aire,reinsurreimaire,target,s,0.0,0,a,e,reinsurreimeire,0
préreinsan,préreinvan,pppr,ppp,,san,pré_re_in,,préreinsan,target,r,,0,s,v,préreinvan,1
erniédfabnoileéti,erniédfabnoileéti,ppprsss,ppp,sss,fab,er_ni_éd,noi_le_éti,erniédfabnoileéti,control,r,,0,f,t,erniédtabnoileéti,0
préresan,préresar,ppr,pp,,san,pré_re,,préresan,target,r,,2,n,r,préresar,1
miernoiletnem,yiernoiletnem,rsss,,sss,mier,,noi_le_tnem,miernoiletnem,control,r,,0,m,y,yiernoiletnem,1
enbouralisme,enbouralisme,prss,p,ss,bour,en,al_isme,enbouralisme,target,r,,1,o,i,enbiuralisme,0
niluopnoiletnem,niluopnoiletnem,prsss,p,sss,luop,ni,noi_le_tnem,niluopnoiletnem,control,p,0.0,1,i,o,noluopnoiletnem,0
tiamnoieria,tiamnuieria,rss,,ss,tiam,,noi_eria,tiamnoieria,control,s,0.0,1,o,u,tiamnuieria,1
prédéfilant,prédéfilant,pprs,pp,s,fil,pré_dé,ant,prédéfilant,target,r,,2,l,m,prédéfimant,0
reinjurionelité,reinjurionenité,pprsss,pp,sss,jur,re_in,ion_el_ité,reinjurionelité,target,s,1.0,1,l,n,reinjurionenité,1
redébafionelment,redébafionelment,pprsss,pp,sss,baf,re_dé,ion_el_ment,redébafionelment,target,p,0.0,1,e,i,ridébafionelment,0
erruoble,arruoble,prs,p,s,ruob,er,le,erruoble,control,p,0.0,0,e,a,arruoble,1
érpnisuosnuajnoileemsi,érpnisuosnuajnaileemsi,ppprsss,ppp,sss,nuaj,érp_ni_suos,noi_le_emsi,érpnisuosnuajnoileemsi,control,s,0.0,1,o,a,érpnisuosnuajnaileemsi,1
insurbafionelment,inturbafionelment,pprsss,pp,sss,baf,in_sur,ion_el_ment,insurbafionelment,target,p,1.0,0,s,t,inturbafionelment,1
reindédiotent,reindédiotant,ppprs,ppp,s,diot,re_in_dé,ent,reindédiotent,target,s,0.0,0,e,a,reindédiotant,1
tais,tais,r,,,tais,,,tais,target,r,,2,i,o,taos,0
prédésincrus,prédésinqrus,pppr,ppp,,crus,pré_dés_in,,prédésincrus,target,r,,0,c,q,prédésinqrus,1
siatleéti,hiatleéti,rss,,ss,siat,,le_éti,siatleéti,control,r,,0,s,h,hiatleéti,1
inprév,inprév,pr,p,,prév,in,,inprév,target,r,,2,é,o,inprov,0
prérefoirionelment,prérefoirionelment,pprsss,pp,sss,foir,pré_re,ion_el_ment,prérefoirionelment,target,s,1.0,0,e,é,prérefoirionélment,0
rujtnem,rujtnem,rs,,s,ruj,,tnem,rujtnem,control,s,0.0,1,n,r,rujtrem,0
déreimablement,déreimablement,prss,p,ss,reim,dé,able_ment,déreimablement,target,s,1.0,0,m,l,déreimablelent,0
ertiobeuqi,ertiobeuqi,prs,p,s,tiob,er,euqi,ertiobeuqi,control,s,0.0,1,u,e,ertiobeeqi,0
erédtoid,erédpoid,ppr,pp,,toid,er_éd,,erédtoid,control,r,,0,t,p,erédpoid,1
klemionelité,klemaonelité,rsss,,sss,klem,,ion_el_ité,klemionelité,target,s,0.0,0,i,a,klemaonelité,1
endirment,endirment,prs,p,s,dir,en,ment,endirment,target,r,,2,r,n,endinment,0
insoufoirique,insoufoiroque,pprs,pp,s,foir,in_sou,ique,insoufoirique,target,s,0.0,0,i,o,insoufoiroque,1
lakion,rakion,rs,,s,lak,,ion,lakion,target,r,,0,l,r,rakion,1
enlans,enlans,pr,p,,lans,en,,enlans,target,r,,0,l,r,enrans,0
reindécertablement,reindécertablement,ppprss,ppp,ss,cert,re_in_dé,able_ment,reindécertablement,target,r,,0,c,s,reindésertablement,0
préinsoussan,préinsoussan,pppr,ppp,,san,pré_in_sous,,préinsoussan,target,p,1.0,0,i,é,préénsoussan,0
érperninastnem,érperninastnem,ppprs,ppp,s,nas,érp_er_ni,tnem,érperninastnem,control,s,0.0,0,t,g,érperninasgnem,0
ernirusnortelbatnem,ernirusnortelbatnem,ppprss,ppp,ss,nort,er_ni_rus,elba_tnem,ernirusnortelbatnem,control,r,,0,n,l,erniruslortelbatnem,0
défoireur,défoireur,prs,p,s,foir,dé,eur,défoireur,target,r,,1,o,e,défeireur,0
erniruslémtsieuqi,erniruslémtsieuqi,ppprss,ppp,ss,lém,er_ni_rus,tsi_euqi,erniruslémtsieuqi,control,s,1.0,3,i,o,erniruslémtsieuqo,0
indécert,andécert,ppr,pp,,cert,in_dé,,indécert,target,p,0.0,0,i,a,andécert,1
reindétronion,reindétronion,ppprs,ppp,s,tron,re_in_dé,ion,reindétronion,target,p,1.0,1,n,m,reimdétronion,0
melk,jelk,r,,,melk,,,melk,control,r,,0,m,j,jelk,1
redécomion,redécomion,pprs,pp,s,com,re_dé,ion,redécomion,target,s,0.0,2,n,m,redécomiom,0
rebafablement,recafablement,prss,p,ss,baf,re,able_ment,rebafablement,target,r,,0,b,c,recafablement,1
préinsouslanseur,vréinsouslanseur,ppprs,ppp,s,lans,pré_in_sous,eur,préinsouslanseur,target,p,0.0,0,p,v,vréinsouslanseur,1
san,saj,r,,,san,,,san,target,r,,2,n,j,saj,1
erniciblaéti,ernicihlaéti,pprss,pp,ss,cib,er_ni,la_éti,erniciblaéti,control,r,,2,b,h,ernicihlaéti,1
préremélant,préremélant,pprs,pp,s,mél,pré_re,ant,préremélant,target,r,,0,m,r,prérerélant,0
reinlansablement,reinlansablement,pprss,pp,ss,lans,re_in,able_ment,reinlansablement,target,r,,3,s,g,reinlangablement,0
érpertiamtna,érpertiamtma,pprs,pp,s,tiam,érp_er,tna,érpertiamtna,control,s,0.0,1,n,m,érpertiamtma,1
enjur,enjur,pr,p,,jur,en,,enjur,target,p,0.0,0,e,a,anjur,0
reincomenteliste,reincomenteliste,pprsss,pp,sss,com,re_in,ent_el_iste,reincomenteliste,target,p,0.0,1,e,a,raincomenteliste,0
erédridnoiletnem,erédridnoiletnum,pprsss,pp,sss,rid,er_éd,noi_le_tnem,erédridnoiletnem,control,s,2.0,2,e,u,erédridnoiletnum,1
érperniluop,érperniluop,pppr,ppp,,luop,érp_er_ni,,érperniluop,control,p,0.0,0,é,a,arperniluop,0
erniédnortelbatnem,erniédnartelbatnem,ppprss,ppp,ss,nort,er_ni_éd,elba_tnem,erniédnortelbatnem,control,r,,1,o,a,erniédnartelbatnem,1
enprévionaire,enprévionaire,prss,p,ss,prév,en,ion_aire,enprévionaire,target,r,,0,p,s,ensrévionaire,0
kalnoi,kalnoi,rs,,s,kal,,noi,kalnoi,control,r,,0,k,d,dalnoi,0
reindéjurant,reindéjurand,ppprs,ppp,s,jur,re_in_dé,ant,reindéjurant,target,s,0.0,2,t,d,reindéjurand,1
trocnoile,trocnoile,rss,,ss,troc,,noi_le,trocnoile,control,s,0.0,1,o,u,trocnuile,0
erniédtôlb,erniédtôlb,pppr,ppp,,tôlb,er_ni_éd,,erniédtôlb,control,p,0.0,0,e,a,arniédtôlb,0
ernastna,ernistna,prs,p,s,nas,er,tna,ernastna,control,r,,1,a,i,ernistna,1
nemelk,nemelk,pr,p,,melk,ne,,nemelk,control,p,0.0,0,n,r,remelk,0
niédmelkéti,niédmelkéte,pprs,pp,s,melk,ni_éd,éti,niédmelkéti,control,s,0.0,2,i,e,niédmelkéte,1
rebicionelment,nebicionelment,prsss,p,sss,bic,re,ion_el_ment,rebicionelment,target,p,0.0,0,r,n,nebicionelment,1
reimablement,reimablement,rss,,ss,reim,,able_ment,reimablement,target,r,,0,r,y,yeimablement,0
érpertratnoiletnem,érpertratnoiletnem,pprsss,pp,sss,trat,érp_er,noi_le_tnem,érpertratnoiletnem,control,s,1.0,0,l,r,érpertratnoiretnem,0
reindéblôtiquement,reendéblôtiquement,ppprss,ppp,ss,blôt,re_in_dé,ique_ment,reindéblôtiquement,target,p,1.0,0,i,e,reendéblôtiquement,1
ernitroceviéti,ernitrocuviéti,pprss,pp,ss,troc,er_ni,evi_éti,ernitroceviéti,control,s,0.0,0,e,u,ernitrocuviéti,1
retuélanteliste,retuélanteliste,prsss,p,sss,tuél,re,ant_el_iste,retuélanteliste,target,p,0.0,0,r,m,metuélanteliste,0
netiob,netiob,pr,p,,tiob,ne,,netiob,control,r,,1,i,e,neteob,0
ernirusfabtnem,ernirusfabtnem,ppprs,ppp,s,fab,er_ni_rus,tnem,ernirusfabtnem,control,r,,2,b,s,ernirusfastnem,0
niédliftna,niédliktna,pprs,pp,s,lif,ni_éd,tna,niédliftna,control,r,,2,f,k,niédliktna,1
refilionelisme,refilionelisme,prsss,p,sss,fil,re,ion_el_isme,refilionelisme,target,r,,2,l,r,refirionelisme,0
diot,deot,r,,,diot,,,diot,target,r,,1,i,e,deot,1
léutnoi,léutnoi,rs,,s,léut,,noi,léutnoi,control,s,0.0,1,o,e,léutnei,0
relansablement,rélansablement,prss,p,ss,lans,re,able_ment,relansablement,target,p,0.0,1,e,é,rélansablement,1
taisionelisme,taisionelisme,rsss,,sss,tais,,ion_el_isme,taisionelisme,target,s,1.0,1,l,n,taisionenisme,0
prérereimionelité,brérereimionelité,pprsss,pp,sss,reim,pré_re,ion_el_ité,prérereimionelité,target,p,0.0,0,p,b,brérereimionelité,1
lif,nif,r,,,lif,,,lif,control,r,,0,l,n,nif,1
