first,second,condition,prefix_template,suffix_template,root,prefixes,suffixes,word,type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error
erniédtoideuqitnem,erniédtoideuqitnem,ppprss,ppp,ss,toid,er_ni_éd,euqi_tnem,erniédtoideuqitnem,control,r,,3,d,t,erniédtoiteuqitnem,0
reinsurbafionelité,leinsurbafionelité,ppprsss,ppp,sss,baf,re_in_sur,ion_el_ité,reinsurbafionelité,target,p,0.0,0,r,l,leinsurbafionelité,1
ernirusnasnoileéti,ernirusnapnoileéti,ppprsss,ppp,sss,nas,er_ni_rus,noi_le_éti,ernirusnasnoileéti,control,r,,2,s,p,ernirusnapnoileéti,1
reindésanaire,reindésanairi,ppprs,ppp,s,san,re_in_dé,aire,reindésanaire,target,s,0.0,3,e,i,reindésanairi,1
déprévablement,déprévablemelt,prss,p,ss,prév,dé,able_ment,déprévablement,target,s,1.0,2,n,l,déprévablemelt,1
reinsursanion,reinsurcanion,ppprs,ppp,s,san,re_in_sur,ion,reinsursanion,target,r,,0,s,c,reinsurcanion,1
erniléut,erniléut,ppr,pp,,léut,er_ni,,erniléut,control,p,0.0,0,e,u,urniléut,0
niédtôlbnoi,niédpôlbnoi,pprs,pp,s,tôlb,ni_éd,noi,niédtôlbnoi,control,r,,0,t,p,niédpôlbnoi,1
surctnem,surctnem,rs,,s,surc,,tnem,surctnem,control,r,,1,u,é,sérctnem,0
norttsieuqi,norstsieuqi,rss,,ss,nort,,tsi_euqi,norttsieuqi,control,r,,3,t,s,norstsieuqi,1
erniédcibéti,erniédcibéci,ppprs,ppp,s,cib,er_ni_éd,éti,erniédcibéti,control,s,0.0,1,t,c,erniédcibéci,1
reinfil,reinfil,ppr,pp,,fil,re_in,,reinfil,target,r,,0,f,x,reinxil,0
ernuajla,erluajla,prs,p,s,nuaj,er,la,ernuajla,control,r,,0,n,l,erluajla,1
ernimelkeuqitnem,ernimelkeuqitnem,pprss,pp,ss,melk,er_ni,euqi_tnem,ernimelkeuqitnem,control,p,0.0,1,r,n,ennimelkeuqitnem,0
inbourelité,enbourelité,prss,p,ss,bour,in,el_ité,inbourelité,target,p,0.0,0,i,e,enbourelité,1
surenboit,sorenboit,ppr,pp,,boit,sur_en,,surenboit,target,p,0.0,1,u,o,sorenboit,1
ernirussiattnaleetsi,ernirussiattnareetsi,ppprsss,ppp,sss,siat,er_ni_rus,tna_le_etsi,ernirussiattnaleetsi,control,s,1.0,0,l,r,ernirussiattnareetsi,1
déblôtaire,déblôtaere,prs,p,s,blôt,dé,aire,déblôtaire,target,s,0.0,1,i,e,déblôtaere,1
édrideria,édrideria,prs,p,s,rid,éd,eria,édrideria,control,s,0.0,3,a,u,édrideriu,0
erniédtratnoile,erniédtratnoile,ppprss,ppp,ss,trat,er_ni_éd,noi_le,erniédtratnoile,control,r,,2,a,i,erniédtritnoile,0
bourionelment,beurionelment,rsss,,sss,bour,,ion_el_ment,bourionelment,target,r,,1,o,e,beurionelment,1
ernirustôlb,ernarustôlb,pppr,ppp,,tôlb,er_ni_rus,,ernirustôlb,control,p,1.0,1,i,a,ernarustôlb,1
lémeuqitnem,léreuqitnem,rss,,ss,lém,,euqi_tnem,lémeuqitnem,control,r,,2,m,r,léreuqitnem,1
cibtneleetsi,gibtneleetsi,rsss,,sss,cib,,tne_le_etsi,cibtneleetsi,control,r,,0,c,g,gibtneleetsi,1
prédésinbour,prédésinbour,pppr,ppp,,bour,pré_dés_in,,prédésinbour,target,r,,0,b,q,prédésinqour,0
détronalisme,détronalisre,prss,p,ss,tron,dé,al_isme,détronalisme,target,s,1.0,2,m,r,détronalisre,1
sédnirujelbatnem,sédnirujelbatner,pprss,pp,ss,ruj,séd_ni,elba_tnem,sédnirujelbatnem,control,s,1.0,3,m,r,sédnirujelbatner,1
érpervérp,arpervérp,ppr,pp,,vérp,érp_er,,érpervérp,control,p,0.0,0,é,a,arpervérp,1
erlif,erlif,pr,p,,lif,er,,erlif,control,r,,0,l,j,erjif,0
retartalité,retartalité,prss,p,ss,tart,re,al_ité,retartalité,target,s,0.0,1,l,n,retartanité,0
ernisurcrue,ernisurcree,pprs,pp,s,surc,er_ni,rue,ernisurcrue,control,s,0.0,1,u,e,ernisurcree,1
erniédfabtnemeria,erniudfabtnemeria,ppprss,ppp,ss,fab,er_ni_éd,tnem_eria,erniédfabtnemeria,control,p,2.0,0,é,u,erniudfabtnemeria,1
reincortelité,reincortelité,pprss,pp,ss,cort,re_in,el_ité,reincortelité,target,p,0.0,1,e,a,raincortelité,0
erléuteuqitnem,erléukeuqitnem,prss,p,ss,léut,er,euqi_tnem,erléuteuqitnem,control,r,,3,t,k,erléukeuqitnem,1
surenlansmentaire,surenlansmentaire,pprss,pp,ss,lans,sur_en,ment_aire,surenlansmentaire,target,r,,1,a,e,surenlensmentaire,0
niédnorttnaleetsi,niédnorttnaleetsi,pprsss,pp,sss,nort,ni_éd,tna_le_etsi,niédnorttnaleetsi,control,s,1.0,1,e,é,niédnorttnaléetsi,0
reinsurcert,reinsurcart,pppr,ppp,,cert,re_in_sur,,reinsurcert,target,r,,1,e,a,reinsurcart,1
rèimlaéti,lèimlaéti,rss,,ss,rèim,,la_éti,rèimlaéti,control,r,,0,r,l,lèimlaéti,1
édlisnoile,edlisnoile,prss,p,ss,lis,éd,noi_le,édlisnoile,control,p,0.0,0,é,e,edlisnoile,1
désinbic,désinbic,ppr,pp,,bic,dés_in,,désinbic,target,p,1.0,1,n,m,désimbic,0
érpnisuostrat,érpmisuostrat,pppr,ppp,,trat,érp_ni_suos,,érpnisuostrat,control,p,1.0,0,n,m,érpmisuostrat,1
reindécert,reindécert,pppr,ppp,,cert,re_in_dé,,reindécert,target,r,,2,r,m,reindécemt,0
reindécortique,reindécortique,ppprs,ppp,s,cort,re_in_dé,ique,reindécortique,target,r,,3,t,s,reindécorsique,0
erniédtiam,erniédtiam,pppr,ppp,,tiam,er_ni_éd,,erniédtiam,control,p,0.0,1,r,l,elniédtiam,0
nesiatnoileéti,nesiatnoiluéti,prsss,p,sss,siat,ne,noi_le_éti,nesiatnoileéti,control,s,1.0,1,e,u,nesiatnoiluéti,1
rebaf,rebaf,pr,p,,baf,re,,rebaf,target,r,,2,f,s,rebas,0
ertôlb,ertôlb,pr,p,,tôlb,er,,ertôlb,control,p,0.0,1,r,n,entôlb,0
recert,redert,pr,p,,cert,re,,recert,target,r,,0,c,d,redert,1
erkal,erkal,pr,p,,kal,er,,erkal,control,r,,1,a,i,erkil,0
erriof,erriuf,pr,p,,riof,er,,erriof,control,r,,2,o,u,erriuf,1
désintronablement,désintronablement,pprss,pp,ss,tron,dés_in,able_ment,désintronablement,target,p,0.0,2,s,b,débintronablement,0
préreprévalisme,préreprévilisme,pprss,pp,ss,prév,pré_re,al_isme,préreprévalisme,target,s,0.0,0,a,i,préreprévilisme,1
erninuajle,erninuajle,pprs,pp,s,nuaj,er_ni,le,erninuajle,control,r,,0,n,r,erniruajle,0
prévionelment,previonelment,rsss,,sss,prév,,ion_el_ment,prévionelment,target,r,,2,é,e,previonelment,1
diotenteliste,diotemteliste,rsss,,sss,diot,,ent_el_iste,diotenteliste,target,s,0.0,1,n,m,diotemteliste,1
érpsédnisnaltne,érpsédnésnaltne,ppprs,ppp,s,snal,érp_séd_ni,tne,érpsédnisnaltne,control,p,2.0,1,i,é,érpsédnésnaltne,1
erniédruobeuqitnem,erniécruobeuqitnem,ppprss,ppp,ss,ruob,er_ni_éd,euqi_tnem,erniédruobeuqitnem,control,p,2.0,1,d,c,erniécruobeuqitnem,1
fabnoileemsi,fabnoileemsi,rsss,,sss,fab,,noi_le_emsi,fabnoileemsi,control,r,,2,b,c,facnoileemsi,0
rediotment,retiotment,prs,p,s,diot,re,ment,rediotment,target,r,,0,d,t,retiotment,1
sédnimelktneleetsi,sédnimelhtneleetsi,pprsss,pp,sss,melk,séd_ni,tne_le_etsi,sédnimelktneleetsi,control,r,,3,k,h,sédnimelhtneleetsi,1
erédnas,erédnas,ppr,pp,,nas,er_éd,,erédnas,control,p,1.0,0,é,a,eradnas,0
erruoblaemsi,erruoblaemsi,prss,p,ss,ruob,er,la_emsi,erruoblaemsi,control,s,0.0,0,l,n,erruobnaemsi,0
netrectnem,netrecgnem,prs,p,s,trec,ne,tnem,netrectnem,control,s,0.0,0,t,g,netrecgnem,1
ernirèimtne,ernirèimtne,pprs,pp,s,rèim,er_ni,tne,ernirèimtne,control,r,,2,i,u,ernirèumtne,0
redébafiquement,redébafiquement,pprss,pp,ss,baf,re_dé,ique_ment,redébafiquement,target,r,,1,a,u,redébufiquement,0
erléut,erléut,pr,p,,léut,er,,erléut,control,r,,0,l,n,ernéut,0
niédsnalnoileéti,niédsralnoileéti,pprsss,pp,sss,snal,ni_éd,noi_le_éti,niédsnalnoileéti,control,r,,1,n,r,niédsralnoileéti,1
tiamtnemeria,tiamtneleria,rss,,ss,tiam,,tnem_eria,tiamtnemeria,control,s,0.0,3,m,l,tiamtneleria,1
reinfoirable,rainfoirable,pprs,pp,s,foir,re_in,able,reinfoirable,target,p,0.0,1,e,a,rainfoirable,1
préreinklem,sréreinklem,pppr,ppp,,klem,pré_re_in,,préreinklem,target,p,0.0,0,p,s,sréreinklem,1
insurprév,insurprév,ppr,pp,,prév,in_sur,,insurprév,target,p,1.0,0,s,t,inturprév,0
nuajelbatnem,nuajelbatnem,rss,,ss,nuaj,,elba_tnem,nuajelbatnem,control,r,,1,u,o,noajelbatnem,0
préreinfilionelment,préruinfilionelment,ppprsss,ppp,sss,fil,pré_re_in,ion_el_ment,préreinfilionelment,target,p,1.0,1,e,u,préruinfilionelment,1
remaitant,remaitans,prs,p,s,mait,re,ant,remaitant,target,s,0.0,2,t,s,remaitans,1
boitablement,boitatlement,rss,,ss,boit,,able_ment,boitablement,target,s,0.0,1,b,t,boitatlement,1
resil,refil,pr,p,,sil,re,,resil,target,r,,0,s,f,refil,1
ertiobleéti,ertiobleéti,prss,p,ss,tiob,er,le_éti,ertiobleéti,control,r,,1,i,e,erteobleéti,0
reindémièrmentaire,reincémièrmentaire,ppprss,ppp,ss,mièr,re_in_dé,ment_aire,reindémièrmentaire,target,p,2.0,0,d,c,reincémièrmentaire,1
reindélakionelité,reindélakionelité,ppprsss,ppp,sss,lak,re_in_dé,ion_el_ité,reindélakionelité,target,r,,2,k,t,reindélationelité,0
erniruslifnoi,erniréslifnoi,ppprs,ppp,s,lif,er_ni_rus,noi,erniruslifnoi,control,p,2.0,1,u,é,erniréslifnoi,1
préremélel,prémemélel,pprs,pp,s,mél,pré_re,el,préremélel,target,p,1.0,0,r,m,prémemélel,1
érperruob,érperruop,ppr,pp,,ruob,érp_er,,érperruob,control,r,,3,b,p,érperruop,1
erédnuaj,erédnuaj,ppr,pp,,nuaj,er_éd,,erédnuaj,control,p,0.0,0,e,i,irédnuaj,0
fabéti,tabéti,rs,,s,fab,,éti,fabéti,control,r,,0,f,t,tabéti,1
niruobnoileéti,niruobnoileéti,prsss,p,sss,ruob,ni,noi_le_éti,niruobnoileéti,control,p,0.0,0,n,r,riruobnoileéti,0
érperlifnoiletnem,érperlifnoiletnem,pprsss,pp,sss,lif,érp_er,noi_le_tnem,érperlifnoiletnem,control,s,2.0,0,t,g,érperlifnoilegnem,0
prédépouleux,prédépouleux,pprs,pp,s,poul,pré_dé,eux,prédépouleux,target,r,,3,l,n,prédépouneux,0
reinsurcrus,reinsurcris,pppr,ppp,,crus,re_in_sur,,reinsurcrus,target,r,,2,u,i,reinsurcris,1
sédnirujelba,sédnirujilba,pprs,pp,s,ruj,séd_ni,elba,sédnirujelba,control,s,0.0,0,e,i,sédnirujilba,1
ernirussiatnoileéti,ernarussiatnoileéti,ppprsss,ppp,sss,siat,er_ni_rus,noi_le_éti,ernirussiatnoileéti,control,p,1.0,1,i,a,ernarussiatnoileéti,1
nastne,nastne,rs,,s,nas,,tne,nastne,control,r,,0,n,r,rastne,0
diotistique,diotistique,rss,,ss,diot,,ist_ique,diotistique,target,s,1.0,0,i,a,diotistaque,0
érpernitoid,érpernatoid,pppr,ppp,,toid,érp_er_ni,,érpernitoid,control,p,2.0,1,i,a,érpernatoid,1
préremaitité,prélemaitité,pprs,pp,s,mait,pré_re,ité,préremaitité,target,p,1.0,0,r,l,prélemaitité,1
ernirujnoiletnem,ernirujnoiletnem,pprsss,pp,sss,ruj,er_ni,noi_le_tnem,ernirujnoiletnem,control,r,,0,r,l,ernilujnoiletnem,0
érpsédnimelkelbatnem,érpsédnimelkelbatnem,ppprss,ppp,ss,melk,érp_séd_ni,elba_tnem,érpsédnimelkelbatnem,control,s,0.0,1,l,n,érpsédnimelkenbatnem,0
erédruobnoileemsi,erédruabnoileemsi,pprsss,pp,sss,ruob,er_éd,noi_le_emsi,erédruobnoileemsi,control,r,,2,o,a,erédruabnoileemsi,1
reincort,reincort,ppr,pp,,cort,re_in,,reincort,target,p,0.0,1,e,u,ruincort,0
érpernort,érpelnort,ppr,pp,,nort,érp_er,,érpernort,control,p,1.0,1,r,l,érpelnort,1
erniédsurctnem,erniédsurctnem,ppprs,ppp,s,surc,er_ni_éd,tnem,erniédsurctnem,control,s,0.0,0,t,d,erniédsurcdnem,0
repoulant,repoulant,prs,p,s,poul,re,ant,repoulant,target,p,0.0,0,r,n,nepoulant,0
comalité,comalité,rss,,ss,com,,al_ité,comalité,target,s,1.0,1,t,d,comalidé,0
rejur,rojur,pr,p,,jur,re,,rejur,target,p,0.0,1,e,o,rojur,1
préreprév,préreprév,ppr,pp,,prév,pré_re,,préreprév,target,r,,2,é,i,prérepriv,0
