first,second,condition,prefix_template,suffix_template,root,prefixes,suffixes,word,type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error
reindéblôtionelisme,reindéhlôtionelisme,ppprsss,ppp,sss,blôt,re_in_dé,ion_el_isme,reindéblôtionelisme,target,r,,0,b,h,reindéhlôtionelisme,1
reindéprévique,reindécrévique,ppprs,ppp,s,prév,re_in_dé,ique,reindéprévique,target,r,,0,p,c,reindécrévique,1
erédtôlb,erédtôlb,ppr,pp,,tôlb,er_éd,,erédtôlb,control,r,,1,ô,e,erédtelb,0
neruoblaemsi,neruoblaemsi,prss,p,ss,ruob,ne,la_emsi,neruoblaemsi,control,s,1.0,3,i,e,neruoblaemse,0
prédésinprév,prédésindrév,pppr,ppp,,prév,pré_dés_in,,prédésinprév,target,r,,0,p,d,prédésindrév,1
refilionelment,refiléonelment,prsss,p,sss,fil,re,ion_el_ment,refilionelment,target,s,0.0,0,i,é,refiléonelment,1
erléutnoileemsi,urléutnoileemsi,prsss,p,sss,léut,er,noi_le_emsi,erléutnoileemsi,control,p,0.0,0,e,u,urléutnoileemsi,1
niretnitiobeuqitnem,niresnitiobeuqitnem,pprss,pp,ss,tiob,ni_retni,euqi_tnem,niretnitiobeuqitnem,control,p,1.0,2,t,s,niresnitiobeuqitnem,1
snaltnaleetsi,xnaltnaleetsi,rsss,,sss,snal,,tna_le_etsi,snaltnaleetsi,control,r,,0,s,x,xnaltnaleetsi,1
surenfilion,sorenfilion,pprs,pp,s,fil,sur_en,ion,surenfilion,target,p,0.0,1,u,o,sorenfilion,1
sédnilifnoiletnem,sédnelifnoiletnem,pprsss,pp,sss,lif,séd_ni,noi_le_tnem,sédnilifnoiletnem,control,p,1.0,1,i,e,sédnelifnoiletnem,1
ernirustrocnoileéti,ernirustrecnoileéti,ppprsss,ppp,sss,troc,er_ni_rus,noi_le_éti,ernirustrocnoileéti,control,r,,2,o,e,ernirustrecnoileéti,1
nuajnoileemsi,nuajnoileemsi,rsss,,sss,nuaj,,noi_le_emsi,nuajnoileemsi,control,r,,2,a,e,nuejnoileemsi,0
jaunionelisme,jaunionelisme,rsss,,sss,jaun,,ion_el_isme,jaunionelisme,target,r,,3,n,r,jaurionelisme,0
rebicmentaire,rebicmentaije,prss,p,ss,bic,re,ment_aire,rebicmentaire,target,s,1.0,2,r,j,rebicmentaije,1
préreinmièrionelment,prereinmièrionelment,ppprsss,ppp,sss,mièr,pré_re_in,ion_el_ment,préreinmièrionelment,target,p,0.0,2,é,e,prereinmièrionelment,1
reboit,reboit,pr,p,,boit,re,,reboit,target,p,0.0,1,e,u,ruboit,0
érperrid,érperred,ppr,pp,,rid,érp_er,,érperrid,control,r,,1,i,e,érperred,1
redémaitionelment,redémaitionilment,pprsss,pp,sss,mait,re_dé,ion_el_ment,redémaitionelment,target,s,1.0,0,e,i,redémaitionilment,1
erédlifnoiletnem,erédlifnoiletnem,pprsss,pp,sss,lif,er_éd,noi_le_tnem,erédlifnoiletnem,control,r,,0,l,n,erédnifnoiletnem,0
redébaf,redébaf,ppr,pp,,baf,re_dé,,redébaf,target,r,,1,a,e,redébef,0
indébourion,indébourion,pprs,pp,s,bour,in_dé,ion,indébourion,target,p,1.0,1,é,o,indobourion,0
foirionelisme,foorionelisme,rsss,,sss,foir,,ion_el_isme,foirionelisme,target,r,,2,i,o,foorionelisme,1
érpernitôlbeviéti,érpernitôlbeviési,ppprss,ppp,ss,tôlb,érp_er_ni,evi_éti,érpernitôlbeviéti,control,s,1.0,1,t,s,érpernitôlbeviési,1
rujetsi,rujeqsi,rs,,s,ruj,,etsi,rujetsi,control,s,0.0,1,t,q,rujeqsi,1
reindédiotiquement,reindédiopiquement,ppprss,ppp,ss,diot,re_in_dé,ique_ment,reindédiotiquement,target,r,,3,t,p,reindédiopiquement,1
errèimlaéti,ernèimlaéti,prss,p,ss,rèim,er,la_éti,errèimlaéti,control,r,,0,r,n,ernèimlaéti,1
reindétais,reindétais,pppr,ppp,,tais,re_in_dé,,reindétais,target,r,,3,s,d,reindétaid,0
érpsédnicib,érpsédnicib,pppr,ppp,,cib,érp_séd_ni,,érpsédnicib,control,r,,2,b,v,érpsédniciv,0
prérecom,prérecom,ppr,pp,,com,pré_re,,prérecom,target,p,1.0,0,r,l,prélecom,0
érpvérptneleetsi,érpvérptneleessi,prsss,p,sss,vérp,érp,tne_le_etsi,érpvérptneleetsi,control,s,2.0,1,t,s,érpvérptneleessi,1
ernortla,ernortlé,prs,p,s,nort,er,la,ernortla,control,s,0.0,1,a,é,ernortlé,1
prédésindiotanteliste,prédésinduotanteliste,ppprsss,ppp,sss,diot,pré_dés_in,ant_el_iste,prédésindiotanteliste,target,r,,1,i,u,prédésinduotanteliste,1
inintermaitable,inintelmaitable,pprs,pp,s,mait,in_inter,able,inintermaitable,target,p,1.0,4,r,l,inintelmaitable,1
ernirussiatnoile,ernirussiatnoile,ppprss,ppp,ss,siat,er_ni_rus,noi_le,ernirussiatnoile,control,s,0.0,2,i,à,ernirussiatnoàle,0
reindépréventeliste,reindépréventeliste,ppprsss,ppp,sss,prév,re_in_dé,ent_el_iste,reindépréventeliste,target,r,,1,r,m,reindépméventeliste,0
erniédtratlaéti,erniédtratlaéta,ppprss,ppp,ss,trat,er_ni_éd,la_éti,erniédtratlaéti,control,s,1.0,2,i,a,erniédtratlaéta,1
érpsédnitiobeuqi,érpsédnitiobeiqi,ppprs,ppp,s,tiob,érp_séd_ni,euqi,érpsédnitiobeuqi,control,s,0.0,1,u,i,érpsédnitiobeiqi,1
tuélionelisme,tuélionelisme,rsss,,sss,tuél,,ion_el_isme,tuélionelisme,target,s,2.0,1,s,t,tuélionelitme,0
ertrocle,ejtrocle,prs,p,s,troc,er,le,ertrocle,control,p,0.0,1,r,j,ejtrocle,1
érpsédnirèimelba,érpsédnirèimelba,ppprs,ppp,s,rèim,érp_séd_ni,elba,érpsédnirèimelba,control,p,1.0,0,s,v,érpvédnirèimelba,0
ertiobtna,ertiobtla,prs,p,s,tiob,er,tna,ertiobtna,control,s,0.0,1,n,l,ertiobtla,1
erniédluopeuqi,erniédluupeuqi,ppprs,ppp,s,luop,er_ni_éd,euqi,erniédluopeuqi,control,r,,2,o,u,erniédluupeuqi,1
préreintartionelité,préruintartionelité,ppprsss,ppp,sss,tart,pré_re_in,ion_el_ité,préreintartionelité,target,p,1.0,1,e,u,préruintartionelité,1
prédétuélalité,prédéquélalité,pprss,pp,ss,tuél,pré_dé,al_ité,prédétuélalité,target,r,,0,t,q,prédéquélalité,1
filalité,filalité,rss,,ss,fil,,al_ité,filalité,target,s,1.0,0,i,û,filalûté,0
erniédtoidnoileéti,erniédtoidnoileéti,ppprsss,ppp,sss,toid,er_ni_éd,noi_le_éti,erniédtoidnoileéti,control,s,0.0,0,n,r,erniédtoidroileéti,0
encertionel,encertionel,prss,p,ss,cert,en,ion_el,encertionel,target,s,1.0,1,l,n,encertionen,0
ernirusluop,errirusluop,pppr,ppp,,luop,er_ni_rus,,ernirusluop,control,p,1.0,0,n,r,errirusluop,1
fablaéti,fiblaéti,rss,,ss,fab,,la_éti,fablaéti,control,r,,1,a,i,fiblaéti,1
rid,rid,r,,,rid,,,rid,control,r,,2,d,v,riv,0
cortent,cortant,rs,,s,cort,,ent,cortent,target,s,0.0,0,e,a,cortant,1
errèimtnemeria,errèimxnemeria,prss,p,ss,rèim,er,tnem_eria,errèimtnemeria,control,s,0.0,0,t,x,errèimxnemeria,1
prérecrus,prérecrus,ppr,pp,,crus,pré_re,,prérecrus,target,r,,1,r,n,prérecnus,0
nirèimrue,lirèimrue,prs,p,s,rèim,ni,rue,nirèimrue,control,p,0.0,0,n,l,lirèimrue,1
rèimtnemeria,rèimtnemerua,rss,,ss,rèim,,tnem_eria,rèimtnemeria,control,s,1.0,2,i,u,rèimtnemerua,1
mièrant,mièrant,rs,,s,mièr,,ant,mièrant,target,s,0.0,1,n,m,mièramt,0
dirionelment,derionelment,rsss,,sss,dir,,ion_el_ment,dirionelment,target,r,,1,i,e,derionelment,1
indédir,indédir,ppr,pp,,dir,in_dé,,indédir,target,r,,1,i,e,indéder,0
reintaisent,reintaitent,pprs,pp,s,tais,re_in,ent,reintaisent,target,r,,3,s,t,reintaitent,1
neluop,neluop,pr,p,,luop,ne,,neluop,control,r,,0,l,m,nemuop,0
reimmentaire,reimmentaire,rss,,ss,reim,,ment_aire,reimmentaire,target,r,,3,m,l,reilmentaire,0
bafionaire,bafianaire,rss,,ss,baf,,ion_aire,bafionaire,target,s,0.0,1,o,a,bafianaire,1
troceviéti,troceviéti,rss,,ss,troc,,evi_éti,troceviéti,control,r,,1,r,n,tnoceviéti,0
vérpnoile,vérpnoile,rss,,ss,vérp,,noi_le,vérpnoile,control,s,0.0,2,i,a,vérpnoale,0
retronionelment,netronionelment,prsss,p,sss,tron,re,ion_el_ment,retronionelment,target,p,0.0,0,r,n,netronionelment,1
indéfil,indéfil,ppr,pp,,fil,in_dé,,indéfil,target,p,0.0,1,n,m,imdéfil,0
jaunalisme,jaunalisme,rss,,ss,jaun,,al_isme,jaunalisme,target,r,,2,u,e,jaenalisme,0
repoulistique,repouristique,prss,p,ss,poul,re,ist_ique,repoulistique,target,r,,3,l,r,repouristique,1
niédluoptnem,niédluoptnem,pprs,pp,s,luop,ni_éd,tnem,niédluoptnem,control,p,1.0,1,d,h,niéhluoptnem,0
erniédlis,elniédlis,pppr,ppp,,lis,er_ni_éd,,erniédlis,control,p,0.0,1,r,l,elniédlis,1
erniédrèimnoi,erniédrèimnoi,ppprs,ppp,s,rèim,er_ni_éd,noi,erniédrèimnoi,control,s,0.0,2,i,a,erniédrèimnoa,0
ruoplistnem,nuoplistnem,prs,p,s,lis,ruop,tnem,ruoplistnem,control,p,0.0,0,r,n,nuoplistnem,1
niretnisnal,niretnisnal,ppr,pp,,snal,ni_retni,,niretnisnal,control,p,1.0,3,n,l,niretlisnal,0
lansionelité,lansioneloté,rsss,,sss,lans,,ion_el_ité,lansionelité,target,s,2.0,0,i,o,lansioneloté,1
erniédtroctnem,erniédtroctnem,ppprs,ppp,s,troc,er_ni_éd,tnem,erniédtroctnem,control,r,,3,c,b,erniédtrobtnem,0
prédirenteliste,trédirenteliste,prsss,p,sss,dir,pré,ent_el_iste,prédirenteliste,target,p,0.0,0,p,t,trédirenteliste,1
prérecertionelment,prérecertionelment,pprsss,pp,sss,cert,pré_re,ion_el_ment,prérecertionelment,target,r,,1,e,o,prérecortionelment,0
lémnoieria,lémnoieria,rss,,ss,lém,,noi_eria,lémnoieria,control,s,0.0,0,n,l,lémloieria,0
érpédmier,érpédmiir,ppr,pp,,mier,érp_éd,,érpédmier,control,r,,2,e,i,érpédmiir,1
enlak,enlak,pr,p,,lak,en,,enlak,target,p,0.0,0,e,o,onlak,0
redécomenteliste,redécomenteleste,pprsss,pp,sss,com,re_dé,ent_el_iste,redécomenteliste,target,s,2.0,0,i,e,redécomenteleste,1
reinklemionelité,reindlemionelité,pprsss,pp,sss,klem,re_in,ion_el_ité,reinklemionelité,target,r,,0,k,d,reindlemionelité,1
erniédfabnoi,enniédfabnoi,ppprs,ppp,s,fab,er_ni_éd,noi,erniédfabnoi,control,p,0.0,1,r,n,enniédfabnoi,1
reboitant,resoitant,prs,p,s,boit,re,ant,reboitant,target,r,,0,b,s,resoitant,1
reindéblôt,reindéblet,pppr,ppp,,blôt,re_in_dé,,reindéblôt,target,r,,2,ô,e,reindéblet,1
erniédluopéti,erniédluopéti,ppprs,ppp,s,luop,er_ni_éd,éti,erniédluopéti,control,p,0.0,1,r,n,enniédluopéti,0
reindémélionelité,reindémilionelité,ppprsss,ppp,sss,mél,re_in_dé,ion_el_ité,reindémélionelité,target,r,,1,é,i,reindémilionelité,1
rereimiquement,rereimiquement,prss,p,ss,reim,re,ique_ment,rereimiquement,target,r,,3,m,l,rereiliquement,0
foir,foir,r,,,foir,,,foir,target,r,,1,o,e,feir,0
érpédrèimlaéti,érpécrèimlaéti,pprss,pp,ss,rèim,érp_éd,la_éti,érpédrèimlaéti,control,p,1.0,1,d,c,érpécrèimlaéti,1
reindéprév,neindéprév,pppr,ppp,,prév,re_in_dé,,reindéprév,target,p,0.0,0,r,n,neindéprév,1
erniliseuqi,erniliseuqi,pprs,pp,s,lis,er_ni,euqi,erniliseuqi,control,r,,0,l,r,erniriseuqi,0
érperniléuttnem,érperniléuttnem,ppprs,ppp,s,léut,érp_er_ni,tnem,érperniléuttnem,control,p,0.0,0,é,i,irperniléuttnem,0
redétartenteliste,redétartenteliste,pprsss,pp,sss,tart,re_dé,ent_el_iste,redétartenteliste,target,p,1.0,0,d,s,resétartenteliste,0
nisnalnoile,nisnalneile,prss,p,ss,snal,ni,noi_le,nisnalnoile,control,s,0.0,1,o,e,nisnalneile,1
édliselbatnem,édliselbatyem,prss,p,ss,lis,éd,elba_tnem,édliselbatnem,control,s,1.0,1,n,y,édliselbatyem,1
netiob,netioh,pr,p,,tiob,ne,,netiob,control,r,,3,b,h,netioh,1
erniédsurc,erniédsorc,pppr,ppp,,surc,er_ni_éd,,erniédsurc,control,r,,1,u,o,erniédsorc,1
comionelment,comionelment,rsss,,sss,com,,ion_el_ment,comionelment,target,s,1.0,1,l,n,comionenment,0
reindécertmentaire,reindécertmentaire,ppprss,ppp,ss,cert,re_in_dé,ment_aire,reindécertmentaire,target,p,1.0,0,i,e,reendécertmentaire,0
erniédtrec,erniedtrec,pppr,ppp,,trec,er_ni_éd,,erniédtrec,control,p,2.0,0,é,e,erniedtrec,1
niédrèim,riédrèim,ppr,pp,,rèim,ni_éd,,niédrèim,control,p,0.0,0,n,r,riédrèim,1
nimelknoileemsi,nimelknoileemsi,prsss,p,sss,melk,ni,noi_le_emsi,nimelknoileemsi,control,p,0.0,1,i,e,nemelknoileemsi,0
érpnisuoskalnoiletnem,érpnisuoskalnoiletnem,ppprsss,ppp,sss,kal,érp_ni_suos,noi_le_tnem,érpnisuoskalnoiletnem,control,r,,2,l,n,érpnisuoskannoiletnem,0
enmélalisme,enlélalisme,prss,p,ss,mél,en,al_isme,enmélalisme,target,r,,0,m,l,enlélalisme,1
transmait,transmait,pr,p,,mait,trans,,transmait,target,r,,3,t,x,transmaix,0
érpernilémnoileéti,énpernilémnoileéti,ppprsss,ppp,sss,lém,érp_er_ni,noi_le_éti,érpernilémnoileéti,control,p,0.0,1,r,n,énpernilémnoileéti,1
erniédtrocnoile,erniédtrocnoile,ppprss,ppp,ss,troc,er_ni_éd,noi_le,erniédtrocnoile,control,s,1.0,0,l,m,erniédtrocnoime,0
vérpnoileéti,vérpnoileéti,rsss,,sss,vérp,,noi_le_éti,vérpnoileéti,control,r,,1,é,e,verpnoileéti,0
nilifnoiletnem,nilifnoiletnem,prsss,p,sss,lif,ni,noi_le_tnem,nilifnoiletnem,control,r,,1,i,e,nilefnoiletnem,0
préreindiotiveité,préreindiotiveité,ppprss,ppp,ss,diot,pré_re_in,ive_ité,préreindiotiveité,target,p,1.0,1,e,a,préraindiotiveité,0
tiobtnemeria,tiobtnemeria,rss,,ss,tiob,,tnem_eria,tiobtnemeria,control,s,0.0,2,e,u,tiobtnumeria,0
erninuajtnem,erninuajtlem,pprs,pp,s,nuaj,er_ni,tnem,erninuajtnem,control,s,0.0,1,n,l,erninuajtlem,1
tartent,tartent,rs,,s,tart,,ent,tartent,target,r,,3,t,h,tarhent,0
suosridnoiletnem,suosridnoiletlem,prsss,p,sss,rid,suos,noi_le_tnem,suosridnoiletnem,control,s,2.0,1,n,l,suosridnoiletlem,1
saniquement,saniqeement,rss,,ss,san,,ique_ment,saniquement,target,s,0.0,2,u,e,saniqeement,1
érpsédnisurcxue,érpsédnisurcxae,ppprs,ppp,s,surc,érp_séd_ni,xue,érpsédnisurcxue,control,s,0.0,1,u,a,érpsédnisurcxae,1
sédnitoidnoileéti,sédnitoidnoimeéti,pprsss,pp,sss,toid,séd_ni,noi_le_éti,sédnitoidnoileéti,control,s,1.0,0,l,m,sédnitoidnoimeéti,1
resilionelment,resilionelmenc,prsss,p,sss,sil,re,ion_el_ment,resilionelment,target,s,2.0,3,t,c,resilionelmenc,1
édsurcnoiletnem,épsurcnoiletnem,prsss,p,sss,surc,éd,noi_le_tnem,édsurcnoiletnem,control,p,0.0,1,d,p,épsurcnoiletnem,1
miernoileemsi,mierneileemsi,rsss,,sss,mier,,noi_le_emsi,miernoileemsi,control,s,0.0,1,o,e,mierneileemsi,1
prédésinprévion,prédésinbrévion,ppprs,ppp,s,prév,pré_dés_in,ion,prédésinprévion,target,r,,0,p,b,prédésinbrévion,1
snalnoieria,snalnoieria,rss,,ss,snal,,noi_eria,snalnoieria,control,r,,3,l,r,snarnoieria,0
foirment,foirment,rs,,s,foir,,ment,foirment,target,s,0.0,3,t,b,foirmenb,0
erédrioftne,erédrioftne,pprs,pp,s,riof,er_éd,tne,erédrioftne,control,p,0.0,0,e,i,irédrioftne,0
ridtnem,rittnem,rs,,s,rid,,tnem,ridtnem,control,r,,2,d,t,rittnem,1
reindétuélionelité,reincétuélionelité,ppprsss,ppp,sss,tuél,re_in_dé,ion_el_ité,reindétuélionelité,target,p,2.0,0,d,c,reincétuélionelité,1
ertôlbtneleetsi,ertôlbtneleetsi,prsss,p,sss,tôlb,er,tne_le_etsi,ertôlbtneleetsi,control,p,0.0,1,r,m,emtôlbtneleetsi,0
netrattne,netrattne,prs,p,s,trat,ne,tne,netrattne,control,r,,1,r,n,netnattne,0
enreimion,enreimion,prs,p,s,reim,en,ion,enreimion,target,s,0.0,0,i,o,enreimoon,0
toidtne,toidtne,rs,,s,toid,,tne,toidtne,control,s,0.0,0,t,p,toidpne,0
ercib,erdib,pr,p,,cib,er,,ercib,control,r,,0,c,d,erdib,1
préreintaisalisme,préreintaisalisme,ppprss,ppp,ss,tais,pré_re_in,al_isme,préreintaisalisme,target,p,0.0,1,r,l,pléreintaisalisme,0
érpertratnoieria,érpertratnoieria,pprss,pp,ss,trat,érp_er,noi_eria,érpertratnoieria,control,s,1.0,3,a,o,érpertratnoierio,0
reinreimment,reinreinment,pprs,pp,s,reim,re_in,ment,reinreimment,target,r,,3,m,n,reinreinment,1
poulent,poulent,rs,,s,poul,,ent,poulent,target,r,,3,l,n,pounent,0
rereimion,rereimion,prs,p,s,reim,re,ion,rereimion,target,s,0.0,2,n,m,rereimiom,0
ernirusnuajleéti,ernirusnuajleéti,ppprss,ppp,ss,nuaj,er_ni_rus,le_éti,ernirusnuajleéti,control,s,1.0,2,i,e,ernirusnuajleéte,0
reindédiotment,leindédiotment,ppprs,ppp,s,diot,re_in_dé,ment,reindédiotment,target,p,0.0,0,r,l,leindédiotment,1
lakiveité,lakiveité,rss,,ss,lak,,ive_ité,lakiveité,target,s,1.0,1,t,x,lakiveixé,0
erniédtôlbnoieria,erniédtôlxnoieria,ppprss,ppp,ss,tôlb,er_ni_éd,noi_eria,erniédtôlbnoieria,control,r,,3,b,x,erniédtôlxnoieria,1
prérebourment,prérebourlent,pprs,pp,s,bour,pré_re,ment,prérebourment,target,s,0.0,0,m,l,prérebourlent,1
erédmiernoiletnem,erédmiernoiletnem,pprsss,pp,sss,mier,er_éd,noi_le_tnem,erédmiernoiletnem,control,p,0.0,0,e,u,urédmiernoiletnem,0
reinsurjaunionelité,reinsurjaunionelité,ppprsss,ppp,sss,jaun,re_in_sur,ion_el_ité,reinsurjaunionelité,target,s,0.0,2,n,l,reinsurjauniolelité,0
erniédnorttnaleetsi,erniédnorttnaleetsi,ppprsss,ppp,sss,nort,er_ni_éd,tna_le_etsi,erniédnorttnaleetsi,control,r,,3,t,s,erniédnorstnaleetsi,0
nenort,nenomt,pr,p,,nort,ne,,nenort,control,r,,2,r,m,nenomt,1
erniédsurcleéti,erliédsurcleéti,ppprss,ppp,ss,surc,er_ni_éd,le_éti,erniédsurcleéti,control,p,1.0,0,n,l,erliédsurcleéti,1
relans,relans,pr,p,,lans,re,,relans,target,p,0.0,1,e,o,rolans,0
erfabelbatnem,erfabelbatnem,prss,p,ss,fab,er,elba_tnem,erfabelbatnem,control,p,0.0,1,r,m,emfabelbatnem,0
reindélakalité,reindélakalité,ppprss,ppp,ss,lak,re_in_dé,al_ité,reindélakalité,target,r,,2,k,t,reindélatalité,0
reinsurmièr,reinsurmièr,pppr,ppp,,mièr,re_in_sur,,reinsurmièr,target,p,2.0,0,s,t,reinturmièr,0
bafal,bafal,rs,,s,baf,,al,bafal,target,s,0.0,1,l,m,bafam,0
erluopelbatnem,erluopelbatner,prss,p,ss,luop,er,elba_tnem,erluopelbatnem,control,s,1.0,3,m,r,erluopelbatner,1
filmentaire,filmentaire,rss,,ss,fil,,ment_aire,filmentaire,target,s,0.0,0,m,l,fillentaire,0
erfabxue,erfebxue,prs,p,s,fab,er,xue,erfabxue,control,r,,1,a,e,erfebxue,1
ernimoc,ernimot,ppr,pp,,moc,er_ni,,ernimoc,control,r,,2,c,t,ernimot,1
ernirusrid,ernirusrid,pppr,ppp,,rid,er_ni_rus,,ernirusrid,control,r,,0,r,l,erniruslid,0
silal,silal,rs,,s,sil,,al,silal,target,s,0.0,1,l,n,silan,0
redémièrionelment,redémièrionelment,pprsss,pp,sss,mièr,re_dé,ion_el_ment,redémièrionelment,target,p,0.0,1,e,o,rodémièrionelment,0
rusnetreceuqitnem,rusnetreceuqitnem,pprss,pp,ss,trec,rus_ne,euqi_tnem,rusnetreceuqitnem,control,r,,0,t,p,rusnepreceuqitnem,0
prévionel,prévionel,rss,,ss,prév,,ion_el,prévionel,target,s,1.0,1,l,n,prévionen,0
tartionelment,tartionelmemt,rsss,,sss,tart,,ion_el_ment,tartionelment,target,s,2.0,2,n,m,tartionelmemt,1
erniédmelktnaleetsi,erniédnelktnaleetsi,ppprsss,ppp,sss,melk,er_ni_éd,tna_le_etsi,erniédmelktnaleetsi,control,r,,0,m,n,erniédnelktnaleetsi,1
fabelbatnem,fabelbetnem,rss,,ss,fab,,elba_tnem,fabelbatnem,control,s,0.0,3,a,e,fabelbetnem,1
reinsurdiotalité,riinsurdiotalité,ppprss,ppp,ss,diot,re_in_sur,al_ité,reinsurdiotalité,target,p,0.0,1,e,i,riinsurdiotalité,1
surentart,sureltart,ppr,pp,,tart,sur_en,,surentart,target,p,1.0,1,n,l,sureltart,1
liseuqitnem,liseuqitnem,rss,,ss,lis,,euqi_tnem,liseuqitnem,control,r,,2,s,v,liveuqitnem,0
erédluop,erédluap,ppr,pp,,luop,er_éd,,erédluop,control,r,,2,o,a,erédluap,1
reindécortionel,reirdécortionel,ppprss,ppp,ss,cort,re_in_dé,ion_el,reindécortionel,target,p,1.0,1,n,r,reirdécortionel,1
erniédluopnoiletnem,erniédleopnoiletnem,ppprsss,ppp,sss,luop,er_ni_éd,noi_le_tnem,erniédluopnoiletnem,control,r,,1,u,e,erniédleopnoiletnem,1
ernimocleéti,ernimocleéti,pprss,pp,ss,moc,er_ni,le_éti,ernimocleéti,control,r,,2,c,s,ernimosleéti,0
lémnoileemsi,némnoileemsi,rsss,,sss,lém,,noi_le_emsi,lémnoileemsi,control,r,,0,l,n,némnoileemsi,1
moctnem,moctmem,rs,,s,moc,,tnem,moctnem,control,s,0.0,1,n,m,moctmem,1
nuajtna,nuajtne,rs,,s,nuaj,,tna,nuajtna,control,s,0.0,2,a,e,nuajtne,1
reblôtionelment,rebrôtionelment,prsss,p,sss,blôt,re,ion_el_ment,reblôtionelment,target,r,,1,l,r,rebrôtionelment,1
surensiliquement,serensiliquement,pprss,pp,ss,sil,sur_en,ique_ment,surensiliquement,target,p,0.0,1,u,e,serensiliquement,1
redir,nedir,pr,p,,dir,re,,redir,target,p,0.0,0,r,n,nedir,1
ermelk,urmelk,pr,p,,melk,er,,ermelk,control,p,0.0,0,e,u,urmelk,1
ermiernoiletnem,ermiernoiletnem,prsss,p,sss,mier,er,noi_le_tnem,ermiernoiletnem,control,r,,2,e,i,ermiirnoiletnem,0
luoptne,luoptne,rs,,s,luop,,tne,luoptne,control,s,0.0,2,e,u,luoptnu,0
insurtaisionel,insultaisionel,pprss,pp,ss,tais,in_sur,ion_el,insurtaisionel,target,p,1.0,2,r,l,insultaisionel,1
lans,lens,r,,,lans,,,lans,target,r,,1,a,e,lens,1
érpernirujnoile,érpernirujnoine,ppprss,ppp,ss,ruj,érp_er_ni,noi_le,érpernirujnoile,control,s,1.0,0,l,n,érpernirujnoine,1
kallaéti,kallaébi,rss,,ss,kal,,la_éti,kallaéti,control,s,1.0,1,t,b,kallaébi,1
prédésincruseux,prédésincruseux,ppprs,ppp,s,crus,pré_dés_in,eux,prédésincruseux,target,p,0.0,1,r,l,plédésincruseux,0
klemionelité,klemionelité,rsss,,sss,klem,,ion_el_ité,klemionelité,target,r,,3,m,r,klerionelité,0
désinklemionelité,désilklemionelité,pprsss,pp,sss,klem,dés_in,ion_el_ité,désinklemionelité,target,p,1.0,1,n,l,désilklemionelité,1
bafiquement,bafiquément,rss,,ss,baf,,ique_ment,bafiquement,target,s,0.0,3,e,é,bafiquément,1
