first,second,condition,prefix_template,suffix_template,root,prefixes,suffixes,word,type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error
érpermiernoileemsi,érpermiernoileemsi,pprsss,pp,sss,mier,érp_er,noi_le_emsi,érpermiernoileemsi,control,r,,3,r,m,érpermiemnoileemsi,0
taisal,taisar,rs,,s,tais,,al,taisal,target,s,0.0,1,l,r,taisar,1
siattna,siattna,rs,,s,siat,,tna,siattna,control,r,,3,t,v,siavtna,0
reindécomable,reindécêmable,ppprs,ppp,s,com,re_in_dé,able,reindécomable,target,r,,1,o,ê,reindécêmable,1
ernirèimnoi,ernirèimnoi,pprs,pp,s,rèim,er_ni,noi,ernirèimnoi,control,p,1.0,0,n,m,ermirèimnoi,0
recertionelment,repertionelment,prsss,p,sss,cert,re,ion_el_ment,recertionelment,target,r,,0,c,p,repertionelment,1
édlisnoiletnem,édlisnoilednem,prsss,p,sss,lis,éd,noi_le_tnem,édlisnoiletnem,control,s,2.0,0,t,d,édlisnoilednem,1
filel,filul,rs,,s,fil,,el,filel,target,s,0.0,0,e,u,filul,1
jurionelment,jurionelment,rsss,,sss,jur,,ion_el_ment,jurionelment,target,r,,2,r,n,junionelment,0
toidnoi,toidnoi,rs,,s,toid,,noi,toidnoi,control,r,,2,i,a,toadnoi,0
toidtne,toidtne,rs,,s,toid,,tne,toidtne,control,s,0.0,2,e,i,toidtni,0
tronionelment,trolionelment,rsss,,sss,tron,,ion_el_ment,tronionelment,target,r,,3,n,l,trolionelment,1
préremaitionelment,préreméitionelment,pprsss,pp,sss,mait,pré_re,ion_el_ment,préremaitionelment,target,r,,1,a,é,préreméitionelment,1
reindétaisenteliste,reincétaisenteliste,ppprsss,ppp,sss,tais,re_in_dé,ent_el_iste,reindétaisenteliste,target,p,2.0,0,d,c,reincétaisenteliste,1
retaisaire,retaisaure,prs,p,s,tais,re,aire,retaisaire,target,s,0.0,1,i,u,retaisaure,1
erniédtrattnaleetsi,erniédtrattnaleetsi,ppprsss,ppp,sss,trat,er_ni_éd,tna_le_etsi,erniédtrattnaleetsi,control,p,0.0,0,e,o,orniédtrattnaleetsi,0
érpernisiatnoile,érpernisiatnoile,ppprss,ppp,ss,siat,érp_er_ni,noi_le,érpernisiatnoile,control,r,,1,i,a,érpernisaatnoile,0
erléuteviéti,erléuteviédi,prss,p,ss,léut,er,evi_éti,erléuteviéti,control,s,1.0,1,t,d,erléuteviédi,1
erniédnortelbatnem,erniédnortelbatnem,ppprss,ppp,ss,nort,er_ni_éd,elba_tnem,erniédnortelbatnem,control,s,0.0,3,a,e,erniédnortelbetnem,0
retnitroc,retnivroc,pr,p,,troc,retni,,retnitroc,control,r,,0,t,v,retnivroc,1
ernirusruobnoileéti,ernirusruobnaileéti,ppprsss,ppp,sss,ruob,er_ni_rus,noi_le_éti,ernirusruobnoileéti,control,s,0.0,1,o,a,ernirusruobnaileéti,1
erniédcib,erniédcub,pppr,ppp,,cib,er_ni_éd,,erniédcib,control,r,,1,i,u,erniédcub,1
érpernitoidtnem,érpernitoidtnem,ppprs,ppp,s,toid,érp_er_ni,tnem,érpernitoidtnem,control,r,,1,o,u,érpernituidtnem,0
préremaitité,préremaitité,pprs,pp,s,mait,pré_re,ité,préremaitité,target,s,0.0,0,i,a,préremaitaté,0
préremièrmentaire,préremièrmentiire,pprss,pp,ss,mièr,pré_re,ment_aire,préremièrmentaire,target,s,1.0,0,a,i,préremièrmentiire,1
reimanteliste,roimanteliste,rsss,,sss,reim,,ant_el_iste,reimanteliste,target,r,,1,e,o,roimanteliste,1
préinsouspoulelité,préensouspoulelité,ppprss,ppp,ss,poul,pré_in_sous,el_ité,préinsouspoulelité,target,p,1.0,0,i,e,préensouspoulelité,1
désintuél,dusintuél,ppr,pp,,tuél,dés_in,,désintuél,target,p,0.0,1,é,u,dusintuél,1
insurreimionelment,insurreimionelment,pprsss,pp,sss,reim,in_sur,ion_el_ment,insurreimionelment,target,s,2.0,3,t,s,insurreimionelmens,0
niretnikaltsieuqi,niretnikaltsieuqi,pprss,pp,ss,kal,ni_retni,tsi_euqi,niretnikaltsieuqi,control,s,0.0,1,s,d,niretnikaltdieuqi,0
érpernitroctne,érpernitroctne,ppprs,ppp,s,troc,érp_er_ni,tne,érpernitroctne,control,p,2.0,1,i,é,érpernétroctne,0
reblôtenteliste,reblôtenteliste,prsss,p,sss,blôt,re,ent_el_iste,reblôtenteliste,target,s,0.0,1,n,l,reblôtelteliste,0
ernirusmelktnemeria,erlirusmelktnemeria,ppprss,ppp,ss,melk,er_ni_rus,tnem_eria,ernirusmelktnemeria,control,p,1.0,0,n,l,erlirusmelktnemeria,1
préinsouscortionaire,préinsouscortionaire,ppprss,ppp,ss,cort,pré_in_sous,ion_aire,préinsouscortionaire,target,p,1.0,1,n,r,préirsouscortionaire,0
vérpla,dérpla,rs,,s,vérp,,la,vérpla,control,r,,0,v,d,dérpla,1
diotionelment,diotaonelment,rsss,,sss,diot,,ion_el_ment,diotionelment,target,s,0.0,0,i,a,diotaonelment,1
niluop,niluop,pr,p,,luop,ni,,niluop,control,p,0.0,1,i,é,néluop,0
erléuttnaleetsi,erléuttnaleetsi,prsss,p,sss,léut,er,tna_le_etsi,erléuttnaleetsi,control,s,2.0,3,i,a,erléuttnaleetsa,0
bourablement,bourablement,rss,,ss,bour,,able_ment,bourablement,target,s,1.0,2,n,r,bourablemert,0
préreblôt,préreblôt,ppr,pp,,blôt,pré_re,,préreblôt,target,r,,3,t,s,préreblôs,0
érperniliftne,érperniliftne,ppprs,ppp,s,lif,érp_er_ni,tne,érperniliftne,control,r,,1,i,e,érpernileftne,0
préreinbafion,préreinbaqion,ppprs,ppp,s,baf,pré_re_in,ion,préreinbafion,target,r,,2,f,q,préreinbaqion,1
certion,cercion,rs,,s,cert,,ion,certion,target,r,,3,t,c,cercion,1
érpsédniriofeuqitnem,érpsédnoriofeuqitnem,ppprss,ppp,ss,riof,érp_séd_ni,euqi_tnem,érpsédniriofeuqitnem,control,p,2.0,1,i,o,érpsédnoriofeuqitnem,1
préreinfilent,préreinfilant,ppprs,ppp,s,fil,pré_re_in,ent,préreinfilent,target,s,0.0,0,e,a,préreinfilant,1
nortnoieria,nortnoieria,rss,,ss,nort,,noi_eria,nortnoieria,control,r,,2,r,m,nomtnoieria,0
lansionelisme,landionelisme,rsss,,sss,lans,,ion_el_isme,lansionelisme,target,r,,3,s,d,landionelisme,1
érpernitrectnem,érpelnitrectnem,ppprs,ppp,s,trec,érp_er_ni,tnem,érpernitrectnem,control,p,1.0,1,r,l,érpelnitrectnem,1
reinsurcomalité,reilsurcomalité,ppprss,ppp,ss,com,re_in_sur,al_ité,reinsurcomalité,target,p,1.0,1,n,l,reilsurcomalité,1
préreintron,pléreintron,pppr,ppp,,tron,pré_re_in,,préreintron,target,p,0.0,1,r,l,pléreintron,1
endiotique,endiotique,prs,p,s,diot,en,ique,endiotique,target,s,0.0,2,u,o,endiotiqoe,0
préinsoussilant,préinsoussilant,ppprs,ppp,s,sil,pré_in_sous,ant,préinsoussilant,target,p,0.0,1,r,n,pnéinsoussilant,0
nenuajfi,nenuajfi,prs,p,s,nuaj,ne,fi,nenuajfi,control,p,0.0,1,e,i,ninuajfi,0
erniruskalelbatnem,ernirusdalelbatnem,ppprss,ppp,ss,kal,er_ni_rus,elba_tnem,erniruskalelbatnem,control,r,,0,k,d,ernirusdalelbatnem,1
niuosmocnoieria,niuosmotnoieria,pprss,pp,ss,moc,ni_uos,noi_eria,niuosmocnoieria,control,r,,2,c,t,niuosmotnoieria,1
reindéjaunanteliste,reindéjuunanteliste,ppprsss,ppp,sss,jaun,re_in_dé,ant_el_iste,reindéjaunanteliste,target,r,,1,a,u,reindéjuunanteliste,1
rusnesurcnoiletnem,rusnesurcnoiletnem,pprsss,pp,sss,surc,rus_ne,noi_le_tnem,rusnesurcnoiletnem,control,s,0.0,2,i,e,rusnesurcnoeletnem,0
sanionaire,sanionaire,rss,,ss,san,,ion_aire,sanionaire,target,s,0.0,1,o,e,sanienaire,0
ruoptreceuqitnem,ruoptreceuqitnem,prss,p,ss,trec,ruop,euqi_tnem,ruoptreceuqitnem,control,r,,1,r,y,ruoptyeceuqitnem,0
surenbafionelment,surenbafionelment,pprsss,pp,sss,baf,sur_en,ion_el_ment,surenbafionelment,target,s,2.0,2,n,j,surenbafionelmejt,0
niédfabnoile,niédsabnoile,pprss,pp,ss,fab,ni_éd,noi_le,niédfabnoile,control,r,,0,f,s,niédsabnoile,1
niretnilémtna,niretnilémtna,pprs,pp,s,lém,ni_retni,tna,niretnilémtna,control,p,1.0,4,i,e,niretnelémtna,0
sédnitrat,sudnitrat,ppr,pp,,trat,séd_ni,,sédnitrat,control,p,0.0,1,é,u,sudnitrat,1
dédir,dédir,pr,p,,dir,dé,,dédir,target,r,,0,d,h,déhir,0
retuélionelment,letuélionelment,prsss,p,sss,tuél,re,ion_el_ment,retuélionelment,target,p,0.0,0,r,l,letuélionelment,1
niridnoile,niridnoile,prss,p,ss,rid,ni,noi_le,niridnoile,control,r,,0,r,l,nilidnoile,0
ertrocnoiletnem,eltrocnoiletnem,prsss,p,sss,troc,er,noi_le_tnem,ertrocnoiletnem,control,p,0.0,1,r,l,eltrocnoiletnem,1
reinsurdiotablement,reinsurdiotablemenb,ppprss,ppp,ss,diot,re_in_sur,able_ment,reinsurdiotablement,target,s,1.0,3,t,b,reinsurdiotablemenb,1
erédsiattnaleetsi,erédsiattnaleetsi,pprsss,pp,sss,siat,er_éd,tna_le_etsi,erédsiattnaleetsi,control,r,,0,s,t,erédtiattnaleetsi,0
ernirèimeuqitnem,elnirèimeuqitnem,pprss,pp,ss,rèim,er_ni,euqi_tnem,ernirèimeuqitnem,control,p,0.0,1,r,l,elnirèimeuqitnem,1
nirusléutnoileéti,narusléutnoileéti,pprsss,pp,sss,léut,ni_rus,noi_le_éti,nirusléutnoileéti,control,p,0.0,1,i,a,narusléutnoileéti,1
remaitalisme,remaitalisma,prss,p,ss,mait,re,al_isme,remaitalisme,target,s,1.0,3,e,a,remaitalisma,1
encomablement,encomablement,prss,p,ss,com,en,able_ment,encomablement,target,p,0.0,1,n,l,elcomablement,0
fabelbatnem,faberbatnem,rss,,ss,fab,,elba_tnem,fabelbatnem,control,s,0.0,1,l,r,faberbatnem,1
édnorttne,édnorttne,prs,p,s,nort,éd,tne,édnorttne,control,s,0.0,2,e,è,édnorttnè,0
reindécertaire,reindacertaire,ppprs,ppp,s,cert,re_in_dé,aire,reindécertaire,target,p,2.0,1,é,a,reindacertaire,1
encoment,encoment,prs,p,s,com,en,ent,encoment,target,p,0.0,1,n,r,ercoment,0
érpédriofnoileemsi,érpédriofnoileemsi,pprsss,pp,sss,riof,érp_éd,noi_le_emsi,érpédriofnoileemsi,control,r,,2,o,a,érpédriafnoileemsi,0
reklemment,neklemment,prs,p,s,klem,re,ment,reklemment,target,p,0.0,0,r,n,neklemment,1
sédniluopeviéti,sédniluopediéti,pprss,pp,ss,luop,séd_ni,evi_éti,sédniluopeviéti,control,s,0.0,1,v,d,sédniluopediéti,1
ininterreimant,ininterreimant,pprs,pp,s,reim,in_inter,ant,ininterreimant,target,p,1.0,2,t,d,ininderreimant,0
trocrue,trotrue,rs,,s,troc,,rue,trocrue,control,r,,3,c,t,trotrue,1
prédésincomionelisme,prédésircomionelisme,ppprsss,ppp,sss,com,pré_dés_in,ion_el_isme,prédésincomionelisme,target,p,2.0,1,n,r,prédésircomionelisme,1
prédésincortiquement,prédésincortiqèement,ppprss,ppp,ss,cort,pré_dés_in,ique_ment,prédésincortiquement,target,s,0.0,2,u,è,prédésincortiqèement,1
jaunablement,jaunablement,rss,,ss,jaun,,able_ment,jaunablement,target,s,1.0,0,m,r,jaunablerent,0
surtais,surtaes,pr,p,,tais,sur,,surtais,target,r,,2,i,e,surtaes,1
neliftnem,neliftnem,prs,p,s,lif,ne,tnem,neliftnem,control,s,0.0,3,m,r,neliftner,0
nitiam,nitiam,pr,p,,tiam,ni,,nitiam,control,r,,0,t,s,nisiam,0
niédtrecelbatnem,niéctrecelbatnem,pprss,pp,ss,trec,ni_éd,elba_tnem,niédtrecelbatnem,control,p,1.0,1,d,c,niéctrecelbatnem,1
reinpouliquement,reinpouliqeement,pprss,pp,ss,poul,re_in,ique_ment,reinpouliquement,target,s,0.0,2,u,e,reinpouliqeement,1
sédninuajnoi,sédninuèjnoi,pprs,pp,s,nuaj,séd_ni,noi,sédninuajnoi,control,r,,2,a,è,sédninuèjnoi,1
ertôlbeviéti,ertôlbeviéti,prss,p,ss,tôlb,er,evi_éti,ertôlbeviéti,control,p,0.0,0,e,é,értôlbeviéti,0
trocnoieria,trocnoieria,rss,,ss,troc,,noi_eria,trocnoieria,control,s,0.0,2,i,e,trocnoeeria,0
dirment,dirment,rs,,s,dir,,ment,dirment,target,s,0.0,1,e,u,dirmunt,0
indébour,undébour,ppr,pp,,bour,in_dé,,indébour,target,p,0.0,0,i,u,undébour,1
édlisnoi,édlisnoi,prs,p,s,lis,éd,noi,édlisnoi,control,s,0.0,1,o,e,édlisnei,0
ernirussiatxue,ernirussiatxue,ppprs,ppp,s,siat,er_ni_rus,xue,ernirussiatxue,control,p,2.0,2,s,h,erniruhsiatxue,0
érpermierelba,érpermierelba,pprs,pp,s,mier,érp_er,elba,érpermierelba,control,r,,0,m,r,érperrierelba,0
édnas,édnes,pr,p,,nas,éd,,édnas,control,r,,1,a,e,édnes,1
reindédirionelment,reindédirionelmint,ppprsss,ppp,sss,dir,re_in_dé,ion_el_ment,reindédirionelment,target,s,2.0,1,e,i,reindédirionelmint,1
ernirustoidtnem,ernirustoidtlem,ppprs,ppp,s,toid,er_ni_rus,tnem,ernirustoidtnem,control,s,0.0,1,n,l,ernirustoidtlem,1
ernirussurc,ernirutsurc,pppr,ppp,,surc,er_ni_rus,,ernirussurc,control,p,2.0,2,s,t,ernirutsurc,1
érpnisuosrèimnoiletnem,érpnisuosrèimnoiletnem,ppprsss,ppp,sss,rèim,érp_ni_suos,noi_le_tnem,érpnisuosrèimnoiletnem,control,s,0.0,0,n,r,érpnisuosrèimroiletnem,0
reindémélionaire,reindemélionaire,ppprss,ppp,ss,mél,re_in_dé,ion_aire,reindémélionaire,target,p,2.0,1,é,e,reindemélionaire,1
erniédtrocnoieria,erniédtnocnoieria,ppprss,ppp,ss,troc,er_ni_éd,noi_eria,erniédtrocnoieria,control,r,,1,r,n,erniédtnocnoieria,1
reinsurcorteux,reinsurcorteug,ppprs,ppp,s,cort,re_in_sur,eux,reinsurcorteux,target,s,0.0,2,x,g,reinsurcorteug,1
rereimeux,rereimeuf,prs,p,s,reim,re,eux,rereimeux,target,s,0.0,2,x,f,rereimeuf,1
tuélionelité,tuélionelità,rsss,,sss,tuél,,ion_el_ité,tuélionelité,target,s,2.0,2,é,à,tuélionelità,1
préinsouscrusionelment,préinsouscrusionelment,ppprsss,ppp,sss,crus,pré_in_sous,ion_el_ment,préinsouscrusionelment,target,r,,1,r,n,préinsouscnusionelment,0
rebicelité,rebicelàté,prss,p,ss,bic,re,el_ité,rebicelité,target,s,1.0,0,i,à,rebicelàté,1
encortif,enhortif,prs,p,s,cort,en,if,encortif,target,r,,0,c,h,enhortif,1
érpédmelklaéti,érpédmerklaéti,pprss,pp,ss,melk,érp_éd,la_éti,érpédmelklaéti,control,r,,2,l,r,érpédmerklaéti,1
lanseur,lanseur,rs,,s,lans,,eur,lanseur,target,s,0.0,1,u,i,lanseir,0
crusionelment,crusionelment,rsss,,sss,crus,,ion_el_ment,crusionelment,target,s,1.0,1,l,r,crusionerment,0
erniédmoctsieuqi,erniédmocgsieuqi,ppprss,ppp,ss,moc,er_ni_éd,tsi_euqi,erniédmoctsieuqi,control,s,0.0,0,t,g,erniédmocgsieuqi,1
filion,filion,rs,,s,fil,,ion,filion,target,s,0.0,1,o,e,filien,0
ernirusrèimnoiletnem,ernirusrèimnoiletnem,ppprsss,ppp,sss,rèim,er_ni_rus,noi_le_tnem,ernirusrèimnoiletnem,control,s,0.0,0,n,r,ernirusrèimroiletnem,0
diotmentaire,diotmentaire,rss,,ss,diot,,ment_aire,diotmentaire,target,s,1.0,1,i,e,diotmentaere,0
tratnoiletnem,tracnoiletnem,rsss,,sss,trat,,noi_le_tnem,tratnoiletnem,control,r,,3,t,c,tracnoiletnem,1
nenort,nenort,pr,p,,nort,ne,,nenort,control,p,0.0,0,n,r,renort,0
erniédtrecnoile,erniédtrecnoile,ppprss,ppp,ss,trec,er_ni_éd,noi_le,erniédtrecnoile,control,p,2.0,1,d,s,erniéstrecnoile,0
reinsiliquement,reinsiliqoement,pprss,pp,ss,sil,re_in,ique_ment,reinsiliquement,target,s,0.0,2,u,o,reinsiliqoement,1
ersnalla,ersnalla,prs,p,s,snal,er,la,ersnalla,control,p,0.0,1,r,n,ensnalla,0
rèimrue,lèimrue,rs,,s,rèim,,rue,rèimrue,control,r,,0,r,l,lèimrue,1
reinjaunionelment,reinjaunionelment,pprsss,pp,sss,jaun,re_in,ion_el_ment,reinjaunionelment,target,s,0.0,2,n,r,reinjauniorelment,0
endir,éndir,pr,p,,dir,en,,endir,target,p,0.0,0,e,é,éndir,1
niruscibnoiletnem,niruscébnoiletnem,pprsss,pp,sss,cib,ni_rus,noi_le_tnem,niruscibnoiletnem,control,r,,1,i,é,niruscébnoiletnem,1
reinsurjurion,reinsurjurion,ppprs,ppp,s,jur,re_in_sur,ion,reinsurjurion,target,p,1.0,0,i,a,reansurjurion,0
désinfilion,désinfilion,pprs,pp,s,fil,dés_in,ion,désinfilion,target,r,,0,f,v,désinvilion,0
mait,lait,r,,,mait,,,mait,target,r,,0,m,l,lait,1
insoucomionaire,insoucomionaire,pprss,pp,ss,com,in_sou,ion_aire,insoucomionaire,target,s,1.0,1,i,u,insoucomionaure,0
pourklemanteliste,sourklemanteliste,prsss,p,sss,klem,pour,ant_el_iste,pourklemanteliste,target,p,0.0,0,p,s,sourklemanteliste,1
reinsurdirable,reinsurdirable,ppprs,ppp,s,dir,re_in_sur,able,reinsurdirable,target,r,,0,d,s,reinsursirable,0
préreintronanteliste,préreintronanteliste,ppprsss,ppp,sss,tron,pré_re_in,ant_el_iste,préreintronanteliste,target,r,,2,o,é,préreintrénanteliste,0
reinfoirant,reinfeirant,pprs,pp,s,foir,re_in,ant,reinfoirant,target,r,,1,o,e,reinfeirant,1
erniédkalle,erniédkalle,ppprs,ppp,s,kal,er_ni_éd,le,erniédkalle,control,s,0.0,1,e,o,erniédkallo,0
lakionelment,rakionelment,rsss,,sss,lak,,ion_el_ment,lakionelment,target,r,,0,l,r,rakionelment,1
préretartiquement,préretartiquement,pprss,pp,ss,tart,pré_re,ique_ment,préretartiquement,target,s,0.0,2,u,i,préretartiqiement,0
ermoc,ermoc,pr,p,,moc,er,,ermoc,control,p,0.0,1,r,l,elmoc,0
lémtne,lémtne,rs,,s,lém,,tne,lémtne,control,r,,0,l,n,némtne,0
cortiquement,cortiquement,rss,,ss,cort,,ique_ment,cortiquement,target,r,,2,r,m,comtiquement,0
reinsurboitionelité,reinsurboituonelité,ppprsss,ppp,sss,boit,re_in_sur,ion_el_ité,reinsurboitionelité,target,s,0.0,0,i,u,reinsurboituonelité,1
préreinsil,préreinsir,pppr,ppp,,sil,pré_re_in,,préreinsil,target,r,,2,l,r,préreinsir,1
tiamtnem,teamtnem,rs,,s,tiam,,tnem,tiamtnem,control,r,,1,i,e,teamtnem,1
enreim,enraim,pr,p,,reim,en,,enreim,target,r,,1,e,a,enraim,1
désintart,désintart,ppr,pp,,tart,dés_in,,désintart,target,r,,1,a,u,désinturt,0
reinsurtartionelisme,reinsurtartionelisme,ppprsss,ppp,sss,tart,re_in_sur,ion_el_isme,reinsurtartionelisme,target,s,2.0,0,i,o,reinsurtartionelosme,0
ermiertnem,ermiertnem,prs,p,s,mier,er,tnem,ermiertnem,control,p,0.0,0,e,i,irmiertnem,0
niédnuaj,niédnual,ppr,pp,,nuaj,ni_éd,,niédnuaj,control,r,,3,j,l,niédnual,1
rusnesurc,rusnesurc,ppr,pp,,surc,rus_ne,,rusnesurc,control,p,1.0,1,e,a,rusnasurc,0
tiobnoiletnem,tiobnoeletnem,rsss,,sss,tiob,,noi_le_tnem,tiobnoiletnem,control,s,0.0,2,i,e,tiobnoeletnem,1
redirionelment,redirionelment,prsss,p,sss,dir,re,ion_el_ment,redirionelment,target,s,0.0,1,o,a,redirianelment,0
érpernitiobnoiletnem,érpernitiobnoiletnem,ppprsss,ppp,sss,tiob,érp_er_ni,noi_le_tnem,érpernitiobnoiletnem,control,r,,2,o,e,érpernitiebnoiletnem,0
reinboition,reinboition,pprs,pp,s,boit,re_in,ion,reinboition,target,p,0.0,1,e,a,rainboition,0
erlémtnem,errémtnem,prs,p,s,lém,er,tnem,erlémtnem,control,r,,0,l,r,errémtnem,1
poul,poul,r,,,poul,,,poul,target,r,,3,l,m,poum,0
érpervérpeuqitnem,érpervérpeuqitnem,pprss,pp,ss,vérp,érp_er,euqi_tnem,érpervérpeuqitnem,control,r,,0,v,s,érpersérpeuqitnem,0
préblôtionelment,préblôtionelment,prsss,p,sss,blôt,pré,ion_el_ment,préblôtionelment,target,p,0.0,0,p,f,fréblôtionelment,0
erniédfabelba,erriédfabelba,ppprs,ppp,s,fab,er_ni_éd,elba,erniédfabelba,control,p,1.0,0,n,r,erriédfabelba,1
érpnuajnoiletnem,érpnuajnoiletnem,prsss,p,sss,nuaj,érp,noi_le_tnem,érpnuajnoiletnem,control,p,0.0,0,é,a,arpnuajnoiletnem,0
préreinmièrmentaire,préreinmiermentaire,ppprss,ppp,ss,mièr,pré_re_in,ment_aire,préreinmièrmentaire,target,r,,2,è,e,préreinmiermentaire,1
surenlakistique,surenlakistique,pprss,pp,ss,lak,sur_en,ist_ique,surenlakistique,target,p,0.0,2,r,m,sumenlakistique,0
ertiamnoiletnem,ertiamnoiletnem,prsss,p,sss,tiam,er,noi_le_tnem,ertiamnoiletnem,control,p,0.0,0,e,u,urtiamnoiletnem,0
melkleéti,melkleeti,rss,,ss,melk,,le_éti,melkleéti,control,s,1.0,0,é,e,melkleeti,1
nilistneleetsi,ninistneleetsi,prsss,p,sss,lis,ni,tne_le_etsi,nilistneleetsi,control,r,,0,l,n,ninistneleetsi,1
reinprévionelment,reinprévionelment,pprsss,pp,sss,prév,re_in,ion_el_ment,reinprévionelment,target,p,1.0,1,n,l,reilprévionelment,0
rejaunionelment,rejaunionelment,prsss,p,sss,jaun,re,ion_el_ment,rejaunionelment,target,s,0.0,2,n,l,rejauniolelment,0
désinbourant,désinboulant,pprs,pp,s,bour,dés_in,ant,désinbourant,target,r,,3,r,l,désinboulant,1
niretniridnoi,niretninidnoi,pprs,pp,s,rid,ni_retni,noi,niretniridnoi,control,r,,0,r,n,niretninidnoi,1
erfab,erfab,pr,p,,fab,er,,erfab,control,p,0.0,0,e,a,arfab,0
surceuqitnem,surceuqitnem,rss,,ss,surc,,euqi_tnem,surceuqitnem,control,s,0.0,1,u,e,surceeqitnem,0
redélakionelment,redéladionelment,pprsss,pp,sss,lak,re_dé,ion_el_ment,redélakionelment,target,r,,2,k,d,redéladionelment,1
liftnemeria,littnemeria,rss,,ss,lif,,tnem_eria,liftnemeria,control,r,,2,f,t,littnemeria,1
rebafalité,rebafalité,prss,p,ss,baf,re,al_ité,rebafalité,target,r,,1,a,e,rebefalité,0
