first,second,condition,prefix_template,suffix_template,root,prefixes,suffixes,word,type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error
préreinjauneur,préreinjauneur,ppprs,ppp,s,jaun,pré_re_in,eur,préreinjauneur,target,s,0.0,1,u,e,préreinjauneer,0
érpnisuostiobnoileéti,érpnisuostiobnoileéti,ppprsss,ppp,sss,tiob,érp_ni_suos,noi_le_éti,érpnisuostiobnoileéti,control,r,,1,i,e,érpnisuosteobnoileéti,0
naseviéti,naseviéti,rss,,ss,nas,,evi_éti,naseviéti,control,s,1.0,0,é,a,naseviati,0
indémièrionelité,indémièrionelité,pprsss,pp,sss,mièr,in_dé,ion_el_ité,indémièrionelité,target,r,,3,r,m,indémièmionelité,0
netôlb,natôlb,pr,p,,tôlb,ne,,netôlb,control,p,0.0,1,e,a,natôlb,1
érpernivérptnem,érpernivérptnem,ppprs,ppp,s,vérp,érp_er_ni,tnem,érpernivérptnem,control,s,0.0,0,t,v,érpernivérpvnem,0
redécomionelité,redédomionelité,pprsss,pp,sss,com,re_dé,ion_el_ité,redécomionelité,target,r,,0,c,d,redédomionelité,1
biceur,bicaur,rs,,s,bic,,eur,biceur,target,s,0.0,0,e,a,bicaur,1
redétaisionelité,redétaisuonelité,pprsss,pp,sss,tais,re_dé,ion_el_ité,redétaisionelité,target,s,0.0,0,i,u,redétaisuonelité,1
érperrioftnem,érperrioftnum,pprs,pp,s,riof,érp_er,tnem,érperrioftnem,control,s,0.0,2,e,u,érperrioftnum,1
édfabtna,édfabtna,prs,p,s,fab,éd,tna,édfabtna,control,s,0.0,1,n,r,édfabtra,0
erniédriof,erniédriuf,pppr,ppp,,riof,er_ni_éd,,erniédriof,control,r,,2,o,u,erniédriuf,1
erédlifelbatnem,erédlefelbatnem,pprss,pp,ss,lif,er_éd,elba_tnem,erédlifelbatnem,control,r,,1,i,e,erédlefelbatnem,1
reimal,reimal,rs,,s,reim,,al,reimal,target,r,,1,e,u,ruimal,0
reincertionelment,reincertionelment,pprsss,pp,sss,cert,re_in,ion_el_ment,reincertionelment,target,r,,1,e,u,reincurtionelment,0
erniédtrat,erniédtjat,pppr,ppp,,trat,er_ni_éd,,erniédtrat,control,r,,1,r,j,erniédtjat,1
erniédtoidnoileéti,erniédtoidnoileéti,ppprsss,ppp,sss,toid,er_ni_éd,noi_le_éti,erniédtoidnoileéti,control,r,,1,o,e,erniédteidnoileéti,0
troclaemsi,troclaemsi,rss,,ss,troc,,la_emsi,troclaemsi,control,r,,0,t,p,proclaemsi,0
reinsurfoir,reinsurfoir,pppr,ppp,,foir,re_in_sur,,reinsurfoir,target,p,2.0,1,u,e,reinserfoir,0
préreindirique,prériindirique,ppprs,ppp,s,dir,pré_re_in,ique,préreindirique,target,p,1.0,1,e,i,prériindirique,1
erkalnoileemsi,erkalnoileemsi,prsss,p,sss,kal,er,noi_le_emsi,erkalnoileemsi,control,s,2.0,2,s,t,erkalnoileemti,0
ernirustiob,ernirusteob,pppr,ppp,,tiob,er_ni_rus,,ernirustiob,control,r,,1,i,e,ernirusteob,1
certment,certmens,rs,,s,cert,,ment,certment,target,s,0.0,3,t,s,certmens,1
érpernicibnoiletnem,érpernicibnoiletnem,ppprsss,ppp,sss,cib,érp_er_ni,noi_le_tnem,érpernicibnoiletnem,control,p,1.0,0,e,a,érparnicibnoiletnem,0
erédmocnoileemsi,erédmocnéileemsi,pprsss,pp,sss,moc,er_éd,noi_le_emsi,erédmocnoileemsi,control,s,0.0,1,o,é,erédmocnéileemsi,1
ininterbafionaire,ininterfafionaire,pprss,pp,ss,baf,in_inter,ion_aire,ininterbafionaire,target,r,,0,b,f,ininterfafionaire,1
rusnetratelbatnem,rusnutratelbatnem,pprss,pp,ss,trat,rus_ne,elba_tnem,rusnetratelbatnem,control,p,1.0,1,e,u,rusnutratelbatnem,1
niuosmoclaéti,niuosmoplaéti,pprss,pp,ss,moc,ni_uos,la_éti,niuosmoclaéti,control,r,,2,c,p,niuosmoplaéti,1
reintartiquement,reintartiquement,pprss,pp,ss,tart,re_in,ique_ment,reintartiquement,target,s,0.0,3,e,u,reintartiquument,0
reindécort,reindécort,pppr,ppp,,cort,re_in_dé,,reindécort,target,p,2.0,0,d,x,reinxécort,0
vérp,verp,r,,,vérp,,,vérp,control,r,,1,é,e,verp,1
ertrecrue,ertrecrue,prs,p,s,trec,er,rue,ertrecrue,control,p,0.0,1,r,n,entrecrue,0
reinbourant,reinbouralt,pprs,pp,s,bour,re_in,ant,reinbourant,target,s,0.0,1,n,l,reinbouralt,1
redéreimion,redéreiméon,pprs,pp,s,reim,re_dé,ion,redéreimion,target,s,0.0,0,i,é,redéreiméon,1
entronment,entronmunt,prs,p,s,tron,en,ment,entronment,target,s,0.0,1,e,u,entronmunt,1
ininterlakelité,ininterlakelité,pprss,pp,ss,lak,in_inter,el_ité,ininterlakelité,target,p,0.0,1,n,r,irinterlakelité,0
tôlbelbatnem,tôlbelbatnem,rss,,ss,tôlb,,elba_tnem,tôlbelbatnem,control,s,0.0,0,e,a,tôlbalbatnem,0
certalisme,certelisme,rss,,ss,cert,,al_isme,certalisme,target,s,0.0,0,a,e,certelisme,1
ernivérp,elnivérp,ppr,pp,,vérp,er_ni,,ernivérp,control,p,0.0,1,r,l,elnivérp,1
bafionelisme,bapionelisme,rsss,,sss,baf,,ion_el_isme,bafionelisme,target,r,,2,f,p,bapionelisme,1
sédnitiobnoi,sédnitiabnoi,pprs,pp,s,tiob,séd_ni,noi,sédnitiobnoi,control,r,,2,o,a,sédnitiabnoi,1
préreincortionaire,préreincorsionaire,ppprss,ppp,ss,cort,pré_re_in,ion_aire,préreincortionaire,target,r,,3,t,s,préreincorsionaire,1
érpsédninasrue,érpsédninaslue,ppprs,ppp,s,nas,érp_séd_ni,rue,érpsédninasrue,control,s,0.0,0,r,l,érpsédninaslue,1
foirion,foirion,rs,,s,foir,,ion,foirion,target,s,0.0,0,i,u,foiruon,0
erédmierelba,erédmienelba,pprs,pp,s,mier,er_éd,elba,erédmierelba,control,r,,3,r,n,erédmienelba,1
sanionel,sarionel,rss,,ss,san,,ion_el,sanionel,target,r,,2,n,r,sarionel,1
prédébic,prédébic,ppr,pp,,bic,pré_dé,,prédébic,target,p,1.0,1,é,a,prédabic,0
nemoc,nemâc,pr,p,,moc,ne,,nemoc,control,r,,1,o,â,nemâc,1
erédnuaj,erédnuej,ppr,pp,,nuaj,er_éd,,erédnuaj,control,r,,2,a,e,erédnuej,1
rusnenasle,rusnerasle,pprs,pp,s,nas,rus_ne,le,rusnenasle,control,r,,0,n,r,rusnerasle,1
érperninasleéti,érperninasleéti,ppprss,ppp,ss,nas,érp_er_ni,le_éti,érperninasleéti,control,p,2.0,0,n,l,érperlinasleéti,0
insurmélment,onsurmélment,pprs,pp,s,mél,in_sur,ment,insurmélment,target,p,0.0,0,i,o,onsurmélment,1
reinsurmélmentaire,reinsurmalmentaire,ppprss,ppp,ss,mél,re_in_sur,ment_aire,reinsurmélmentaire,target,r,,1,é,a,reinsurmalmentaire,1
rebafmentaire,rebafmentaire,prss,p,ss,baf,re,ment_aire,rebafmentaire,target,s,1.0,0,a,e,rebafmenteire,0
érpsédnilisnoi,érpsédnilisnei,ppprs,ppp,s,lis,érp_séd_ni,noi,érpsédnilisnoi,control,s,0.0,1,o,e,érpsédnilisnei,1
trecnoile,trecnoile,rss,,ss,trec,,noi_le,trecnoile,control,s,1.0,0,l,n,trecnoine,0
poul,poul,r,,,poul,,,poul,target,r,,1,o,i,piul,0
reklemionelment,ruklemionelment,prsss,p,sss,klem,re,ion_el_ment,reklemionelment,target,p,0.0,1,e,u,ruklemionelment,1
rejaunionelisme,rejaunionelisme,prsss,p,sss,jaun,re,ion_el_isme,rejaunionelisme,target,s,1.0,1,l,n,rejaunionenisme,0
remièr,remièr,pr,p,,mièr,re,,remièr,target,p,0.0,1,e,u,rumièr,0
erruj,erruj,pr,p,,ruj,er,,erruj,control,p,0.0,1,r,n,enruj,0
prédétronenteliste,prédétronenteliste,pprsss,pp,sss,tron,pré_dé,ent_el_iste,prédétronenteliste,target,r,,0,t,b,prédébronenteliste,0
nikalnoileemsi,nikalnoileemsi,prsss,p,sss,kal,ni,noi_le_emsi,nikalnoileemsi,control,s,1.0,1,e,a,nikalnoilaemsi,0
reindébouranteliste,reirdébouranteliste,ppprsss,ppp,sss,bour,re_in_dé,ant_el_iste,reindébouranteliste,target,p,1.0,1,n,r,reirdébouranteliste,1
ersiattnaleetsi,ersiattnaleetsi,prsss,p,sss,siat,er,tna_le_etsi,ersiattnaleetsi,control,s,0.0,1,n,r,ersiattraleetsi,0
erniédnuajéti,erniédnuaréti,ppprs,ppp,s,nuaj,er_ni_éd,éti,erniédnuajéti,control,r,,3,j,r,erniédnuaréti,1
melknoi,melknoi,rs,,s,melk,,noi,melknoi,control,s,0.0,1,o,u,melknui,0
surenfilmentaire,surenfilmentaire,pprss,pp,ss,fil,sur_en,ment_aire,surenfilmentaire,target,p,0.0,2,r,l,sulenfilmentaire,0
enboitiveité,enboitiveité,prss,p,ss,boit,en,ive_ité,enboitiveité,target,r,,1,o,i,enbiitiveité,0
erniédsiat,ejniédsiat,pppr,ppp,,siat,er_ni_éd,,erniédsiat,control,p,0.0,1,r,j,ejniédsiat,1
redétaisablement,redétaosablement,pprss,pp,ss,tais,re_dé,able_ment,redétaisablement,target,r,,2,i,o,redétaosablement,1
érpernilémtne,érpernilémtne,ppprs,ppp,s,lém,érp_er_ni,tne,érpernilémtne,control,s,0.0,0,t,d,érpernilémdne,0
rebaf,rebad,pr,p,,baf,re,,rebaf,target,r,,2,f,d,rebad,1
lakiquement,lakiquement,rss,,ss,lak,,ique_ment,lakiquement,target,r,,1,a,e,lekiquement,0
ernortnoiletnem,ernortnoiletnem,prsss,p,sss,nort,er,noi_le_tnem,ernortnoiletnem,control,p,0.0,0,e,i,irnortnoiletnem,0
maitanteliste,muitanteliste,rsss,,sss,mait,,ant_el_iste,maitanteliste,target,r,,1,a,u,muitanteliste,1
crusionelité,crusionelité,rsss,,sss,crus,,ion_el_ité,crusionelité,target,s,1.0,1,l,n,crusionenité,0
désinfoirmentaire,désinfoirmentaire,pprss,pp,ss,foir,dés_in,ment_aire,désinfoirmentaire,target,r,,3,r,n,désinfoinmentaire,0
niretnimierleéti,niretninierleéti,pprss,pp,ss,mier,ni_retni,le_éti,niretnimierleéti,control,r,,0,m,n,niretninierleéti,1
érpernasle,érpernasle,pprs,pp,s,nas,érp_er,le,érpernasle,control,s,0.0,1,e,a,érpernasla,0
silionelment,silionelment,rsss,,sss,sil,,ion_el_ment,silionelment,target,s,2.0,3,t,p,silionelmenp,0
érpertratelbatnem,érpertratelbatnem,pprss,pp,ss,trat,érp_er,elba_tnem,érpertratelbatnem,control,s,1.0,2,e,u,érpertratelbatnum,0
kal,kar,r,,,kal,,,kal,control,r,,2,l,r,kar,1
tartionelité,tartionelité,rsss,,sss,tart,,ion_el_ité,tartionelité,target,r,,3,t,s,tarsionelité,0
désinklem,désinklem,ppr,pp,,klem,dés_in,,désinklem,target,p,0.0,1,é,i,disinklem,0
érpsédnimelkeviéti,érpsédnimelkaviéti,ppprss,ppp,ss,melk,érp_séd_ni,evi_éti,érpsédnimelkeviéti,control,s,0.0,0,e,a,érpsédnimelkaviéti,1
fableéti,faqleéti,rss,,ss,fab,,le_éti,fableéti,control,r,,2,b,q,faqleéti,1
érperkalnoiletnem,érperkalnoiletnem,pprsss,pp,sss,kal,érp_er,noi_le_tnem,érperkalnoiletnem,control,r,,1,a,o,érperkolnoiletnem,0
prévant,prévant,rs,,s,prév,,ant,prévant,target,r,,3,v,t,prétant,0
remièrionel,remièraonel,prss,p,ss,mièr,re,ion_el,remièrionel,target,s,0.0,0,i,a,remièraonel,1
tiobtnemeria,tiobtnemeria,rss,,ss,tiob,,tnem_eria,tiobtnemeria,control,r,,0,t,b,biobtnemeria,0
ernuajnoile,ernuajnoile,prss,p,ss,nuaj,er,noi_le,ernuajnoile,control,p,0.0,0,e,u,urnuajnoile,0
ernirusléuttnemeria,ernurusléuttnemeria,ppprss,ppp,ss,léut,er_ni_rus,tnem_eria,ernirusléuttnemeria,control,p,1.0,1,i,u,ernurusléuttnemeria,1
erniédlifnoiletnem,erniédlifnoiletnem,ppprsss,ppp,sss,lif,er_ni_éd,noi_le_tnem,erniédlifnoiletnem,control,p,1.0,1,i,u,ernuédlifnoiletnem,0
édruobnoiletnem,édluobnoiletnem,prsss,p,sss,ruob,éd,noi_le_tnem,édruobnoiletnem,control,r,,0,r,l,édluobnoiletnem,1
miereuqitnem,miereutitnem,rss,,ss,mier,,euqi_tnem,miereuqitnem,control,s,0.0,2,q,t,miereutitnem,1
reindélansionelment,reindélansionenment,ppprsss,ppp,sss,lans,re_in_dé,ion_el_ment,reindélansionelment,target,s,1.0,1,l,n,reindélansionenment,1
lémnoiletnem,lémnoiletnem,rsss,,sss,lém,,noi_le_tnem,lémnoiletnem,control,r,,2,m,r,lérnoiletnem,0
nortnoileemsi,nortnoileemsi,rsss,,sss,nort,,noi_le_emsi,nortnoileemsi,control,s,0.0,2,i,e,nortnoeleemsi,0
lansenteliste,lamsenteliste,rsss,,sss,lans,,ent_el_iste,lansenteliste,target,r,,2,n,m,lamsenteliste,1
reprévionaire,reprévioneire,prss,p,ss,prév,re,ion_aire,reprévionaire,target,s,1.0,0,a,e,reprévioneire,1
déblôtionelment,déblôtionelment,prsss,p,sss,blôt,dé,ion_el_ment,déblôtionelment,target,r,,3,t,s,déblôsionelment,0
fab,fab,r,,,fab,,,fab,control,r,,2,b,s,fas,0
octrocnoiletnem,octrocnuiletnem,prsss,p,sss,troc,oc,noi_le_tnem,octrocnoiletnem,control,s,0.0,1,o,u,octrocnuiletnem,1
nastnem,nastnem,rs,,s,nas,,tnem,nastnem,control,s,0.0,2,e,u,nastnum,0
erkal,erkal,pr,p,,kal,er,,erkal,control,r,,1,a,e,erkel,0
resil,resil,pr,p,,sil,re,,resil,target,p,0.0,0,r,n,nesil,0
nemoc,neroc,pr,p,,moc,ne,,nemoc,control,r,,0,m,r,neroc,1
klemionelment,klemionemment,rsss,,sss,klem,,ion_el_ment,klemionelment,target,s,1.0,1,l,m,klemionemment,1
poulanteliste,poulanteliste,rsss,,sss,poul,,ant_el_iste,poulanteliste,target,s,1.0,0,e,a,poulantaliste,0
enmièristique,anmièristique,prss,p,ss,mièr,en,ist_ique,enmièristique,target,p,0.0,0,e,a,anmièristique,1
retart,retart,pr,p,,tart,re,,retart,target,r,,1,a,i,retirt,0
nirusrioftnemeria,nirusrioftnemeria,pprss,pp,ss,riof,ni_rus,tnem_eria,nirusrioftnemeria,control,p,1.0,1,u,e,niresrioftnemeria,0
reinsurblôtalité,reinsurslôtalité,ppprss,ppp,ss,blôt,re_in_sur,al_ité,reinsurblôtalité,target,r,,0,b,s,reinsurslôtalité,1
toidnoiletnem,toidnoiletnem,rsss,,sss,toid,,noi_le_tnem,toidnoiletnem,control,s,0.0,1,o,e,toidneiletnem,0
inpoulionelment,enpoulionelment,prsss,p,sss,poul,in,ion_el_ment,inpoulionelment,target,p,0.0,0,i,e,enpoulionelment,1
ersurc,ersurc,pr,p,,surc,er,,ersurc,control,r,,3,c,d,ersurd,0
édsnalnoiletnem,édsnilnoiletnem,prsss,p,sss,snal,éd,noi_le_tnem,édsnalnoiletnem,control,r,,2,a,i,édsnilnoiletnem,1
erniédtiam,erniédtian,pppr,ppp,,tiam,er_ni_éd,,erniédtiam,control,r,,3,m,n,erniédtian,1
trocnoiletnem,trocnoinetnem,rsss,,sss,troc,,noi_le_tnem,trocnoiletnem,control,s,1.0,0,l,n,trocnoinetnem,1
recrusment,recrusment,prs,p,s,crus,re,ment,recrusment,target,r,,3,s,d,recrudment,0
reindélakionelité,reindélakionelité,ppprsss,ppp,sss,lak,re_in_dé,ion_el_ité,reindélakionelité,target,s,1.0,0,e,i,reindélakionilité,0
préreincomanteliste,préreilcomanteliste,ppprsss,ppp,sss,com,pré_re_in,ant_el_iste,préreincomanteliste,target,p,2.0,1,n,l,préreilcomanteliste,1
erlif,erlif,pr,p,,lif,er,,erlif,control,p,0.0,1,r,m,emlif,0
erniluopnoile,erniluopnoile,pprss,pp,ss,luop,er_ni,noi_le,erniluopnoile,control,s,0.0,0,n,r,erniluoproile,0
reinjaunionaire,roinjaunionaire,pprss,pp,ss,jaun,re_in,ion_aire,reinjaunionaire,target,p,0.0,1,e,o,roinjaunionaire,1
mierelbatnem,mierelbatnim,rss,,ss,mier,,elba_tnem,mierelbatnem,control,s,1.0,2,e,i,mierelbatnim,1
sédnisurctna,sédnisurctna,pprs,pp,s,surc,séd_ni,tna,sédnisurctna,control,r,,0,s,h,sédnihurctna,0
erniédmocle,erniédmocle,ppprs,ppp,s,moc,er_ni_éd,le,erniédmocle,control,p,0.0,0,e,a,arniédmocle,0
dépoulionelisme,dépoulionelisme,prsss,p,sss,poul,dé,ion_el_isme,dépoulionelisme,target,s,2.0,0,i,u,dépoulionelusme,0
redécrusionelisme,redécrasionelisme,pprsss,pp,sss,crus,re_dé,ion_el_isme,redécrusionelisme,target,r,,2,u,a,redécrasionelisme,1
inbourenteliste,inboujenteliste,prsss,p,sss,bour,in,ent_el_iste,inbourenteliste,target,r,,3,r,j,inboujenteliste,1
reindécert,reindécerh,pppr,ppp,,cert,re_in_dé,,reindécert,target,r,,3,t,h,reindécerh,1
préinsousprévionelité,préinsousprévionelité,ppprsss,ppp,sss,prév,pré_in_sous,ion_el_ité,préinsousprévionelité,target,r,,2,é,â,préinsousprâvionelité,0
sanistique,sanistique,rss,,ss,san,,ist_ique,sanistique,target,s,1.0,3,e,a,sanistiqua,0
erlémtnaleetsi,erlémtnaleetsi,prsss,p,sss,lém,er,tna_le_etsi,erlémtnaleetsi,control,s,2.0,3,i,u,erlémtnaleetsu,0
érpernirujleéti,érpernarujleéti,ppprss,ppp,ss,ruj,érp_er_ni,le_éti,érpernirujleéti,control,p,2.0,1,i,a,érpernarujleéti,1
léutnoiletnem,léucnoiletnem,rsss,,sss,léut,,noi_le_tnem,léutnoiletnem,control,r,,3,t,c,léucnoiletnem,1
nirusrid,nirusrid,ppr,pp,,rid,ni_rus,,nirusrid,control,p,1.0,2,s,p,niruprid,0
sanenteliste,sanenteriste,rsss,,sss,san,,ent_el_iste,sanenteliste,target,s,1.0,1,l,r,sanenteriste,1
redéreimionelment,redéreimionelment,pprsss,pp,sss,reim,re_dé,ion_el_ment,redéreimionelment,target,r,,3,m,r,redéreirionelment,0
erniruobtnaleetsi,ernireobtnaleetsi,pprsss,pp,sss,ruob,er_ni,tna_le_etsi,erniruobtnaleetsi,control,r,,1,u,e,ernireobtnaleetsi,1
ridnoileemsi,ridjoileemsi,rsss,,sss,rid,,noi_le_emsi,ridnoileemsi,control,s,0.0,0,n,j,ridjoileemsi,1
blôtelité,blôtelité,rss,,ss,blôt,,el_ité,blôtelité,target,r,,1,l,r,brôtelité,0
reindétuélionelment,reindécuélionelment,ppprsss,ppp,sss,tuél,re_in_dé,ion_el_ment,reindétuélionelment,target,r,,0,t,c,reindécuélionelment,1
reindéprév,reindétrév,pppr,ppp,,prév,re_in_dé,,reindéprév,target,r,,0,p,t,reindétrév,1
lifleéti,lifleuti,rss,,ss,lif,,le_éti,lifleéti,control,s,1.0,0,é,u,lifleuti,1
ernirusmelktnemeria,ernirusmelktnemenia,ppprss,ppp,ss,melk,er_ni_rus,tnem_eria,ernirusmelktnemeria,control,s,1.0,1,r,n,ernirusmelktnemenia,1
ercib,encib,pr,p,,cib,er,,ercib,control,p,0.0,1,r,n,encib,1
ernirusruob,ernirusruob,pppr,ppp,,ruob,er_ni_rus,,ernirusruob,control,p,1.0,1,i,o,ernorusruob,0
prérelansionelité,prérelansionelité,pprsss,pp,sss,lans,pré_re,ion_el_ité,prérelansionelité,target,s,0.0,0,i,o,prérelansoonelité,0
ernirusmelknoi,ernirusmelknou,ppprs,ppp,s,melk,er_ni_rus,noi,ernirusmelknoi,control,s,0.0,2,i,u,ernirusmelknou,1
préreinprévionel,préreinprévionel,ppprss,ppp,ss,prév,pré_re_in,ion_el,préreinprévionel,target,s,1.0,0,e,o,préreinprévionol,0
