first,second,condition,prefix_template,suffix_template,root,prefixes,suffixes,word,type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error
préreinbicment,préreinbecment,ppprs,ppp,s,bic,pré_re_in,ment,préreinbicment,target,r,,1,i,e,préreinbecment,1
refoiriste,refoiristé,prs,p,s,foir,re,iste,refoiriste,target,s,0.0,3,e,é,refoiristé,1
remél,remél,pr,p,,mél,re,,remél,target,r,,1,é,o,remol,0
nerujnoileéti,nerujnoileéti,prsss,p,sss,ruj,ne,noi_le_éti,nerujnoileéti,control,s,1.0,0,l,j,nerujnoijeéti,0
ernirusmelk,ernirusmelk,pppr,ppp,,melk,er_ni_rus,,ernirusmelk,control,r,,3,k,s,ernirusmels,0
erédmelk,erédmelk,ppr,pp,,melk,er_éd,,erédmelk,control,p,1.0,1,d,c,erécmelk,0
taisablement,taisablement,rss,,ss,tais,,able_ment,taisablement,target,r,,2,i,e,taesablement,0
tiobrue,tiobrue,rs,,s,tiob,,rue,tiobrue,control,r,,2,o,e,tiebrue,0
rereimablement,rereimablement,prss,p,ss,reim,re,able_ment,rereimablement,target,r,,1,e,i,reriimablement,0
niretnivérp,niretnidérp,ppr,pp,,vérp,ni_retni,,niretnivérp,control,r,,0,v,d,niretnidérp,1
netiamnoiletnem,netiamnoeletnem,prsss,p,sss,tiam,ne,noi_le_tnem,netiamnoiletnem,control,s,0.0,2,i,e,netiamnoeletnem,1
nemelklaéti,nemelklaéti,prss,p,ss,melk,ne,la_éti,nemelklaéti,control,s,0.0,0,l,r,nemelkraéti,0
filionel,filionel,rss,,ss,fil,,ion_el,filionel,target,s,0.0,1,o,e,filienel,0
miernoiletnem,miernoilatnem,rsss,,sss,mier,,noi_le_tnem,miernoiletnem,control,s,1.0,1,e,a,miernoilatnem,1
prérejaunable,prérejounable,pprs,pp,s,jaun,pré_re,able,prérejaunable,target,r,,1,a,o,prérejounable,1
nuajleéti,nuajreéti,rss,,ss,nuaj,,le_éti,nuajleéti,control,s,0.0,0,l,r,nuajreéti,1
érpsédniluop,érpsédniluop,pppr,ppp,,luop,érp_séd_ni,,érpsédniluop,control,r,,0,l,n,érpsédninuop,0
préreinbourment,dréreinbourment,ppprs,ppp,s,bour,pré_re_in,ment,préreinbourment,target,p,0.0,0,p,d,dréreinbourment,1
nemier,nemier,pr,p,,mier,ne,,nemier,control,p,0.0,0,n,r,remier,0
ensilablement,ensilablement,prss,p,ss,sil,en,able_ment,ensilablement,target,p,0.0,1,n,r,ersilablement,0
reindéfoirionelment,roindéfoirionelment,ppprsss,ppp,sss,foir,re_in_dé,ion_el_ment,reindéfoirionelment,target,p,0.0,1,e,o,roindéfoirionelment,1
aidmocnoi,aidmocnoi,prs,p,s,moc,aid,noi,aidmocnoi,control,p,0.0,0,a,u,uidmocnoi,0
ernuajtna,ernuajtna,prs,p,s,nuaj,er,tna,ernuajtna,control,p,0.0,1,r,n,ennuajtna,0
reindéfilionelisme,reindéfilionerisme,ppprsss,ppp,sss,fil,re_in_dé,ion_el_isme,reindéfilionelisme,target,s,1.0,1,l,r,reindéfilionerisme,1
reindir,reimdir,ppr,pp,,dir,re_in,,reindir,target,p,1.0,1,n,m,reimdir,1
prédésinsil,prédésinsil,pppr,ppp,,sil,pré_dés_in,,prédésinsil,target,p,1.0,2,s,d,prédédinsil,0
erniédliftnem,erniédniftnem,ppprs,ppp,s,lif,er_ni_éd,tnem,erniédliftnem,control,r,,0,l,n,erniédniftnem,1
reinlakenteliste,reinlakentelitte,pprsss,pp,sss,lak,re_in,ent_el_iste,reinlakenteliste,target,s,2.0,1,s,t,reinlakentelitte,1
erniruobnoieria,ernijuobnoieria,pprss,pp,ss,ruob,er_ni,noi_eria,erniruobnoieria,control,r,,0,r,j,ernijuobnoieria,1
erniédlifelbatnem,erniédlifelbatnem,ppprss,ppp,ss,lif,er_ni_éd,elba_tnem,erniédlifelbatnem,control,s,1.0,0,t,s,erniédlifelbasnem,0
erédfabéti,urédfabéti,pprs,pp,s,fab,er_éd,éti,erédfabéti,control,p,0.0,0,e,u,urédfabéti,1
vérplaemsi,vérpluemsi,rss,,ss,vérp,,la_emsi,vérplaemsi,control,s,0.0,1,a,u,vérpluemsi,1
reindéblôtent,reindéblitent,ppprs,ppp,s,blôt,re_in_dé,ent,reindéblôtent,target,r,,2,ô,i,reindéblitent,1
niédnuajnoi,niédnuajnoi,pprs,pp,s,nuaj,ni_éd,noi,niédnuajnoi,control,p,0.0,1,i,o,noédnuajnoi,0
comionel,vomionel,rss,,ss,com,,ion_el,comionel,target,r,,0,c,v,vomionel,1
mélanteliste,mélanteliste,rsss,,sss,mél,,ant_el_iste,mélanteliste,target,r,,0,m,j,jélanteliste,0
reinsursilionel,reinsursilionol,ppprss,ppp,ss,sil,re_in_sur,ion_el,reinsursilionel,target,s,1.0,0,e,o,reinsursilionol,1
redémélité,redémelité,pprs,pp,s,mél,re_dé,ité,redémélité,target,r,,1,é,e,redémelité,1
reindécomionelment,raindécomionelment,ppprsss,ppp,sss,com,re_in_dé,ion_el_ment,reindécomionelment,target,p,0.0,1,e,a,raindécomionelment,1
inintersil,inintersil,ppr,pp,,sil,in_inter,,inintersil,target,p,0.0,1,n,m,imintersil,0
reincomiquement,reincomiquement,pprss,pp,ss,com,re_in,ique_ment,reincomiquement,target,s,1.0,2,n,l,reincomiquemelt,0
ininterreimionelité,ininterreimionelité,pprsss,pp,sss,reim,in_inter,ion_el_ité,ininterreimionelité,target,s,0.0,0,i,e,ininterreimeonelité,0
erédmoc,eradmoc,ppr,pp,,moc,er_éd,,erédmoc,control,p,1.0,0,é,a,eradmoc,1
reindésanionelisme,reindésanionelisme,ppprsss,ppp,sss,san,re_in_dé,ion_el_isme,reindésanionelisme,target,p,1.0,0,i,e,reendésanionelisme,0
cruselité,cruseleté,rss,,ss,crus,,el_ité,cruselité,target,s,1.0,0,i,e,cruseleté,1
relakalisme,relakalisme,prss,p,ss,lak,re,al_isme,relakalisme,target,s,1.0,2,m,l,relakalisle,0
prérebour,prérebour,ppr,pp,,bour,pré_re,,prérebour,target,p,0.0,0,p,t,trérebour,0
reindémaitablement,reindémaitablement,ppprss,ppp,ss,mait,re_in_dé,able_ment,reindémaitablement,target,p,2.0,1,é,i,reindimaitablement,0
érpédruob,érpédruob,ppr,pp,,ruob,érp_éd,,érpédruob,control,r,,2,o,a,érpédruab,0
ermoc,ermac,pr,p,,moc,er,,ermoc,control,r,,1,o,a,ermac,1
désincortionelisme,désincortionelisme,pprsss,pp,sss,cort,dés_in,ion_el_isme,désincortionelisme,target,s,2.0,2,m,r,désincortionelisre,0
reindiot,reindiot,ppr,pp,,diot,re_in,,reindiot,target,p,0.0,0,r,l,leindiot,0
erédtiam,erédtiim,ppr,pp,,tiam,er_éd,,erédtiam,control,r,,2,a,i,erédtiim,1
insoucomelité,insoucomelitu,pprss,pp,ss,com,in_sou,el_ité,insoucomelité,target,s,1.0,2,é,u,insoucomelitu,1
errujelbatnem,errujelbatner,prss,p,ss,ruj,er,elba_tnem,errujelbatnem,control,s,1.0,3,m,r,errujelbatner,1
surmièrion,surmièrion,prs,p,s,mièr,sur,ion,surmièrion,target,r,,0,m,r,surrièrion,0
ridéti,ridéti,rs,,s,rid,,éti,ridéti,control,s,0.0,1,t,c,ridéci,0
ernirustiobnoiletnem,ernirustiobnouletnem,ppprsss,ppp,sss,tiob,er_ni_rus,noi_le_tnem,ernirustiobnoiletnem,control,s,0.0,2,i,u,ernirustiobnouletnem,1
erédtiamtnem,erédtiamtnem,pprs,pp,s,tiam,er_éd,tnem,erédtiamtnem,control,r,,2,a,i,erédtiimtnem,0
ininterklemment,ininterklomment,pprs,pp,s,klem,in_inter,ment,ininterklemment,target,r,,2,e,o,ininterklomment,1
certablement,certablement,rss,,ss,cert,,able_ment,certablement,target,s,1.0,1,e,i,certablemint,0
retron,resron,pr,p,,tron,re,,retron,target,r,,0,t,s,resron,1
préreprévistique,tréreprévistique,pprss,pp,ss,prév,pré_re,ist_ique,préreprévistique,target,p,0.0,0,p,t,tréreprévistique,1
nemiernoiletnem,nemiernoiletnem,prsss,p,sss,mier,ne,noi_le_tnem,nemiernoiletnem,control,s,1.0,1,e,o,nemiernoilotnem,0
érperninasla,érperninasra,ppprs,ppp,s,nas,érp_er_ni,la,érperninasla,control,s,0.0,0,l,r,érperninasra,1
rebourionelment,rebourionelment,prsss,p,sss,bour,re,ion_el_ment,rebourionelment,target,r,,3,r,l,reboulionelment,0
préreincertablement,préreincertiblement,ppprss,ppp,ss,cert,pré_re_in,able_ment,préreincertablement,target,s,0.0,0,a,i,préreincertiblement,1
nuajeviéti,ruajeviéti,rss,,ss,nuaj,,evi_éti,nuajeviéti,control,r,,0,n,r,ruajeviéti,1
redéjaunanteliste,redéjaunanteliste,pprsss,pp,sss,jaun,re_dé,ant_el_iste,redéjaunanteliste,target,s,1.0,0,e,o,redéjaunantoliste,0
niretniriofnoileéti,niretniliofnoileéti,pprsss,pp,sss,riof,ni_retni,noi_le_éti,niretniriofnoileéti,control,r,,0,r,l,niretniliofnoileéti,1
lakment,lakment,rs,,s,lak,,ment,lakment,target,s,0.0,1,e,i,lakmint,0
préreinbour,préreilbour,pppr,ppp,,bour,pré_re_in,,préreinbour,target,p,2.0,1,n,l,préreilbour,1
ernitroc,ernitroc,ppr,pp,,troc,er_ni,,ernitroc,control,p,0.0,1,r,n,ennitroc,0
indétuél,èndétuél,ppr,pp,,tuél,in_dé,,indétuél,target,p,0.0,0,i,è,èndétuél,1
interblôtionaire,intorblôtionaire,prss,p,ss,blôt,inter,ion_aire,interblôtionaire,target,p,0.0,3,e,o,intorblôtionaire,1
snal,snel,r,,,snal,,,snal,control,r,,2,a,e,snel,1
surjaunionelité,surjaunionelite,prsss,p,sss,jaun,sur,ion_el_ité,surjaunionelité,target,s,2.0,2,é,e,surjaunionelite,1
rusnetiameuqitnem,rusnetuameuqitnem,pprss,pp,ss,tiam,rus_ne,euqi_tnem,rusnetiameuqitnem,control,r,,1,i,u,rusnetuameuqitnem,1
ridtna,ridtna,rs,,s,rid,,tna,ridtna,control,r,,0,r,j,jidtna,0
érpernikal,érpernikar,pppr,ppp,,kal,érp_er_ni,,érpernikal,control,r,,2,l,r,érpernikar,1
reinsanenteliste,reinsanenteliste,pprsss,pp,sss,san,re_in,ent_el_iste,reinsanenteliste,target,r,,1,a,e,reinsenenteliste,0
préreinmélité,préreinmélité,ppprs,ppp,s,mél,pré_re_in,ité,préreinmélité,target,s,0.0,2,é,o,préreinmélito,0
erniridnoile,erniridnoele,pprss,pp,ss,rid,er_ni,noi_le,erniridnoile,control,s,0.0,2,i,e,erniridnoele,1
ernimoctne,ennimoctne,pprs,pp,s,moc,er_ni,tne,ernimoctne,control,p,0.0,1,r,n,ennimoctne,1
édtrocla,édtrodla,prs,p,s,troc,éd,la,édtrocla,control,r,,3,c,d,édtrodla,1
erniédtrocelbatnem,erniédtrocelbatnem,ppprss,ppp,ss,troc,er_ni_éd,elba_tnem,erniédtrocelbatnem,control,p,1.0,1,i,e,erneédtrocelbatnem,0
lémnoiletnem,lamnoiletnem,rsss,,sss,lém,,noi_le_tnem,lémnoiletnem,control,r,,1,é,a,lamnoiletnem,1
niuossnalleéti,niuosdnalleéti,pprss,pp,ss,snal,ni_uos,le_éti,niuossnalleéti,control,r,,0,s,d,niuosdnalleéti,1
siatelbatnem,siatelbatner,rss,,ss,siat,,elba_tnem,siatelbatnem,control,s,1.0,3,m,r,siatelbatner,1
ermieréti,ermierébi,prs,p,s,mier,er,éti,ermieréti,control,s,0.0,1,t,b,ermierébi,1
reinfilmentaire,reinfilmertaire,pprss,pp,ss,fil,re_in,ment_aire,reinfilmentaire,target,s,0.0,2,n,r,reinfilmertaire,1
incortionelment,incartionelment,prsss,p,sss,cort,in,ion_el_ment,incortionelment,target,r,,1,o,a,incartionelment,1
rustrecnoi,rustrecnoi,prs,p,s,trec,rus,noi,rustrecnoi,control,s,0.0,1,o,é,rustrecnéi,0
érpertrecnoileemsi,érpertrecnoileemsi,pprsss,pp,sss,trec,érp_er,noi_le_emsi,érpertrecnoileemsi,control,s,1.0,1,e,u,érpertrecnoiluemsi,0
érpernuajlaéti,érdernuajlaéti,pprss,pp,ss,nuaj,érp_er,la_éti,érpernuajlaéti,control,p,0.0,2,p,d,érdernuajlaéti,1
enlansent,enlansent,prs,p,s,lans,en,ent,enlansent,target,r,,3,s,d,enlandent,0
niédlém,niédlém,ppr,pp,,lém,ni_éd,,niédlém,control,p,0.0,0,n,m,miédlém,0
ernirusmelknoileemsi,ernirusmolknoileemsi,ppprsss,ppp,sss,melk,er_ni_rus,noi_le_emsi,ernirusmelknoileemsi,control,r,,1,e,o,ernirusmolknoileemsi,1
enbicanteliste,enbicalteliste,prsss,p,sss,bic,en,ant_el_iste,enbicanteliste,target,s,0.0,1,n,l,enbicalteliste,1
luopla,luople,rs,,s,luop,,la,luopla,control,s,0.0,1,a,e,luople,1
prérefilionelment,prérefilionelment,pprsss,pp,sss,fil,pré_re,ion_el_ment,prérefilionelment,target,s,1.0,1,l,n,prérefilionenment,0
prédésincomionel,pnédésincomionel,ppprss,ppp,ss,com,pré_dés_in,ion_el,prédésincomionel,target,p,0.0,1,r,n,pnédésincomionel,1
préreintuél,préreintuén,pppr,ppp,,tuél,pré_re_in,,préreintuél,target,r,,3,l,n,préreintuén,1
nifab,nifab,pr,p,,fab,ni,,nifab,control,r,,0,f,c,nicab,0
erniédrioftnaleetsi,erniédrioftlaleetsi,ppprsss,ppp,sss,riof,er_ni_éd,tna_le_etsi,erniédrioftnaleetsi,control,s,0.0,1,n,l,erniédrioftlaleetsi,1
érpsédnilis,érpsésnilis,pppr,ppp,,lis,érp_séd_ni,,érpsédnilis,control,p,1.0,2,d,s,érpsésnilis,1
ernort,ernort,pr,p,,nort,er,,ernort,control,r,,1,o,i,ernirt,0
rebafité,rebafaté,prs,p,s,baf,re,ité,rebafité,target,s,0.0,0,i,a,rebafaté,1
trocéti,zrocéti,rs,,s,troc,,éti,trocéti,control,r,,0,t,z,zrocéti,1
enbic,embic,pr,p,,bic,en,,enbic,target,p,0.0,1,n,m,embic,1
erniédtiob,erniédtiob,pppr,ppp,,tiob,er_ni_éd,,erniédtiob,control,p,0.0,1,r,n,enniédtiob,0
erniédcib,erniédceb,pppr,ppp,,cib,er_ni_éd,,erniédcib,control,r,,1,i,e,erniédceb,1
rereiment,rereiment,prs,p,s,reim,re,ent,rereiment,target,r,,2,i,e,rereement,0
reindécortanteliste,reindécortanseliste,ppprsss,ppp,sss,cort,re_in_dé,ant_el_iste,reindécortanteliste,target,s,0.0,2,t,s,reindécortanseliste,1
ernirusrujtnemeria,ernirusrujtnemerié,ppprss,ppp,ss,ruj,er_ni_rus,tnem_eria,ernirusrujtnemeria,control,s,1.0,3,a,é,ernirusrujtnemerié,1
entartiveité,entantiveité,prss,p,ss,tart,en,ive_ité,entartiveité,target,r,,2,r,n,entantiveité,1
nystioberia,nystioberia,prs,p,s,tiob,nys,eria,nystioberia,control,p,0.0,2,s,v,nyvtioberia,0
tart,tars,r,,,tart,,,tart,target,r,,3,t,s,tars,1
prédésinpréventeliste,prédésinpréventeliste,ppprsss,ppp,sss,prév,pré_dés_in,ent_el_iste,prédésinpréventeliste,target,r,,0,p,t,prédésintréventeliste,0
ruoptratnoi,ruoptratnoi,prs,p,s,trat,ruop,noi,ruoptratnoi,control,s,0.0,0,n,r,ruoptratroi,0
nesiat,nesaat,pr,p,,siat,ne,,nesiat,control,r,,1,i,a,nesaat,1
listneleetsi,liftneleetsi,rsss,,sss,lis,,tne_le_etsi,listneleetsi,control,r,,2,s,f,liftneleetsi,1
érperniruobtnemeria,érperniruubtnemeria,ppprss,ppp,ss,ruob,érp_er_ni,tnem_eria,érperniruobtnemeria,control,r,,2,o,u,érperniruubtnemeria,1
miernoiletnem,miernoiletnel,rsss,,sss,mier,,noi_le_tnem,miernoiletnem,control,s,2.0,3,m,l,miernoiletnel,1
érpédnuajtne,érpédnuajtre,pprs,pp,s,nuaj,érp_éd,tne,érpédnuajtne,control,s,0.0,1,n,r,érpédnuajtre,1
érperninastnaleetsi,érperninastnaleetsi,ppprsss,ppp,sss,nas,érp_er_ni,tna_le_etsi,érperninastnaleetsi,control,p,0.0,0,é,e,erperninastnaleetsi,0
reindébourmentaire,reindébourmentaire,ppprss,ppp,ss,bour,re_in_dé,ment_aire,reindébourmentaire,target,s,0.0,3,t,s,reindébourmensaire,0
ernirusrioftsieuqi,ernijusrioftsieuqi,ppprss,ppp,ss,riof,er_ni_rus,tsi_euqi,ernirusrioftsieuqi,control,p,2.0,0,r,j,ernijusrioftsieuqi,1
ernirustiob,errirustiob,pppr,ppp,,tiob,er_ni_rus,,ernirustiob,control,p,1.0,0,n,r,errirustiob,1
synboitaire,symboitaire,prs,p,s,boit,syn,aire,synboitaire,target,p,0.0,2,n,m,symboitaire,1
ernirèimtneleetsi,errirèimtneleetsi,pprsss,pp,sss,rèim,er_ni,tne_le_etsi,ernirèimtneleetsi,control,p,1.0,0,n,r,errirèimtneleetsi,1
enlansionelité,enlandionelité,prsss,p,sss,lans,en,ion_el_ité,enlansionelité,target,r,,3,s,d,enlandionelité,1
reinsanent,reinsanent,pprs,pp,s,san,re_in,ent,reinsanent,target,s,0.0,2,t,g,reinsaneng,0
reindétuélion,reindétuélior,ppprs,ppp,s,tuél,re_in_dé,ion,reindétuélion,target,s,0.0,2,n,r,reindétuélior,1
erniédruob,erniédruob,pppr,ppp,,ruob,er_ni_éd,,erniédruob,control,p,1.0,0,n,m,ermiédruob,0
nikaltnaleetsi,rikaltnaleetsi,prsss,p,sss,kal,ni,tna_le_etsi,nikaltnaleetsi,control,p,0.0,0,n,r,rikaltnaleetsi,1
préreinmélable,préreinmélable,ppprs,ppp,s,mél,pré_re_in,able,préreinmélable,target,r,,2,l,j,préreinméjable,0
fil,fin,r,,,fil,,,fil,target,r,,2,l,n,fin,1
sédniridtnaleetsi,sédninidtnaleetsi,pprsss,pp,sss,rid,séd_ni,tna_le_etsi,sédniridtnaleetsi,control,r,,0,r,n,sédninidtnaleetsi,1
érpédlif,érpédlif,ppr,pp,,lif,érp_éd,,érpédlif,control,p,0.0,1,r,m,émpédlif,0
démél,démél,pr,p,,mél,dé,,démél,target,p,0.0,1,é,u,dumél,0
snalnoieria,snalnoieria,rss,,ss,snal,,noi_eria,snalnoieria,control,r,,0,s,q,qnalnoieria,0
reinsurfileur,reinsurfineur,ppprs,ppp,s,fil,re_in_sur,eur,reinsurfileur,target,r,,2,l,n,reinsurfineur,1
reindémél,reindémél,pppr,ppp,,mél,re_in_dé,,reindémél,target,p,1.0,0,i,a,reandémél,0
rujelbatnem,rujelbatnem,rss,,ss,ruj,,elba_tnem,rujelbatnem,control,s,1.0,3,m,l,rujelbatnel,0
pourbafion,pourbafion,prs,p,s,baf,pour,ion,pourbafion,target,p,0.0,1,o,a,paurbafion,0
reindémélablement,reandémélablement,ppprss,ppp,ss,mél,re_in_dé,able_ment,reindémélablement,target,p,1.0,0,i,a,reandémélablement,1
érperniluopla,érperniluocla,ppprs,ppp,s,luop,érp_er_ni,la,érperniluopla,control,r,,3,p,c,érperniluocla,1
nirusvérptnaleetsi,nurusvérptnaleetsi,pprsss,pp,sss,vérp,ni_rus,tna_le_etsi,nirusvérptnaleetsi,control,p,0.0,1,i,u,nurusvérptnaleetsi,1
recortel,recortel,prs,p,s,cort,re,el,recortel,target,p,0.0,0,r,n,necortel,0
siattne,siactne,rs,,s,siat,,tne,siattne,control,r,,3,t,c,siactne,1
érpernitrecnoileemsi,érpernitrevnoileemsi,ppprsss,ppp,sss,trec,érp_er_ni,noi_le_emsi,érpernitrecnoileemsi,control,r,,3,c,v,érpernitrevnoileemsi,1
préreintronal,préreintrenal,ppprs,ppp,s,tron,pré_re_in,al,préreintronal,target,r,,2,o,e,préreintrenal,1
lifeuqitnem,lifeuqitnem,rss,,ss,lif,,euqi_tnem,lifeuqitnem,control,s,1.0,3,m,n,lifeuqitnen,0
nastne,nastne,rs,,s,nas,,tne,nastne,control,r,,2,s,t,nattne,0
erridelbatnem,urridelbatnem,prss,p,ss,rid,er,elba_tnem,erridelbatnem,control,p,0.0,0,e,u,urridelbatnem,1
reindétartistique,reindétartistique,ppprss,ppp,ss,tart,re_in_dé,ist_ique,reindétartistique,target,p,2.0,1,é,û,reindûtartistique,0
retnimocnoileéti,retnimecnoileéti,prsss,p,sss,moc,retni,noi_le_éti,retnimocnoileéti,control,r,,1,o,e,retnimecnoileéti,1
sédnilifnoileemsi,sédnilisnoileemsi,pprsss,pp,sss,lif,séd_ni,noi_le_emsi,sédnilifnoileemsi,control,r,,2,f,s,sédnilisnoileemsi,1
erédliftnaleetsi,eredliftnaleetsi,pprsss,pp,sss,lif,er_éd,tna_le_etsi,erédliftnaleetsi,control,p,1.0,0,é,e,eredliftnaleetsi,1
reinlakelité,reinlakeleté,pprss,pp,ss,lak,re_in,el_ité,reinlakelité,target,s,1.0,0,i,e,reinlakeleté,1
refoirment,refiirment,prs,p,s,foir,re,ment,refoirment,target,r,,1,o,i,refiirment,1
boitiquement,baitiquement,rss,,ss,boit,,ique_ment,boitiquement,target,r,,1,o,a,baitiquement,1
lifelbatnem,litelbatnem,rss,,ss,lif,,elba_tnem,lifelbatnem,control,r,,2,f,t,litelbatnem,1
préreinmélionelment,préreinmélionelment,ppprsss,ppp,sss,mél,pré_re_in,ion_el_ment,préreinmélionelment,target,p,1.0,1,e,a,prérainmélionelment,0
ernisurc,urnisurc,ppr,pp,,surc,er_ni,,ernisurc,control,p,0.0,0,e,u,urnisurc,1
prérefiliquement,srérefiliquement,pprss,pp,ss,fil,pré_re,ique_ment,prérefiliquement,target,p,0.0,0,p,s,srérefiliquement,1
encertionelment,encertionelment,prsss,p,sss,cert,en,ion_el_ment,encertionelment,target,r,,3,t,c,encercionelment,0
nilistnaleetsi,nilistnaleetsi,prsss,p,sss,lis,ni,tna_le_etsi,nilistnaleetsi,control,p,0.0,0,n,r,rilistnaleetsi,0
niretnifabnoile,niretnifabnoile,pprss,pp,ss,fab,ni_retni,noi_le,niretnifabnoile,control,s,0.0,1,o,a,niretnifabnaile,0
necib,necob,pr,p,,cib,ne,,necib,control,r,,1,i,o,necob,1
lansionelment,lansionelment,rsss,,sss,lans,,ion_el_ment,lansionelment,target,s,0.0,0,i,e,lanseonelment,0
reinsurlak,jeinsurlak,pppr,ppp,,lak,re_in_sur,,reinsurlak,target,p,0.0,0,r,j,jeinsurlak,1
erniédlisnoiletnem,erniédlisnoiletnem,ppprsss,ppp,sss,lis,er_ni_éd,noi_le_tnem,erniédlisnoiletnem,control,s,0.0,0,n,l,erniédlisloiletnem,0
tartionelment,tartionelment,rsss,,sss,tart,,ion_el_ment,tartionelment,target,r,,1,a,i,tirtionelment,0
reinsurfoirionelment,reinsurfoirionelment,ppprsss,ppp,sss,foir,re_in_sur,ion_el_ment,reinsurfoirionelment,target,p,0.0,1,e,o,roinsurfoirionelment,0
désinboitanteliste,désinboitanteliste,pprsss,pp,sss,boit,dés_in,ant_el_iste,désinboitanteliste,target,r,,3,t,v,désinboivanteliste,0
redébour,revébour,ppr,pp,,bour,re_dé,,redébour,target,p,1.0,0,d,v,revébour,1
rejurment,rejurment,prs,p,s,jur,re,ment,rejurment,target,r,,0,j,r,rerurment,0
érpédtroc,érpédtrov,ppr,pp,,troc,érp_éd,,érpédtroc,control,r,,3,c,v,érpédtrov,1
enmièralité,enmièralité,prss,p,ss,mièr,en,al_ité,enmièralité,target,p,0.0,0,e,o,onmièralité,0
insurmélment,insurmélmenp,pprs,pp,s,mél,in_sur,ment,insurmélment,target,s,0.0,3,t,p,insurmélmenp,1
inbouranteliste,inbouranteliste,prsss,p,sss,bour,in,ant_el_iste,inbouranteliste,target,s,2.0,2,t,s,inbourantelisse,0
inmaitité,inmaitité,prs,p,s,mait,in,ité,inmaitité,target,s,0.0,2,é,i,inmaititi,0
ernirusruobtne,ernorusruobtne,ppprs,ppp,s,ruob,er_ni_rus,tne,ernirusruobtne,control,p,1.0,1,i,o,ernorusruobtne,1
nimoctnem,nimoctnem,prs,p,s,moc,ni,tnem,nimoctnem,control,p,0.0,1,i,e,nemoctnem,0
prédétais,prédégais,ppr,pp,,tais,pré_dé,,prédétais,target,r,,0,t,g,prédégais,1
reinlansment,reinlansment,pprs,pp,s,lans,re_in,ment,reinlansment,target,r,,3,s,q,reinlanqment,0
erkal,erkul,pr,p,,kal,er,,erkal,control,r,,1,a,u,erkul,1
préremaitiquement,pléremaitiquement,pprss,pp,ss,mait,pré_re,ique_ment,préremaitiquement,target,p,0.0,1,r,l,pléremaitiquement,1
foiral,foirel,rs,,s,foir,,al,foiral,target,s,0.0,0,a,e,foirel,1
érpnisuosléutéti,arpnisuosléutéti,ppprs,ppp,s,léut,érp_ni_suos,éti,érpnisuosléutéti,control,p,0.0,0,é,a,arpnisuosléutéti,1
poulent,poulent,rs,,s,poul,,ent,poulent,target,r,,1,o,e,peulent,0
édsnalelbatnem,édsnalelbatnem,prss,p,ss,snal,éd,elba_tnem,édsnalelbatnem,control,p,0.0,0,é,a,adsnalelbatnem,0
