first,second,condition,prefix_template,suffix_template,root,prefixes,suffixes,word,type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error
atsawifielba,atsawifielbe,prss,p,ss,tsaw,a,ifi_elba,atsawifielba,control,s,1.0,3,a,e,atsawifielbe,1
nuernocsegsuoissen,nuernocsegsuoissen,ppprss,ppp,ss,seg,nu_er_noc,suoi_ssen,nuernocsegsuoissen,control,s,0.0,2,o,e,nuernocsegsueissen,0
nuernocprac,nuernocprac,pppr,ppp,,prac,nu_er_noc,,nuernocprac,control,r,,2,a,i,nuernocpric,0
braylbay,braylbay,rss,,ss,bray,,lba_y,braylbay,control,r,,1,r,n,bnaylbay,0
trup,prup,r,,,trup,,,trup,target,r,,0,t,p,prup,1
gesener,pesener,rss,,ss,ges,,en_er,gesener,target,r,,0,g,p,pesener,1
inflontily,inflentily,prsss,p,sss,flon,in,t_i_ly,inflontily,target,r,,2,o,e,inflentily,1
reupwasteriest,reupwesteriest,pprsss,pp,sss,wast,re_up,er_i_est,reupwasteriest,target,r,,1,a,e,reupwesteriest,1
detrup,detrap,pr,p,,trup,de,,detrup,target,r,,2,u,a,detrap,1
nuernocnurdesossen,nuernocnurdesossen,ppprss,ppp,ss,nurd,nu_er_noc,eso_ssen,nuernocnurdesossen,control,p,2.0,1,o,e,nuernecnurdesossen,0
unreconbok,unreconbok,pppr,ppp,,bok,un_re_con,,unreconbok,target,r,,1,o,i,unreconbik,0
nonkobifire,nonkobifire,prss,p,ss,kob,non,ifi_re,nonkobifire,control,s,0.0,0,i,e,nonkobefire,0
nuernocdobyl,nuernocdobyl,ppprs,ppp,s,dob,nu_er_noc,yl,nuernocdobyl,control,r,,0,d,h,nuernochobyl,0
erptekrosuoiyl,erptekrosuoiyl,prsss,p,sss,tek,erp,ro_suoi_yl,erptekrosuoiyl,control,p,0.0,2,p,f,erftekrosuoiyl,0
orpyel,erpyel,pr,p,,yel,orp,,orpyel,control,p,0.0,0,o,e,erpyel,1
sidrebtanoi,siprebtanoi,prss,p,ss,reb,sid,ta_noi,sidrebtanoi,control,p,0.0,2,d,p,siprebtanoi,1
dekeirively,dekoirively,prss,p,ss,keir,de,ive_ly,dekeirively,target,r,,1,e,o,dekoirively,1
afoltnem,afoltnem,prs,p,s,fol,a,tnem,afoltnem,control,p,0.0,0,a,i,ifoltnem,0
coniwaymentalist,conewaymentalist,prsss,p,sss,iway,con,ment_al_ist,coniwaymentalist,target,r,,0,i,e,conewaymentalist,1
discomheedistic,discomheedidtic,pprss,pp,ss,heed,dis_com,ist_ic,discomheedistic,target,s,0.0,1,s,d,discomheedidtic,1
itlumagemlorropihs,itlulagemlorropihs,pprss,pp,ss,lor,itlum_agem,ro_pihs,itlumagemlorropihs,control,p,0.0,4,m,l,itlulagemlorropihs,1
outramishly,outramishly,prss,p,ss,ram,out,ish_ly,outramishly,target,p,0.0,1,u,i,oitramishly,0
carp,tarp,r,,,carp,,,carp,target,r,,0,c,t,tarp,1
nuernocnahcrefieta,nuernocnahcrefieta,ppprss,ppp,ss,nahc,nu_er_noc,refi_eta,nuernocnahcrefieta,control,r,,3,c,d,nuernocnahdrefieta,0
prewastate,prewastate,prs,p,s,wast,pre,ate,prewastate,target,s,0.0,1,t,h,prewastahe,0
nas,nos,r,,,nas,,,nas,control,r,,1,a,o,nos,1
intrupitably,antrupitably,prsss,p,sss,trup,in,it_abl_y,intrupitably,target,p,0.0,0,i,a,antrupitably,1
nuanahcci,nuanahcci,pprs,pp,s,nahc,nu_a,ci,nuanahcci,control,r,,0,n,r,nuarahcci,0
nuernocsegy,nuernocseky,ppprs,ppp,s,seg,nu_er_noc,y,nuernocsegy,control,r,,2,g,k,nuernocseky,1
sidanucyti,sidonucyti,pprs,pp,s,nuc,sid_a,yti,sidanucyti,control,p,1.0,0,a,o,sidonucyti,1
nomtsselssen,romtsselssen,rsss,,sss,nom,,t_ssel_ssen,nomtsselssen,control,r,,0,n,r,romtsselssen,1
unreconketant,unrecorketant,ppprs,ppp,s,ket,un_re_con,ant,unreconketant,target,p,2.0,2,n,r,unrecorketant,1
ederlewra,ederlewma,pprs,pp,s,lew,ed_er,ra,ederlewra,control,s,0.0,0,r,m,ederlewma,1
bokion,bokeon,rs,,s,bok,,ion,bokion,target,s,0.0,0,i,e,bokeon,1
glocistic,glocistic,rss,,ss,gloc,,ist_ic,glocistic,target,r,,0,g,d,dlocistic,0
insanorial,insanorial,prss,p,ss,san,in,or_ial,insanorial,target,p,0.0,1,n,y,iysanorial,0
nuerniemssel,nueryiemssel,pprs,pp,s,niem,nu_er,ssel,nuerniemssel,control,r,,0,n,y,nueryiemssel,1
nal,nay,r,,,nal,,,nal,control,r,,2,l,y,nay,1
discomgerter,discomgerter,pprs,pp,s,gert,dis_com,er,discomgerter,target,p,1.0,1,o,e,discemgerter,0
ernenalnoilayl,ernenalloilayl,pprsss,pp,sss,nal,er_ne,noi_la_yl,ernenalnoilayl,control,s,0.0,0,n,l,ernenalloilayl,1
unregertless,unrigertless,pprs,pp,s,gert,un_re,less,unregertless,target,p,1.0,1,e,i,unrigertless,1
zeentsicieta,zeentsicieta,rsss,,sss,zeen,,tsi_ci_eta,zeentsicieta,control,r,,0,z,v,veentsicieta,0
disinbuk,disinvuk,ppr,pp,,buk,dis_in,,disinbuk,target,r,,0,b,v,disinvuk,1
edocriekisuossen,edocriekisuossen,pprsss,pp,sss,riek,ed_oc,i_suo_ssen,edocriekisuossen,control,s,2.0,0,s,t,edocriekisuotsen,0
nuasaltsselyl,nuasaltsselyl,pprsss,pp,sss,sal,nu_a,t_ssel_yl,nuasaltsselyl,control,p,1.0,0,a,o,nuosaltsselyl,0
wertesoyl,wertesoyl,rss,,ss,wert,,eso_yl,wertesoyl,control,r,,3,t,h,werhesoyl,0
niriektitse,nirioktitse,prsss,p,sss,riek,ni,t_i_tse,niriektitse,control,r,,2,e,o,nirioktitse,1
claticality,claticality,rsss,,sss,clat,,ic_al_ity,claticality,target,s,2.0,1,t,h,claticalihy,0
unreconsanier,unreconcanier,ppprss,ppp,ss,san,un_re_con,i_er,unreconsanier,target,r,,0,s,c,unreconcanier,1
nuernocnalnoilamsi,nuernocnolnoilamsi,ppprsss,ppp,sss,nal,nu_er_noc,noi_la_msi,nuernocnalnoilamsi,control,r,,1,a,o,nuernocnolnoilamsi,1
underexramiceablly,underexramiceadlly,pprsss,pp,sss,ram,under_ex,ice_abl_ly,underexramiceablly,target,s,1.0,1,b,d,underexramiceadlly,1
imram,imram,pr,p,,ram,im,,imram,target,p,0.0,1,m,l,ilram,0
unintrupian,unintrupian,pprs,pp,s,trup,un_in,ian,unintrupian,target,s,0.0,0,i,u,unintrupuan,0
miyel,miyel,pr,p,,yel,mi,,miyel,control,p,0.0,1,i,a,mayel,0
orpriekisuossen,ompriekisuossen,prsss,p,sss,riek,orp,i_suo_ssen,orpriekisuossen,control,p,0.0,1,r,m,ompriekisuossen,1
derechan,derechan,ppr,pp,,chan,de_re,,derechan,target,r,,2,a,e,derechen,0
incunalizer,encunalizer,prsss,p,sss,cun,in,al_iz_er,incunalizer,target,p,0.0,0,i,e,encunalizer,1
nuernocnomesossen,nuernocnomesossen,ppprss,ppp,ss,nom,nu_er_noc,eso_ssen,nuernocnomesossen,control,r,,1,o,u,nuernocnumesossen,0
superingloc,supewingloc,ppr,pp,,gloc,super_in,,superingloc,target,p,0.0,4,r,w,supewingloc,1
aftereleyic,aftureleyic,pprs,pp,s,ley,after_e,ic,aftereleyic,target,p,0.0,3,e,u,aftureleyic,1
imchansomeness,imchansomeness,prss,p,ss,chan,im,some_ness,imchansomeness,target,r,,0,c,v,imvhansomeness,0
bosalro,bosalmo,prs,p,s,sal,bo,ro,bosalro,control,s,0.0,0,r,m,bosalmo,1
noflcilayti,notlcilayti,rsss,,sss,nofl,,ci_la_yti,noflcilayti,control,r,,2,f,t,notlcilayti,1
nuernocbrayilamsi,nuernocbralilamsi,ppprsss,ppp,sss,bray,nu_er_noc,i_la_msi,nuernocbrayilamsi,control,r,,3,y,l,nuernocbralilamsi,1
drunernize,drunemnize,rss,,ss,drun,,ern_ize,drunernize,target,s,0.0,1,r,m,drunemnize,1
nomnoi,namnoi,rs,,s,nom,,noi,nomnoi,control,r,,1,o,a,namnoi,1
unreconmador,unreconmador,pppr,ppp,,mador,un_re_con,,unreconmador,target,p,1.0,1,e,o,unroconmador,0
rulogssen,rulogssun,rs,,s,rulog,,ssen,rulogssen,control,s,0.0,2,e,u,rulogssun,1
nuernocbraytiyl,nuernocbmaytiyl,ppprsss,ppp,sss,bray,nu_er_noc,t_i_yl,nuernocbraytiyl,control,r,,1,r,m,nuernocbmaytiyl,1
nunisalnai,nunisalnai,pprs,pp,s,sal,nu_ni,nai,nunisalnai,control,s,0.0,0,n,r,nunisalrai,0
nuednalyl,nuednalyl,pprs,pp,s,nal,nu_ed,yl,nuednalyl,control,s,0.0,0,y,w,nuednalwl,0
aclatate,aclatate,prs,p,s,clat,a,ate,aclatate,target,p,0.0,0,a,e,eclatate,0
repusnikobsuoissen,repusnikobsuoissen,pprss,pp,ss,kob,repus_ni,suoi_ssen,repusnikobsuoissen,control,s,1.0,1,s,x,repusnikobsuoisxen,0
dantna,dantna,rs,,s,dan,,tna,dantna,control,r,,1,a,e,dentna,0
copolywel,copolymel,ppr,pp,,wel,co_poly,,copolywel,target,r,,0,w,m,copolymel,1
unreconflonableness,unreconflolableness,ppprss,ppp,ss,flon,un_re_con,able_ness,unreconflonableness,target,r,,3,n,l,unreconflolableness,1
edrulogre,esrulogre,prs,p,s,rulog,ed,re,edrulogre,control,p,0.0,1,d,s,esrulogre,1
zeentnemlatsi,zeentnemlatsi,rsss,,sss,zeen,,tnem_la_tsi,zeentnemlatsi,control,r,,1,e,i,zientnemlatsi,0
nuernocmewyfi,nuernocmewrfi,ppprs,ppp,s,mew,nu_er_noc,yfi,nuernocmewyfi,control,s,0.0,0,y,r,nuernocmewrfi,1
nadener,nadener,rss,,ss,nad,,en_er,nadener,target,s,0.0,0,e,i,nadiner,0
subclatfulness,subclatfulness,prss,p,ss,clat,sub,ful_ness,subclatfulness,target,p,0.0,2,b,d,sudclatfulness,0
unreconyat,unreconyat,pppr,ppp,,yat,un_re_con,,unreconyat,target,p,1.0,1,e,i,unriconyat,0
nuernocyelraezi,nuernocyelnaezi,ppprss,ppp,ss,yel,nu_er_noc,ra_ezi,nuernocyelraezi,control,s,0.0,0,r,n,nuernocyelnaezi,1
onomidwerttnemlamsi,onomidwerttnemlamsi,pprsss,pp,sss,wert,onom_id,tnem_la_msi,onomidwerttnemlamsi,control,s,1.0,1,a,o,onomidwerttnemlomsi,0
submon,susmon,pr,p,,mon,sub,,submon,target,p,0.0,2,b,s,susmon,1
nuernocpraclatsici,ruernocpraclatsici,ppprsss,ppp,sss,prac,nu_er_noc,la_tsi_ci,nuernocpraclatsici,control,p,0.0,0,n,r,ruernocpraclatsici,1
disbukation,disbukation,prss,p,ss,buk,dis,at_ion,disbukation,target,r,,1,u,i,disbikation,0
unreconramableness,unreconramableness,ppprss,ppp,ss,ram,un_re_con,able_ness,unreconramableness,target,r,,2,m,n,unreconranableness,0
unreconnadiferate,unreconnadiferate,ppprss,ppp,ss,nad,un_re_con,ifer_ate,unreconnadiferate,target,s,1.0,0,a,e,unreconnadiferete,0
erpnocpurtylssen,erpnocpurtylssen,pprss,pp,ss,purt,erp_noc,yl_ssen,erpnocpurtylssen,control,s,0.0,0,y,n,erpnocpurtnlssen,0
retfaesegci,retfaesegce,pprs,pp,s,seg,retfa_e,ci,retfaesegci,control,s,0.0,1,i,e,retfaesegce,1
nurdsuoissen,nurdsuoissen,rss,,ss,nurd,,suoi_ssen,nurdsuoissen,control,s,1.0,0,s,x,nurdsuoixsen,0
nuernoccuzissen,nuernocguzissen,ppprss,ppp,ss,cuz,nu_er_noc,i_ssen,nuernoccuzissen,control,r,,0,c,g,nuernocguzissen,1
ermil,armil,pr,p,,mil,er,,ermil,control,p,0.0,0,e,a,armil,1
unreconwemably,unreconwemabmy,ppprss,ppp,ss,wem,un_re_con,abl_y,unreconwemably,target,s,0.0,2,l,m,unreconwemabmy,1
nuernocrebelba,nuernocrevelba,ppprs,ppp,s,reb,nu_er_noc,elba,nuernocrebelba,control,r,,2,b,v,nuernocrevelba,1
superinkamant,superinkamalt,pprs,pp,s,kam,super_in,ant,superinkamant,target,s,0.0,1,n,l,superinkamalt,1
unreconlarboseness,unreconlarboseness,ppprss,ppp,ss,larb,un_re_con,ose_ness,unreconlarboseness,target,r,,1,a,e,unreconlerboseness,0
lewisuossen,lewisuossen,rsss,,sss,lew,,i_suo_ssen,lewisuossen,control,s,2.0,1,s,h,lewisuoshen,0
bobray,pobray,pr,p,,bray,bo,,bobray,control,p,0.0,0,b,p,pobray,1
wrogtsicieta,wrogtsicieta,rsss,,sss,wrog,,tsi_ci_eta,wrogtsicieta,control,r,,1,r,m,wmogtsicieta,0
undemadoracularly,undemadoracularly,pprsss,pp,sss,mador,un_de,acul_ar_ly,undemadoracularly,target,r,,0,m,r,underadoracularly,0
erdob,erdob,pr,p,,dob,er,,erdob,control,p,0.0,1,r,m,emdob,0
erpsaleta,erpsaleta,prs,p,s,sal,erp,eta,erpsaleta,control,r,,2,l,m,erpsameta,0
nitalctiyl,nitalctayl,prsss,p,sss,talc,ni,t_i_yl,nitalctiyl,control,s,1.0,0,i,a,nitalctayl,1
nuernocwrogiltse,ruernocwrogiltse,ppprss,ppp,ss,wrog,nu_er_noc,il_tse,nuernocwrogiltse,control,p,0.0,0,n,r,ruernocwrogiltse,1
unreconmonion,unreconmonien,ppprs,ppp,s,mon,un_re_con,ion,unreconmonion,target,s,0.0,1,o,e,unreconmonien,1
unintertrewer,unintertrewer,pprs,pp,s,trew,un_inter,er,unintertrewer,target,s,0.0,0,e,o,unintertrewor,0
unreconcarpable,unreconcorpable,ppprs,ppp,s,carp,un_re_con,able,unreconcarpable,target,r,,1,a,o,unreconcorpable,1
oversubkeir,oversubkeor,ppr,pp,,keir,over_sub,,oversubkeir,target,r,,2,i,o,oversubkeor,1
mar,mar,r,,,mar,,,mar,control,r,,1,a,i,mir,0
ocyloptreglaezi,ocyloptreglaezi,pprss,pp,ss,treg,oc_ylop,la_ezi,ocyloptreglaezi,control,s,0.0,1,a,o,ocyloptregloezi,0
sidwertnre,sidwertnre,prs,p,s,wert,sid,nre,sidwertnre,control,p,0.0,2,d,b,sibwertnre,0
nuernocyawitnemlayl,nuernocyawitnemlayl,ppprsss,ppp,sss,yawi,nu_er_noc,tnem_la_yl,nuernocyawitnemlayl,control,s,0.0,1,n,l,nuernocyawitlemlayl,0
unreconley,unreconlay,pppr,ppp,,ley,un_re_con,,unreconley,target,r,,1,e,a,unreconlay,1
xeserre,xaserre,prs,p,s,ser,xe,re,xeserre,control,p,0.0,1,e,a,xaserre,1
unreconheed,unroconheed,pppr,ppp,,heed,un_re_con,,unreconheed,target,p,1.0,1,e,o,unroconheed,1
unreconclatment,unreconclatrent,ppprs,ppp,s,clat,un_re_con,ment,unreconclatment,target,s,0.0,0,m,r,unreconclatrent,1
bralecilbayl,bralecilbayl,rsss,,sss,bral,,eci_lba_yl,bralecilbayl,control,r,,1,r,l,blalecilbayl,0
nuernocnefilamsi,nuernocnefilamsi,ppprsss,ppp,sss,nef,nu_er_noc,i_la_msi,nuernocnefilamsi,control,r,,2,f,t,nuernocnetilamsi,0
nuyawila,nuyawila,prs,p,s,yawi,nu,la,nuyawila,control,r,,2,w,r,nuyarila,0
nuernocnef,nuernocref,pppr,ppp,,nef,nu_er_noc,,nuernocnef,control,r,,0,n,r,nuernocref,1
unreconkotn,unreconkotn,ppprs,ppp,s,kot,un_re_con,n,unreconkotn,target,s,0.0,0,n,y,unreconkoty,0
decoberiousness,decoberiousness,pprsss,pp,sss,ber,de_co,i_ous_ness,decoberiousness,target,p,1.0,1,o,i,deciberiousness,0
unreconbodialism,unreconbodialism,ppprsss,ppp,sss,bod,un_re_con,i_al_ism,unreconbodialism,target,s,2.0,1,s,d,unreconbodialidm,0
nuertekrefieta,nuertebrefieta,pprss,pp,ss,tek,nu_er,refi_eta,nuertekrefieta,control,r,,2,k,b,nuertebrefieta,1
nastanoitsi,mastanoitsi,rsss,,sss,nas,,ta_noi_tsi,nastanoitsi,control,r,,0,n,m,mastanoitsi,1
nocyawimsi,nopyawimsi,prs,p,s,yawi,noc,msi,nocyawimsi,control,p,0.0,2,c,p,nopyawimsi,1
underexmadorlier,underexmadorlier,pprss,pp,ss,mador,under_ex,li_er,underexmadorlier,target,s,1.0,1,r,l,underexmadorliel,0
simocrieklayl,simocrieklayl,pprss,pp,ss,riek,sim_oc,la_yl,simocrieklayl,control,p,1.0,0,o,e,simecrieklayl,0
edocniemtnayl,edocniemtnayl,pprss,pp,ss,niem,ed_oc,tna_yl,edocniemtnayl,control,r,,3,m,r,edocniertnayl,0
nuernocnas,nuernocnas,pppr,ppp,,nas,nu_er_noc,,nuernocnas,control,p,2.0,2,c,p,nuernopnas,0
prebras,prebras,pr,p,,bras,pre,,prebras,target,p,0.0,2,e,i,pribras,0
volkacularly,volkacularly,rsss,,sss,volk,,acul_ar_ly,volkacularly,target,s,2.0,1,y,m,volkacularlm,0
yatliness,yatliness,rss,,ss,yat,,li_ness,yatliness,target,r,,2,t,f,yafliness,0
nuernocwert,nuernotwert,pppr,ppp,,wert,nu_er_noc,,nuernocwert,control,p,2.0,2,c,t,nuernotwert,1
nuernocdeeh,nuernocdaeh,pppr,ppp,,deeh,nu_er_noc,,nuernocdeeh,control,r,,1,e,a,nuernocdaeh,1
unreconkeiricianship,unmeconkeiricianship,ppprsss,ppp,sss,keir,un_re_con,ic_ian_ship,unreconkeiricianship,target,p,1.0,0,r,m,unmeconkeiricianship,1
imdisrestlessly,imdisrestlestly,pprsss,pp,sss,res,im_dis,t_less_ly,imdisrestlessly,target,s,1.0,3,s,t,imdisrestlestly,1
disenkeir,disenkeir,ppr,pp,,keir,dis_en,,disenkeir,target,p,1.0,0,e,u,disunkeir,0
