"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","file_id","fKeyMeansCorrect","ID","responses","final_height_px","final_width_px","scale_factor","view_history","type","first","second","same_key","different_key","answer","gap_duration","second_stim_duration","post_trial_gap","first_stim_duration","prompt","correct","response","encoding_time","condition","root","prefixes","suffixes","word","target_type","error_to_which_morpheme","i_morpheme","i_within_morpheme","target_letter_before_error","letter_after_error","error_word","is_error","wordlength"
"586","","same-different-html","15","178124","0.0-15.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","miriek","miriek","j","f","same","1000","2000","500","null","null","true","74","1727","pr","riek","mi","","miriek","control","r","","3","k","v","miriev","0","6"
"877","","same-different-html","16","183265","0.0-16.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","mearenca","mearinca","j","f","different","1000","2000","500","null","null","true","70","2106","rs","mear","","enca","mearenca","control","s","0.0","0","e","i","mearinca","1","8"
"795","","same-different-html","17","192612","0.0-17.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","sarpilabyit","harpilabyit","j","f","different","1000","2000","500","null","null","true","70","5162","rss","sarp","","ilab_yit","sarpilabyit","control","r","","0","s","h","harpilabyit","1","11"
"1284","","same-different-html","18","200450","0.0-18.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","outsoomishness","outsoomishness","j","f","same","1000","2000","500","null","null","true","74","4188","prss","soom","out","ish_ness","outsoomishness","target","p","0.0","1","u","a","oatsoomishness","0","14"
"846","","same-different-html","19","206546","0.0-19.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","unmisteakable","unlisteakable","j","f","different","1000","2000","500","null","null","true","70","3030","pprs","teak","un_mis","able","unmisteakable","target","p","1.0","0","m","l","unlisteakable","1","13"
"1087","","same-different-html","20","213285","0.0-20.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","nautlasitci","nautlasitce","j","f","different","1000","2000","500","null","null","true","70","3295","rsss","naut","","la_sit_ci","nautlasitci","control","s","2.0","1","i","e","nautlasitce","1","11"
"1502","","same-different-html","21","233524","0.0-21.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","edtriglazitaoni","edtriglazitaoni","j","f","same","1000","2000","500","null","null","true","74","16572","prssss","trig","ed","la_zi_ta_oni","edtriglazitaoni","control","r","","2","i","e","edtreglazitaoni","0","15"
"1054","","same-different-html","22","240118","0.0-22.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","edloukzitaoni","edloukkitaoni","j","f","different","1000","2000","500","null","null","true","70","3272","prsss","louk","ed","zi_ta_oni","edloukzitaoni","control","s","0.0","0","z","k","edloukkitaoni","1","13"
"674","","same-different-html","23","246598","0.0-23.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","indisketion","indisketion","j","f","same","1000","2000","500","null","null","true","74","2563","pprs","ket","in_dis","ion","indisketion","target","p","0.0","0","i","o","ondisketion","0","11"
"627","","same-different-html","24","251780","0.0-24.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","sidreemre","sidreomre","j","f","different","1000","2000","500","null","null","true","70","2470","prs","reem","sid","re","sidreemre","control","r","","2","e","o","sidreomre","1","9"
"1721","","same-different-html","25","258087","0.0-25.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","deketivation","deketivation","j","f","same","1000","2000","500","null","null","true","74","2432","prsss","ket","de","iv_at_ion","deketivation","target","p","0.0","0","d","k","keketivation","0","12"
"743","","same-different-html","26","264603","0.0-26.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","nufeeglasitci","nugeeglasitci","j","f","different","1000","2000","500","null","null","true","70","3538","prsss","feeg","nu","la_sit_ci","nufeeglasitci","control","r","","0","f","g","nugeeglasitci","1","13"
"724","","same-different-html","27","270007","0.0-27.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","glocalistic","glocelistic","j","f","different","1000","2000","500","null","null","true","70","2285","rsss","gloc","","al_ist_ic","glocalistic","target","s","0.0","0","a","e","glocelistic","1","11"
"723","","same-different-html","28","274669","0.0-28.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","procet","procep","j","f","different","1000","2000","500","null","null","true","70","1904","pr","cet","pro","","procet","target","r","","2","t","p","procep","1","6"
"1083","","same-different-html","29","280981","0.0-29.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","nusimmofbaly","nusimmofbaly","j","f","same","1000","2000","500","null","null","false","70","2962","pprss","mof","nu_sim","bal_y","nusimmofbaly","control","s","1.0","0","y","w","nusimmofbalw","0","12"
"838","","same-different-html","30","287633","0.0-30.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","inglocionary","inglocaonary","j","f","different","1000","2000","500","null","null","true","70","2948","pprss","gloc","in","ion_ary","inglocionary","target","s","0.0","0","i","a","inglocaonary","1","12"
"1915","","same-different-html","31","293697","0.0-31.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","redecunment","redecunment","j","f","same","1000","2000","500","null","null","true","74","1918","pprs","cun","re_de","ment","redecunment","target","s","0.0","1","e","o","redecunmont","0","11"
"691","","same-different-html","32","300097","0.0-32.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","moftaonilasit","woftaonilasit","j","f","different","1000","2000","500","null","null","true","70","3025","rssss","mof","","ta_oni_la_sit","moftaonilasit","control","r","","0","m","w","woftaonilasit","1","13"
"1034","","same-different-html","33","307566","0.0-33.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","nusimmarelba","nusimmarelba","j","f","same","1000","2000","500","null","null","true","74","4420","pprs","mar","nu_sim","elba","nusimmarelba","control","s","0.0","1","l","r","nusimmarerba","0","12"
"1015","","same-different-html","34","312808","0.0-34.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","teklazei","teklezei","j","f","different","1000","2000","500","null","null","true","70","1743","rss","tek","","la_zei","teklazei","control","s","0.0","1","a","e","teklezei","1","8"
"1744","","same-different-html","35","320633","0.0-35.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","sarplasitci","sarplasitci","j","f","same","1000","2000","500","null","null","true","74","3327","rsss","sarp","","la_sit_ci","sarplasitci","control","s","0.0","1","a","e","sarplesitci","0","11"
"2224","","same-different-html","36","328057","0.0-36.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","erkaflomelba","erkaslomelba","j","f","different","1000","2000","500","null","null","true","70","2817","prs_long","kaflom","er","elba","erkaflomelba","control","r","","2","f","s","erkaslomelba","1","12"
"933","","same-different-html","37","334738","0.0-37.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","unwisalistic","unwisalistic","j","f","same","1000","2000","500","null","null","false","70","3524","prsss","wis","un","al_ist_ic","unwisalistic","target","s","2.0","0","i","e","unwisalistec","0","12"
"1417","","same-different-html","38","343504","0.0-38.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","unfobalisticly","unfobalistecly","j","f","different","1000","2000","500","null","null","true","70","3508","prssss","fob","un","al_ist_ic_ly","unfobalisticly","target","s","2.0","0","i","e","unfobalistecly","1","14"
"1264","","same-different-html","39","350223","0.0-39.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","degeefalization","degeefalization","j","f","same","1000","2000","500","null","null","true","74","3305","prssss","geef","de","al_iz_at_ion","degeefalization","target","r","","3","f","b","degeebalization","0","15"
"905","","same-different-html","40","357274","0.0-40.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","krewationalism","krewationalism","j","f","same","1000","2000","500","null","null","true","74","3953","rssss","krew","","at_ion_al_ism","krewationalism","target","r","","2","e","u","kruwationalism","0","14"
"883","","same-different-html","41","361378","0.0-41.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","redeclat","redecmat","j","f","different","1000","2000","500","null","null","true","70","1224","ppr","clat","re_de","","redeclat","target","r","","1","l","m","redecmat","1","8"
"818","","same-different-html","42","366020","0.0-42.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","miscetably","miscetably","j","f","same","1000","2000","500","null","null","true","74","1783","pprss","cet","mis","abl_y","miscetably","target","s","0.0","1","b","s","miscetasly","0","10"
"923","","same-different-html","43","369899","0.0-43.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","taunor","taunom","j","f","different","1000","2000","500","null","null","true","70","904","rs","taun","","or","taunor","target","s","0.0","1","r","m","taunom","1","6"
"971","","same-different-html","44","375549","0.0-44.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","retrivinable","retrivinable","j","f","same","1000","2000","500","null","null","true","74","2643","prs_long","trivin","re","able","retrivinable","target","r","","3","v","d","retridinable","0","12"
"841","","same-different-html","45","379580","0.0-45.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","trilock","trilock","j","f","same","1000","2000","500","null","null","true","74","1107","r_long","trilock","","","trilock","target","r","","1","r","l","tlilock","0","7"
"912","","same-different-html","46","384308","0.0-46.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","minuconi","minucone","j","f","different","1000","2000","500","null","null","true","70","1798","prs","nuc","mi","oni","minuconi","control","s","0.0","2","i","e","minucone","1","8"
"881","","same-different-html","47","390334","0.0-47.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","namptorance","namptorance","j","f","same","1000","2000","500","null","null","true","74","2668","rs_long","namptor","","ance","namptorance","target","r","","2","m","w","nawptorance","0","11"
"1496","","same-different-html","48","409030","0.0-48.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","numeartasitciyl","numeartositciyl","j","f","different","1000","2000","500","null","null","true","70","15225","prssss","mear","nu","ta_sit_ci_yl","numeartasitciyl","control","s","0.0","1","a","o","numeartositciyl","1","15"
"497","","same-different-html","49","412624","0.0-49.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","migen","migen","j","f","same","1000","2000","500","null","null","false","70","784","pr","gen","mi","","migen","control","r","","2","n","m","migem","0","5"
"616","","same-different-html","50","416734","0.0-50.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","netork","netork","j","f","same","1000","2000","500","null","null","true","74","897","r_long","netork","","","netork","control","r","","2","t","f","nefork","0","6"
"942","","same-different-html","51","422996","0.0-51.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","otutruphissens","otetruphissens","j","f","different","1000","2000","500","null","null","true","70","2977","prss","trup","otu","his_sens","otutruphissens","control","p","0.0","2","u","e","otetruphissens","1","14"
"1087","","same-different-html","52","433314","0.0-52.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","sidninautouissens","sidminautouissens","j","f","different","1000","2000","500","null","null","true","70","6949","pprss","naut","sid_ni","ouis_sens","sidninautouissens","control","p","1.0","0","n","m","sidminautouissens","1","17"
"579","","same-different-html","53","437053","0.0-53.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","selb","selb","j","f","same","1000","2000","500","null","null","true","74","1025","r","selb","","","selb","control","r","","0","s","p","pelb","0","4"
"945","","same-different-html","54","440599","0.0-54.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","edkeatlazitaoni","edseatlazitaoni","j","f","different","1000","2000","500","null","null","true","70","465","prssss","keat","ed","la_zi_ta_oni","edkeatlazitaoni","control","r","","0","k","s","edseatlazitaoni","1","15"
"707","","same-different-html","55","444712","0.0-55.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","distauner","distaumer","j","f","different","1000","2000","500","null","null","true","70","1205","prs","taun","dis","er","distauner","target","r","","3","n","m","distaumer","1","9"
"719","","same-different-html","56","450997","0.0-56.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","inglociousness","inglociousnest","j","f","different","1000","2000","500","null","null","true","70","3348","pprss","gloc","in","ious_ness","inglociousness","target","s","1.0","3","s","t","inglociousnest","1","14"
"1091","","same-different-html","57","459747","0.0-57.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","werktaonilasim","werktaonilasim","j","f","same","1000","2000","500","null","null","true","74","5438","rssss","werk","","ta_oni_la_sim","werktaonilasim","control","s","2.0","0","l","r","werktaonirasim","0","14"
"775","","same-different-html","58","465009","0.0-58.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","deglocization","deglocizatiin","j","f","different","1000","2000","500","null","null","true","70","2139","prsss","gloc","de","iz_at_ion","deglocization","target","s","2.0","1","o","i","deglocizatiin","1","13"
"1286","","same-different-html","59","470250","0.0-59.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","orpkoop","orpcoop","j","f","different","1000","2000","500","null","null","true","70","1866","pr","koop","orp","","orpkoop","control","r","","0","k","c","orpcoop","1","7"
"836","","same-different-html","60","475723","0.0-60.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","rewondelment","rewondelment","j","f","same","1000","2000","500","null","null","true","74","1771","prs_long","wondel","re","ment","rewondelment","target","r","","3","d","t","rewontelment","0","12"
"914","","same-different-html","61","482091","0.0-61.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","purtalize","purtalize","j","f","same","1000","2000","500","null","null","true","74","2233","rss","purt","","al_ize","purtalize","target","s","1.0","1","z","p","purtalipe","0","9"
"857","","same-different-html","62","487434","0.0-62.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","interpleriez","interpleriez","j","f","same","1000","2000","500","null","null","true","74","2456","pr_long","pleriez","inter","","interpleriez","target","r","","1","l","n","interpneriez","0","12"
"965","","same-different-html","63","493282","0.0-63.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","keiriousness","keimiousness","j","f","different","1000","2000","500","null","null","true","70","2822","rss","keir","","ious_ness","keiriousness","target","r","","3","r","m","keimiousness","1","12"
"697","","same-different-html","64","497696","0.0-64.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","trivin","tmivin","j","f","different","1000","2000","500","null","null","true","70","1223","r_long","trivin","","","trivin","target","r","","1","r","m","tmivin","1","6"
"762","","same-different-html","65","502359","0.0-65.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","wisist","wisist","j","f","same","1000","2000","500","null","null","true","74","1437","rs","wis","","ist","wisist","target","r","","2","s","v","wivist","0","6"
"640","","same-different-html","66","506107","0.0-66.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","neilro","neirro","j","f","different","1000","2000","500","null","null","true","70","1112","rs","neil","","ro","neilro","control","r","","3","l","r","neirro","1","6"
"764","","same-different-html","67","511410","0.0-67.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","abdarfality","ibdarfality","j","f","different","1000","2000","500","null","null","true","70","2606","prss","darf","ab","al_ity","abdarfality","target","p","0.0","0","a","i","ibdarfality","1","11"
"635","","same-different-html","68","515424","0.0-68.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","geef","geaf","j","f","different","1000","2000","500","null","null","true","70","949","r","geef","","","geef","target","r","","2","e","a","geaf","1","4"
"1628","","same-different-html","69","521480","0.0-69.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","bafeeglayit","bafeeglayit","j","f","same","1000","2000","500","null","null","true","74","2394","prss","feeg","ba","la_yit","bafeeglayit","control","p","0.0","1","a","i","bifeeglayit","0","11"
"689","","same-different-html","70","527267","0.0-70.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","sarptaonilayl","tarptaonilayl","j","f","different","1000","2000","500","null","null","true","70","2912","rssss","sarp","","ta_oni_la_yl","sarptaonilayl","control","r","","0","s","t","tarptaonilayl","1","13"
"1279","","same-different-html","71","532676","0.0-71.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","premisream","premisream","j","f","same","1000","2000","500","null","null","true","74","2081","ppr","ream","pre_mis","","premisream","target","r","","3","m","w","premisreaw","0","10"
"1354","","same-different-html","72","540942","0.0-72.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","sidnitalconiray","sidnitilconiray","j","f","different","1000","2000","500","null","null","true","70","4822","pprss","talc","sid_ni","oni_ray","sidnitalconiray","control","r","","1","a","i","sidnitilconiray","1","15"
"1393","","same-different-html","73","548415","0.0-73.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","nisidtruponi","nisidtruponi","j","f","same","1000","2000","500","null","null","true","74","3071","pprs","trup","ni_sid","oni","nisidtruponi","control","r","","0","t","f","nisidfruponi","0","12"
"843","","same-different-html","74","553348","0.0-74.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","ramability","ramobility","j","f","different","1000","2000","500","null","null","true","70","1854","rss","ram","","abil_ity","ramability","target","s","0.0","0","a","o","ramobility","1","10"
"843","","same-different-html","75","558322","0.0-75.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","netorkulf","nevorkulf","j","f","different","1000","2000","500","null","null","true","70","1540","rs_long","netork","","ulf","netorkulf","control","r","","2","t","v","nevorkulf","1","9"
"885","","same-different-html","76","564120","0.0-76.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","pulorisful","pulorihful","j","f","different","1000","2000","500","null","null","true","70","2625","rs_long","puloris","","ful","pulorisful","target","r","","6","s","h","pulorihful","1","10"
"1070","","same-different-html","77","569439","0.0-77.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","outcunishly","outcunishly","j","f","same","1000","2000","500","null","null","true","74","2081","prss","cun","out","ish_ly","outcunishly","target","r","","1","u","i","outcinishly","0","11"
"518","","same-different-html","78","573824","0.0-78.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","nautsit","nautsit","j","f","same","1000","2000","500","null","null","true","74","1658","rs","naut","","sit","nautsit","control","r","","2","u","e","naetsit","0","7"
"977","","same-different-html","79","580026","0.0-79.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","nucnemtlasim","nucneltlasim","j","f","different","1000","2000","500","null","null","true","70","3292","rsss","nuc","","nemt_la_sim","nucnemtlasim","control","s","0.0","2","m","l","nucneltlasim","1","12"
"429","","same-different-html","80","588689","0.0-80.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","impras","irpras","j","f","different","1000","2000","500","null","null","false","74","2110","pr","pras","im","","impras","target","p","0.0","1","m","r","irpras","1","6"
"751","","same-different-html","81","593423","0.0-81.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","krew","krew","j","f","same","1000","2000","500","null","null","true","74","1109","r","krew","","","krew","target","r","","3","w","m","krem","0","4"
"1511","","same-different-html","82","598483","0.0-82.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","imramion","imremion","j","f","different","1000","2000","500","null","null","true","70","1475","prs","ram","im","ion","imramion","target","r","","1","a","e","imremion","1","8"
"1103","","same-different-html","83","602828","0.0-83.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","overjentel","overjentel","j","f","same","1000","2000","500","null","null","true","74","1171","pr_long","jentel","over","","overjentel","target","p","0.0","1","v","c","ocerjentel","0","10"
"1055","","same-different-html","84","609857","0.0-84.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","ednolvitaoni","ednolvitaoni","j","f","same","1000","2000","500","null","null","true","74","3348","prsss","nol","ed","vi_ta_oni","ednolvitaoni","control","r","","1","o","a","ednalvitaoni","0","12"
"734","","same-different-html","85","614743","0.0-85.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","prasmentalism","pradmentalism","j","f","different","1000","2000","500","null","null","true","70","1745","rsss","pras","","ment_al_ism","prasmentalism","target","r","","3","s","d","pradmentalism","1","13"
"882","","same-different-html","86","618975","0.0-86.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","imlon","imlon","j","f","same","1000","2000","500","null","null","true","74","1232","pr","lon","im","","imlon","target","r","","0","l","n","imnon","0","5"
"1702","","same-different-html","87","625466","0.0-87.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","erfradla","erfradla","j","f","same","1000","2000","500","null","null","true","74","2733","prs","frad","er","la","erfradla","control","r","","3","d","c","erfracla","0","8"
"858","","same-different-html","88","631844","0.0-88.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","revonerfeln","revonerfeln","j","f","same","1000","2000","500","null","null","true","74","2854","pr_long","nerfeln","revo","","revonerfeln","control","p","0.0","2","v","g","regonerfeln","0","11"
"1408","","same-different-html","89","636834","0.0-89.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","cunalistic","cunalistic","j","f","same","1000","2000","500","null","null","true","74","1616","rsss","cun","","al_ist_ic","cunalistic","target","s","2.0","1","c","h","cunalistih","0","10"
"819","","same-different-html","90","642077","0.0-90.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","rekoulal","rekoural","j","f","different","1000","2000","500","null","null","true","70","1934","prs","koul","re","al","rekoulal","target","r","","3","l","r","rekoural","1","8"
"1181","","same-different-html","91","647924","0.0-91.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","eredfradnemt","eredfradnemt","j","f","same","1000","2000","500","null","null","true","74","2587","pprs","frad","er_ed","nemt","eredfradnemt","control","r","","1","r","y","eredfyadnemt","0","12"
"1132","","same-different-html","92","654290","0.0-92.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","depookalization","depookalization","j","f","same","1000","2000","500","null","null","true","74","3119","prssss","pook","de","al_iz_at_ion","depookalization","target","p","0.0","0","d","s","sepookalization","0","15"
"832","","same-different-html","93","659700","0.0-93.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","eredtec","eredtec","j","f","same","1000","2000","500","null","null","true","74","2192","ppr","tec","er_ed","","eredtec","control","p","1.0","0","e","i","eridtec","0","7"
"642","","same-different-html","94","664073","0.0-94.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","frad","frad","j","f","same","1000","2000","500","null","null","true","74","1153","r","frad","","","frad","control","r","","3","d","k","frak","0","4"
"1985","","same-different-html","95","672220","0.0-95.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","otunurdhisyl","otunurdhesyl","j","f","different","1000","2000","500","null","null","true","70","4051","prss","nurd","otu","his_yl","otunurdhisyl","control","s","0.0","1","i","e","otunurdhesyl","1","12"
"1179","","same-different-html","96","677880","0.0-96.0","stimuli/35.csv","false","u6czk7qx94","","","","","","same-different-html","roltick","roltick","j","f","same","1000","2000","500","null","null","true","74","1534","r_long","roltick","","","roltick","control","r","","2","l","m","romtick","0","7"
"4937","","survey-text","97","683321","0.0-97.0","stimuli/35.csv","false","u6czk7qx94","{""Q0"":""""}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
