"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","file_id","fKeyMeansCorrect","ID","responses","final_height_px","final_width_px","scale_factor","view_history","type","first","second","same_key","different_key","answer","gap_duration","second_stim_duration","post_trial_gap","first_stim_duration","prompt","correct","response","encoding_time","condition","root","prefixes","suffixes","word","target_type","error_to_which_morpheme","i_morpheme","i_within_morpheme","target_letter_before_error","letter_after_error","error_word","is_error","wordlength"
"1429.7999999821186","","same-different-html","10","67757","0.0-10.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","nicolgonilayl","nicolgonirayl","f","j","different","1000","2000","500","null","null","false","70","1511.800000011921","prsss","colg","ni","oni_la_yl","nicolgonilayl","control","s","1.0","0","l","r","nicolgonirayl","1","13"
"917.4000000059605","","same-different-html","11","71317","0.0-11.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","inkeirionally","inkeirionally","f","j","same","1000","2000","500","null","null","false","74","879.8000000119209","prsss","keir","in","ion_al_ly","inkeirionally","target","r","","1","e","o","inkoirionally","0","13"
"639.8000000119209","","same-different-html","12","75428","0.0-12.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","delienivation","helienivation","f","j","different","1000","2000","500","null","null","true","74","632.0999999940395","prsss","lien","de","iv_at_ion","delienivation","target","p","0.0","0","d","h","helienivation","1","13"
"821.7999999821186","","same-different-html","13","78781","0.0-13.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","unkrewistically","unkrewistically","f","j","same","1000","2000","500","null","null","true","70","840","prssss","krew","un","ist_ic_al_ly","unkrewistically","target","p","0.0","1","n","r","urkrewistically","0","15"
"667.5999999940395","","same-different-html","14","81812","0.0-14.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","nufeeglayl","nufeehlayl","f","j","different","1000","2000","500","null","null","true","74","575.9000000059605","prss","feeg","nu","la_yl","nufeeglayl","control","r","","3","g","h","nufeehlayl","1","10"
"945.5","","same-different-html","15","85061","0.0-15.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","edtekvitaoni","edtekvitaone","f","j","different","1000","2000","500","null","null","true","74","599.9000000059605","prsss","tek","ed","vi_ta_oni","edtekvitaoni","control","s","2.0","2","i","e","edtekvitaone","1","12"
"747.7000000178814","","same-different-html","16","88484","0.0-16.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","triglasitciyl","triglasitciyl","f","j","same","1000","2000","500","null","null","true","70","800","rssss","trig","","la_sit_ci_yl","triglasitciyl","control","s","3.0","1","l","y","triglasitciyy","0","13"
"821.6000000238419","","same-different-html","17","92428","0.0-17.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","ernikoopnemt","ernikoopnemt","f","j","same","1000","2000","500","null","null","true","70","1327.6000000238419","pprs","koop","er_ni","nemt","ernikoopnemt","control","r","","1","o","e","ernikeopnemt","0","12"
"623.8000000119209","","same-different-html","18","96268","0.0-18.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","drunalisticly","frunalisticly","f","j","different","1000","2000","500","null","null","true","74","1352","rssss","drun","","al_ist_ic_ly","drunalisticly","target","r","","0","d","f","frunalisticly","1","13"
"592.9000000059605","","same-different-html","19","114892","0.0-19.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","numarcilayl","wumarcilayl","f","j","different","1000","2000","500","null","null","true","74","975.3999999761581","prsss","mar","nu","ci_la_yl","numarcilayl","control","p","0.0","0","n","w","wumarcilayl","1","11"
"719.0999999940395","","same-different-html","20","117972","0.0-20.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","unkrewfully","unkrewgully","f","j","different","1000","2000","500","null","null","true","74","639.7999999821186","prss","krew","un","ful_ly","unkrewfully","target","s","0.0","0","f","g","unkrewgully","1","11"
"783","","same-different-html","21","121356","0.0-21.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","miriekyti","miriekyti","f","j","same","1000","2000","500","null","null","true","70","735.7999999821186","prs","riek","mi","yti","miriekyti","control","s","0.0","0","y","m","miriekmti","0","9"
"453.69999998807907","","same-different-html","22","124164","0.0-22.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","nearoz","nearoz","f","j","same","1000","2000","500","null","null","true","70","567.9000000059605","r_long","nearoz","","","nearoz","control","r","","4","o","a","nearaz","0","6"
"1320.0999999940395","","same-different-html","23","128284","0.0-23.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","revonerfeln","revonerfiln","f","j","different","1000","2000","500","null","null","true","74","1031.7999999821186","pr_long","nerfeln","revo","","revonerfeln","control","r","","4","e","i","revonerfiln","1","11"
"943.1999999880791","","same-different-html","24","131996","0.0-24.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","prediscet","prediscep","f","j","different","1000","2000","500","null","null","true","74","607.9000000059605","ppr","cet","pre_dis","","prediscet","target","r","","2","t","p","prediscep","1","9"
"738","","same-different-html","25","135244","0.0-25.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","genlasitci","genlasitci","f","j","same","1000","2000","500","null","null","true","70","783.4000000059605","rsss","gen","","la_sit_ci","genlasitci","control","s","1.0","2","t","d","genlasidci","0","10"
"549.4000000059605","","same-different-html","26","138324","0.0-26.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","imcunity","emcunity","f","j","different","1000","2000","500","null","null","true","74","703.8000000119209","prs","cun","im","ity","imcunity","target","p","0.0","0","i","e","emcunity","1","8"
"715.0999999940395","","same-different-html","27","141428","0.0-27.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","dislienion","dislienion","f","j","same","1000","2000","500","null","null","true","70","615.5999999940395","prs","lien","dis","ion","dislienion","target","s","0.0","0","i","e","dislieneon","0","10"
"903.5999999940395","","same-different-html","28","144652","0.0-28.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","uncunalisticly","uncunalisticmy","f","j","different","1000","2000","500","null","null","true","74","479.90000000596046","prssss","cun","un","al_ist_ic_ly","uncunalisticly","target","s","3.0","0","l","m","uncunalisticmy","1","14"
"627.0999999940395","","same-different-html","29","148516","0.0-29.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","inmeerly","inmeerlr","f","j","different","1000","2000","500","null","null","true","74","1015.8999999761581","prs","meer","in","ly","inmeerly","target","s","0.0","1","y","r","inmeerlr","1","8"
"1150.5","","same-different-html","30","159316","0.0-30.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","riektaonilasit","riektaonilasit","f","j","same","1000","2000","500","null","null","true","70","1399.5999999940395","rssss","riek","","ta_oni_la_sit","riektaonilasit","control","s","2.0","0","l","r","riektaonirasit","0","14"
"652.9000000059605","","same-different-html","31","162908","0.0-31.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","nuselbbalyit","neselbbalyit","f","j","different","1000","2000","500","null","null","false","70","1063.800000011921","prss","selb","nu","bal_yit","nuselbbalyit","control","p","0.0","1","u","e","neselbbalyit","1","12"
"1313","","same-different-html","32","167356","0.0-32.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","erlosipureta","ellosipureta","f","j","different","1000","2000","500","null","null","true","74","1199.800000011921","prs_long","losipur","er","eta","erlosipureta","control","p","0.0","1","r","l","ellosipureta","1","12"
"723.4000000059605","","same-different-html","33","170788","0.0-33.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","nurdlayit","nurhlayit","f","j","different","1000","2000","500","null","null","true","74","816.3000000119209","rss","nurd","","la_yit","nurdlayit","control","r","","3","d","h","nurhlayit","1","9"
"784.9000000059605","","same-different-html","34","174236","0.0-34.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","soomalisticly","soomalisticly","f","j","same","1000","2000","500","null","null","true","70","767.9000000059605","rssss","soom","","al_ist_ic_ly","soomalisticly","target","s","2.0","0","i","e","soomalistecly","0","13"
"707.7000000178814","","same-different-html","35","178428","0.0-35.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","nusarptasitciyl","nusarptasitciyl","f","j","same","1000","2000","500","null","null","true","70","1608","prssss","sarp","nu","ta_sit_ci_yl","nusarptasitciyl","control","r","","0","s","t","nutarptasitciyl","0","15"
"702.7000000178814","","same-different-html","36","181580","0.0-36.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","inunol","inunol","f","j","same","1000","2000","500","null","null","true","70","631.8000000119209","pr","nol","inu","","inunol","control","r","","1","o","e","inunel","0","6"
"1257.199999988079","","same-different-html","37","185636","0.0-37.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","untaunally","untaunolly","f","j","different","1000","2000","500","null","null","true","74","1007.9000000059605","prss","taun","un","al_ly","untaunally","target","s","0.0","0","a","o","untaunolly","1","10"
"603.8000000119209","","same-different-html","38","188572","0.0-38.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","louk","mouk","f","j","different","1000","2000","500","null","null","true","74","535.9000000059605","r","louk","","","louk","control","r","","0","l","m","mouk","1","4"
"760.6000000238419","","same-different-html","39","197403","0.0-39.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","moparntouis","moparntouis","f","j","same","1000","2000","500","null","null","true","70","1199.800000011921","rs_long","moparnt","","ouis","moparntouis","control","r","","6","t","c","moparncouis","0","11"
"490.09999999403954","","same-different-html","40","200220","0.0-40.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","inukeat","inukeat","f","j","same","1000","2000","500","null","null","true","70","527.8000000119209","pr","keat","inu","","inukeat","control","r","","3","t","h","inukeah","0","7"
"406.40000000596046","","same-different-html","41","203092","0.0-41.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","flomakness","flomaknets","f","j","different","1000","2000","500","null","null","false","70","695.8000000119209","rs_long","flomak","","ness","flomakness","target","s","0.0","2","s","t","flomaknets","1","10"
"1182.5","","same-different-html","42","217651","0.0-42.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","reamationalist","reamationalist","f","j","same","1000","2000","500","null","null","true","70","1623.6000000238419","rssss","ream","","at_ion_al_ist","reamationalist","target","s","3.0","1","s","g","reamationaligt","0","14"
"794.9000000059605","","same-different-html","43","221084","0.0-43.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","tuskripsens","tuskripsens","f","j","same","1000","2000","500","null","null","true","70","807.9000000059605","rs_long","tuskrip","","sens","tuskripsens","control","s","0.0","1","e","u","tuskripsuns","0","11"
"1262.7999999821186","","same-different-html","44","224772","0.0-44.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","soomalistic","soonalistic","f","j","different","1000","2000","500","null","null","true","74","696.4000000059605","rsss","soom","","al_ist_ic","soomalistic","target","r","","3","m","n","soonalistic","1","11"
"608.9000000059605","","same-different-html","45","228172","0.0-45.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","unfomically","onfomically","f","j","different","1000","2000","500","null","null","true","74","887.7000000178814","prsss","fom","un","ic_al_ly","unfomically","target","p","0.0","0","u","o","onfomically","1","11"
"657.5","","same-different-html","46","231339","0.0-46.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","drunality","drunalitm","f","j","different","1000","2000","500","null","null","true","74","711.7999999821186","rss","drun","","al_ity","drunality","target","s","1.0","2","y","m","drunalitm","1","9"
"861.9000000059605","","same-different-html","47","234547","0.0-47.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","krew","kmew","f","j","different","1000","2000","500","null","null","true","74","560","r","krew","","","krew","target","r","","1","r","m","kmew","1","4"
"531.1999999880791","","same-different-html","48","237523","0.0-48.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","meerically","meerically","f","j","same","1000","2000","500","null","null","true","70","631.6000000238419","rsss","meer","","ic_al_ly","meerically","target","r","","1","e","a","maerically","0","10"
"776.2000000178814","","same-different-html","49","241194","0.0-49.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","reingeefment","reingeefment","f","j","same","1000","2000","500","null","null","true","70","1127.7999999821186","pprs","geef","re_in","ment","reingeefment","target","r","","3","f","p","reingeepment","0","12"
"401.90000000596046","","same-different-html","50","244690","0.0-50.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","bof","bof","f","j","same","1000","2000","500","null","null","true","70","1087.7999999821186","r","bof","","","bof","control","r","","1","o","i","bif","0","3"
"534.8999999761581","","same-different-html","51","247762","0.0-51.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","neilouis","neilouis","f","j","same","1000","2000","500","null","null","true","70","791.5","rs","neil","","ouis","neilouis","control","s","0.0","1","u","e","neiloeis","0","8"
"1658","","same-different-html","52","253122","0.0-52.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","sidnimearoniray","sidnimearoniray","f","j","same","1000","2000","500","null","null","true","70","1895.699999988079","pprss","mear","sid_ni","oni_ray","sidnimearoniray","control","r","","1","e","a","sidnimaaroniray","0","15"
"494.69999998807907","","same-different-html","53","256082","0.0-53.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","erpsarp","erpsarp","f","j","same","1000","2000","500","null","null","true","70","647.7999999821186","pr","sarp","erp","","erpsarp","control","r","","3","p","d","erpsard","0","7"
"416.40000000596046","","same-different-html","54","259106","0.0-54.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","teakious","teakious","f","j","same","1000","2000","500","null","null","true","70","807.5999999940395","rs","teak","","ious","teakious","target","r","","3","k","s","teasious","0","8"
"468.7999999821186","","same-different-html","55","262346","0.0-55.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","prasalize","prasalize","f","j","same","1000","2000","500","null","null","true","70","1031.7999999821186","rss","pras","","al_ize","prasalize","target","s","0.0","1","l","y","prasayize","0","9"
"736.7999999821186","","same-different-html","56","265482","0.0-56.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","pregirt","pregirt","f","j","same","1000","2000","500","null","null","true","70","615.7999999821186","pr","girt","pre","","pregirt","target","r","","0","g","s","presirt","0","7"
"1384.699999988079","","same-different-html","57","270786","0.0-57.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","simdojiannemt","simdojiannemt","f","j","same","1000","2000","500","null","null","true","70","2103.4000000059605","prs_long","dojian","sim","nemt","simdojiannemt","control","s","0.0","3","t","p","simdojiannemp","0","13"
"1460.8999999761581","","same-different-html","58","275650","0.0-58.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","nusarptaonilayl","nosarptaonilayl","f","j","different","1000","2000","500","null","null","false","70","1655.8999999761581","prssss","sarp","nu","ta_oni_la_yl","nusarptaonilayl","control","p","0.0","1","u","o","nosarptaonilayl","1","15"
"2537.0999999940395","","same-different-html","59","281266","0.0-59.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","erniremacne","erniremecne","f","j","different","1000","2000","500","null","null","false","70","1223.5999999940395","pprs","rem","er_ni","acne","erniremacne","control","s","0.0","0","a","e","erniremecne","1","11"
"622","","same-different-html","60","287242","0.0-60.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","drelint","drelint","f","j","same","1000","2000","500","null","null","true","70","671.6999999880791","r_long","drelint","","","drelint","control","r","","4","i","e","drelent","0","7"
"775.5999999940395","","same-different-html","61","291050","0.0-61.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","colgcilayl","colgcalayl","f","j","different","1000","2000","500","null","null","true","74","1215.7999999821186","rsss","colg","","ci_la_yl","colgcilayl","control","s","0.0","1","i","a","colgcalayl","1","10"
"2345","","same-different-html","62","296842","0.0-62.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","moflasitciyl","moflasitsiyl","f","j","different","1000","2000","500","null","null","true","74","1575.800000011921","rssss","mof","","la_sit_ci_yl","moflasitciyl","control","s","2.0","0","c","s","moflasitsiyl","1","12"
"655.5","","same-different-html","63","300810","0.0-63.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","disinlienant","cisinlienant","f","j","different","1000","2000","500","null","null","true","74","1495.5999999940395","pprs","lien","dis_in","ant","disinlienant","target","p","0.0","0","d","c","cisinlienant","1","12"
"1145","","same-different-html","64","304827","0.0-64.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","colglasitci","colslasitci","f","j","different","1000","2000","500","null","null","true","74","1015.9000000059605","rsss","colg","","la_sit_ci","colglasitci","control","r","","3","g","s","colslasitci","1","11"
"836.8000000119209","","same-different-html","65","308859","0.0-65.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","unbelsationally","unbelsationilly","f","j","different","1000","2000","500","null","null","false","70","1368","prssss","bels","un","at_ion_al_ly","unbelsationally","target","s","2.0","0","a","i","unbelsationilly","1","15"
"671.6999999880791","","same-different-html","66","312531","0.0-66.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","overkroten","overkrofen","f","j","different","1000","2000","500","null","null","true","74","887.7000000178814","pr_long","kroten","over","","overkroten","target","r","","3","t","f","overkrofen","1","10"
"1898.5999999940395","","same-different-html","67","317531","0.0-67.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","sidnitrignat","sidnotrignat","f","j","different","1000","2000","500","null","null","true","74","1223.9000000059605","pprs","trig","sid_ni","nat","sidnitrignat","control","p","1.0","1","i","o","sidnotrignat","1","12"
"835.1999999880791","","same-different-html","68","323339","0.0-68.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","marilsens","mamilsens","f","j","different","1000","2000","500","null","null","true","74","1479.3999999761581","rss","mar","","il_sens","marilsens","control","r","","2","r","m","mamilsens","1","9"
"570.7999999821186","","same-different-html","69","326395","0.0-69.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","fobate","fobate","f","j","same","1000","2000","500","null","null","true","70","743.9000000059605","rs","fob","","ate","fobate","target","r","","2","b","h","fohate","0","6"
"385.30000001192093","","same-different-html","70","329163","0.0-70.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","merful","merful","f","j","same","1000","2000","500","null","null","true","70","583.9000000059605","rs","mer","","ful","merful","target","r","","1","e","u","murful","0","6"
"391.59999999403954","","same-different-html","71","331891","0.0-71.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","unifom","unifom","f","j","same","1000","2000","500","null","null","true","70","599.7000000178814","pr","fom","uni","","unifom","target","p","0.0","2","i","e","unefom","0","6"
"1058","","same-different-html","72","336411","0.0-72.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","erotucolg","enotucolg","f","j","different","1000","2000","500","null","null","true","74","1567.800000011921","ppr","colg","er_otu","","erotucolg","control","p","0.0","1","r","n","enotucolg","1","9"
"505.30000001192093","","same-different-html","73","339564","0.0-73.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","mofulf","mofulf","f","j","same","1000","2000","500","null","null","true","70","775.8000000119209","rs","mof","","ulf","mofulf","control","r","","2","f","v","movulf","0","6"
"835.2999999821186","","same-different-html","74","343428","0.0-74.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","repsimwerk","repsimwerk","f","j","same","1000","2000","500","null","null","true","70","1207.7000000178814","ppr","werk","rep_sim","","repsimwerk","control","r","","3","k","d","repsimwerd","0","10"
"972.9000000059605","","same-different-html","75","347875","0.0-75.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","mispleriezment","mospleriezment","f","j","different","1000","2000","500","null","null","false","70","1631.800000011921","prs_long","pleriez","mis","ment","mispleriezment","target","p","0.0","1","i","o","mospleriezment","1","14"
"385.09999999403954","","same-different-html","76","350596","0.0-76.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","grivon","grivon","f","j","same","1000","2000","500","null","null","true","70","528.0999999940395","r_long","grivon","","","grivon","target","r","","4","o","e","griven","0","6"
"657.5999999940395","","same-different-html","77","354220","0.0-77.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","ingirtionary","ingirtionary","f","j","same","1000","2000","500","null","null","true","70","1134","pprss","girt","in","ion_ary","ingirtionary","target","r","","0","g","t","intirtionary","0","12"
"785.0999999940395","","same-different-html","78","357780","0.0-78.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","neillazei","neillazei","f","j","same","1000","2000","500","null","null","true","70","863.0999999940395","rss","neil","","la_zei","neillazei","control","r","","0","n","w","weillazei","0","9"
"674.0999999940395","","same-different-html","79","361761","0.0-79.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","interzorean","anterzorean","f","j","different","1000","2000","500","null","null","true","74","1487.9000000059605","pr_long","zorean","inter","","interzorean","target","p","0.0","0","i","a","anterzorean","1","11"
"996.5999999940395","","same-different-html","80","365304","0.0-80.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","repsidfeeg","repsidfieg","f","j","different","1000","2000","500","null","null","true","74","799.5999999940395","ppr","feeg","rep_sid","","repsidfeeg","control","r","","1","e","i","repsidfieg","1","10"
"529.0999999940395","","same-different-html","81","368792","0.0-81.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","sidsarponi","sidsarponi","f","j","same","1000","2000","500","null","null","true","70","1071.699999988079","prs","sarp","sid","oni","sidsarponi","control","r","","3","p","d","sidsardoni","0","10"
"716.5","","same-different-html","82","373009","0.0-82.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","rejentorate","rejentorate","f","j","same","1000","2000","500","null","null","true","70","1687.800000011921","prs_long","jentor","re","ate","rejentorate","target","s","0.0","2","e","o","rejentorato","0","11"
"525","","same-different-html","83","375912","0.0-83.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","lon","mon","f","j","different","1000","2000","500","null","null","true","74","591.0999999940395","r","lon","","","lon","target","r","","0","l","m","mon","1","3"
"836.1000000238419","","same-different-html","84","379864","0.0-84.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","nuneilulfyl","nuneilulfyl","f","j","same","1000","2000","500","null","null","true","70","1287.4000000059605","prss","neil","nu","ulf_yl","nuneilulfyl","control","p","0.0","1","u","e","neneilulfyl","0","11"
"475.80000001192093","","same-different-html","85","382824","0.0-85.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","teakalistic","teakalistic","f","j","same","1000","2000","500","null","null","true","70","631.5","rsss","teak","","al_ist_ic","teakalistic","target","s","2.0","0","i","e","teakalistec","0","11"
"653.5","","same-different-html","86","386336","0.0-86.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","unlonability","unlonability","f","j","same","1000","2000","500","null","null","true","70","1015.6999999880791","prss","lon","un","abil_ity","unlonability","target","s","0.0","2","i","a","unlonabality","0","12"
"638.2999999821186","","same-different-html","87","389824","0.0-87.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","premiscet","premiscep","f","j","different","1000","2000","500","null","null","true","74","943.5999999940395","ppr","cet","pre_mis","","premiscet","target","r","","2","t","p","premiscep","1","9"
"986","","same-different-html","88","393889","0.0-88.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","nureemsitcilayl","nareemsitcilayl","f","j","different","1000","2000","500","null","null","false","70","1265","prssss","reem","nu","sit_ci_la_yl","nureemsitcilayl","control","p","0.0","1","u","a","nareemsitcilayl","1","15"
"464.30000001192093","","same-different-html","89","397343","0.0-89.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","repurtivity","repurtivity","f","j","same","1000","2000","500","null","null","true","70","1023.5","pprss","purt","re","iv_ity","repurtivity","target","p","0.0","1","e","a","rapurtivity","0","11"
"461.5","","same-different-html","90","400184","0.0-90.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","purtliness","purtliness","f","j","same","1000","2000","500","null","null","true","70","647.7999999821186","rss","purt","","li_ness","purtliness","target","s","0.0","1","i","a","purtlaness","0","10"
"678.2999999821186","","same-different-html","91","403536","0.0-91.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","inkeiriousness","inkeiliousness","f","j","different","1000","2000","500","null","null","true","74","847.2999999821186","pprss","keir","in","ious_ness","inkeiriousness","target","r","","3","r","l","inkeiliousness","1","14"
"691.6999999880791","","same-different-html","92","407264","0.0-92.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","sidnitalcouissens","sidnitalcouissens","f","j","same","1000","2000","500","null","null","true","70","1246.9000000059605","pprss","talc","sid_ni","ouis_sens","sidnitalcouissens","control","s","1.0","0","s","f","sidnitalcouisfens","0","17"
"468.89999997615814","","same-different-html","93","410040","0.0-93.0","stimuli/1.csv","true","e6u5535x55","","","","","","same-different-html","unidarf","unidarf","f","j","same","1000","2000","500","null","null","true","70","519.0999999940395","pr","darf","uni","","unidarf","target","p","0.0","1","n","r","uridarf","0","7"
